MPC	88	343	0	0	1	81	108	70	77	51	49	32	31	23	21	18	10	16	11	11	8	6	10	11	9	2	1	4	7	2	2	5	3	4	5	1	1	6	4	2	3	3	3	5	13	19	66	112
MPC	89	10	0	0	3	80	119	77	57	50	33	35	30	22	20	17	5	13	9	7	12	4	7	5	7	2	2	4	2	3	5	0	2	3	0	2	2	5	4	3	7	9	6	6	10	26	56	133
MPC	90	44	0	0	1	105	121	83	71	48	34	45	26	33	17	14	11	14	12	13	15	8	11	3	7	5	4	3	4	3	3	3	2	3	2	7	2	3	6	4	3	6	4	6	14	22	72	110
MPC	91	13	0	0	2	99	126	79	67	64	44	29	33	40	24	21	20	13	13	7	12	8	8	8	9	8	3	1	2	0	4	3	2	5	2	6	5	2	5	7	4	2	5	9	8	13	71	103
MPC	92	0	0	0	5	113	126	74	70	35	37	40	30	19	20	17	14	15	13	13	11	4	10	3	6	7	4	4	4	2	2	6	3	3	3	1	4	5	5	6	3	9	6	6	15	22	75	89
MPC	93	2	0	0	4	89	125	95	63	51	43	44	28	17	28	21	12	20	7	12	10	8	9	9	10	10	7	5	7	5	2	4	3	1	2	9	1	3	6	2	6	7	8	5	13	24	65	101
MPC	94	63	0	0	2	85	102	84	60	47	47	31	30	22	22	20	18	13	14	6	14	7	8	6	5	5	5	2	4	9	3	1	3	2	2	3	2	7	1	4	7	4	9	8	12	23	64	117
MPC	95	1	0	0	3	98	128	75	70	53	41	36	30	24	11	16	19	19	8	5	7	6	7	8	5	5	5	2	3	4	5	3	0	1	3	1	6	4	3	5	3	4	2	3	11	21	65	123
MPC	96	2	0	0	1	87	101	86	64	49	30	41	22	25	25	22	21	10	18	8	10	12	10	7	3	6	8	8	4	2	3	2	3	4	6	4	4	5	6	3	4	4	5	6	8	23	74	110
MPC	97	119	0	0	3	95	124	70	70	41	38	44	26	29	18	18	10	19	12	9	9	7	11	10	6	6	4	4	6	3	2	3	0	4	5	3	1	4	1	4	7	4	9	9	7	22	56	128
MPC	98	17	0	0	4	110	134	96	87	47	43	28	30	38	31	12	17	18	7	9	13	9	6	5	12	6	4	7	5	6	3	5	1	4	3	4	4	6	1	11	6	10	4	17	11	17	77	106
MPC	99	62	0	0	2	100	121	81	67	46	53	32	29	34	21	11	20	19	23	11	10	12	6	4	7	6	7	7	14	5	5	6	2	5	2	6	4	3	5	1	2	8	4	4	14	28	69	77
MPC	100	17	0	0	1	94	124	87	63	63	44	41	27	19	21	25	17	15	14	13	5	10	1	7	5	7	11	6	2	4	3	1	5	4	6	4	4	6	3	3	2	5	5	7	8	20	52	123
MPC	101	2	0	0	4	98	114	85	82	60	44	43	26	26	19	14	15	16	15	12	7	10	10	6	5	2	5	2	4	6	8	4	5	2	3	2	7	4	5	10	1	7	5	4	9	24	67	121
MPC	102	15	0	0	3	98	118	91	67	63	48	34	42	30	18	20	16	22	12	13	12	12	7	6	12	4	8	8	3	6	7	3	2	1	3	3	5	3	5	3	4	13	3	16	6	21	68	120
MPC	103	3	0	0	3	113	123	91	67	53	44	45	26	21	17	18	24	19	18	11	11	8	1	7	4	9	6	2	4	6	6	1	6	4	2	2	5	3	6	4	5	7	5	15	11	12	70	114
MPC	104	1	0	0	5	92	119	82	77	62	53	38	28	24	17	13	16	20	8	12	8	12	8	8	5	6	4	5	6	5	4	4	6	3	3	2	1	2	4	11	7	4	5	11	14	21	69	117
MPC	105	348	0	0	8	90	123	78	71	46	42	42	31	35	30	16	22	15	16	10	9	6	10	3	7	4	3	4	2	3	4	4	2	3	7	1	4	7	6	3	6	9	6	5	11	22	83	120
MPC	106	0	0	0	2	102	122	92	58	58	50	47	30	28	23	14	23	15	15	9	16	7	3	5	4	9	5	3	3	11	4	6	0	2	1	4	2	4	3	5	3	3	12	8	7	22	79	97
MPC	107	1	0	0	4	111	109	88	73	53	50	31	38	28	16	21	12	19	18	12	18	11	8	7	9	2	8	7	5	5	8	4	1	3	4	4	5	4	9	3	9	9	4	12	7	20	74	105
MPC	108	1	0	0	4	111	149	89	79	48	48	43	23	28	22	17	23	14	22	19	8	11	4	10	9	4	6	4	4	3	2	4	6	4	4	5	6	3	7	5	3	10	5	8	10	24	81	107
MPC	109	4	0	0	3	97	141	97	69	48	50	36	29	14	16	21	14	17	14	9	12	13	7	13	3	5	6	2	7	7	7	1	4	1	1	1	5	4	4	5	1	8	9	12	11	27	72	91
MPC	110	144	0	0	8	130	132	110	93	56	42	40	36	31	23	18	19	14	10	5	12	7	10	13	6	3	2	7	5	1	3	8	4	4	5	9	2	5	2	7	8	7	4	11	12	32	77	104
MPC	111	4	0	0	8	101	128	99	74	50	42	45	45	36	20	12	16	12	13	12	14	12	6	11	10	6	3	5	4	6	4	2	4	8	1	5	6	4	7	2	7	5	4	9	8	22	77	107
MPC	112	1	0	0	2	87	127	102	65	44	56	35	26	31	27	22	22	20	12	16	12	9	8	3	5	7	5	6	6	6	5	2	0	4	2	8	6	2	6	5	3	8	8	7	11	27	70	100
MPC	113	10	0	0	6	114	136	105	83	74	40	47	44	18	20	17	25	17	17	13	12	11	7	7	7	5	4	6	14	5	1	3	5	5	5	3	5	8	9	4	3	5	9	8	9	15	69	75
MPC	114	76	0	0	4	104	136	104	87	69	48	50	38	42	18	18	16	13	12	14	17	9	10	1	3	3	3	4	12	7	3	4	1	4	0	4	2	4	5	1	3	12	7	6	10	23	87	74
MPC	115	0	0	0	0	96	129	103	65	65	48	40	30	29	31	17	15	14	15	19	11	4	7	6	11	4	9	7	3	2	4	3	2	5	3	3	2	2	5	6	7	5	2	7	15	26	93	81
MPC	116	1	0	0	2	105	132	98	75	55	48	45	31	31	18	22	19	17	14	12	14	7	10	6	12	5	10	5	5	5	3	3	2	1	0	2	3	2	5	4	9	7	7	6	14	14	75	80
MPC	117	0	0	0	7	105	131	107	80	67	37	48	42	39	24	21	11	13	14	9	11	6	5	9	7	5	7	6	2	5	5	8	3	4	4	6	4	1	9	1	3	8	8	12	16	30	78	90
MPC	118	0	0	0	2	93	136	108	86	51	53	54	28	38	22	24	24	8	9	10	9	11	16	8	6	4	4	4	4	4	3	5	2	4	1	4	6	4	5	1	6	9	7	13	11	27	70	99
MPC	119	2	0	0	6	111	140	98	81	67	51	39	36	33	28	23	16	22	13	14	13	8	5	6	7	8	7	5	4	7	2	5	4	2	5	6	3	6	7	6	6	5	9	11	13	28	86	80
MPC	120	68	0	0	7	116	134	99	67	92	44	48	31	34	27	16	21	26	11	14	10	8	7	7	4	5	9	5	6	5	7	4	3	3	3	2	4	4	4	10	7	6	3	13	10	29	76	91
MPC	121	7	0	0	6	96	132	106	85	59	51	57	32	29	30	25	17	19	19	14	11	5	15	11	6	5	8	3	8	1	1	2	3	3	4	0	3	5	3	4	6	2	7	5	16	32	82	85
MPC	122	2	0	0	4	101	162	102	87	68	38	54	34	25	27	30	11	26	19	21	15	17	9	6	6	5	8	8	4	6	3	3	4	1	4	4	2	6	6	6	4	3	4	12	14	27	69	71
MPC	123	0	0	0	2	114	161	109	76	59	61	40	35	28	29	22	14	13	18	15	8	6	5	4	4	4	8	8	5	6	2	5	2	2	7	7	2	1	5	5	5	4	7	10	13	34	97	71
MPC	124	291	0	0	3	100	146	109	89	70	53	46	37	35	35	30	13	18	14	9	10	11	13	10	12	2	5	5	6	3	7	3	2	8	4	3	4	7	7	9	3	8	8	13	15	30	82	58
MPC	125	1	0	0	6	101	132	117	69	61	46	42	41	32	26	17	19	15	16	15	10	8	11	6	8	5	8	4	5	6	5	5	0	1	1	5	5	4	3	7	3	10	9	9	10	29	64	69
MPC	126	115	0	0	4	102	151	126	85	75	52	38	33	28	19	21	23	14	17	15	11	6	9	13	6	3	5	4	2	2	5	1	9	7	1	4	5	4	7	8	0	7	5	8	13	28	79	80
MPC	127	104	0	0	4	123	159	104	72	75	58	53	35	32	24	19	23	6	10	14	11	6	10	7	12	6	5	3	6	3	3	5	4	4	6	3	5	4	0	3	4	7	5	14	14	42	83	68
MPC	128	3	0	0	4	118	119	113	83	76	54	52	34	35	29	27	13	14	16	14	11	4	5	6	5	9	6	3	4	7	3	3	1	4	2	3	6	3	3	3	4	5	5	14	14	30	74	83
MPC	129	2	0	0	5	139	136	110	85	67	44	43	33	25	22	31	10	23	14	14	13	4	11	7	5	1	7	6	4	7	2	6	3	2	6	4	5	4	3	2	5	5	10	11	17	36	67	59
MPC	130	3	0	0	3	133	148	105	87	64	48	45	42	30	23	32	23	21	19	16	14	6	6	8	12	4	15	5	8	6	0	7	4	1	1	7	3	7	4	4	6	3	4	12	19	40	86	53
MPC	131	6	0	0	2	115	152	118	87	70	57	43	36	38	18	33	22	21	14	10	13	15	9	8	8	11	4	3	5	0	2	4	2	6	6	4	4	4	5	5	3	4	4	9	14	56	105	58
MPC	132	126	0	0	1	113	148	104	67	79	60	49	28	31	25	33	17	13	22	13	15	9	13	6	9	8	3	6	4	5	4	6	2	11	1	2	5	5	3	3	4	7	6	15	11	40	83	53
MPC	133	10	0	0	2	107	176	123	98	76	46	69	45	38	32	25	21	14	19	9	7	9	11	12	9	6	6	5	4	2	4	1	5	4	0	6	1	4	1	4	7	8	6	11	14	45	89	55
MPC	134	0	0	0	2	147	155	121	84	71	60	51	35	28	25	28	23	17	9	19	11	10	12	10	6	6	9	8	6	4	2	8	8	4	1	2	5	7	4	3	3	5	6	14	9	45	93	46
MPC	135	57	0	0	7	124	181	145	94	73	56	50	32	38	28	37	20	18	20	20	14	14	8	7	5	8	6	5	6	7	3	5	3	2	6	3	4	7	5	4	5	6	9	18	19	49	95	46
MPC	136	0	0	0	7	125	172	112	92	82	43	37	31	28	31	22	19	23	20	13	13	10	11	8	9	6	3	3	7	6	4	2	3	4	7	4	5	5	3	3	2	10	6	13	18	58	86	41
MPC	137	63	0	0	2	122	166	124	101	74	55	54	25	35	30	35	28	23	19	10	10	10	9	8	3	8	5	4	6	3	5	3	9	2	5	5	7	3	2	5	10	9	3	8	15	53	73	29
MPC	138	55	0	0	4	112	168	102	79	59	42	44	35	36	22	30	19	19	22	13	14	10	12	7	5	9	8	2	2	5	6	4	3	3	3	4	5	5	2	4	9	11	8	12	11	65	103	34
MPC	139	32	0	0	7	105	148	138	74	68	57	48	35	29	23	21	15	19	17	9	15	8	12	9	6	9	12	3	3	1	1	7	3	6	2	6	6	5	5	6	7	6	8	18	23	54	80	38
MPC	140	61	0	0	3	123	176	119	91	77	61	49	43	31	28	31	17	24	15	14	15	6	14	12	8	5	9	4	6	6	3	6	2	5	4	4	4	5	3	7	7	11	7	18	15	51	80	34
MPC	141	0	0	0	3	122	160	119	79	54	65	45	28	28	26	26	28	20	16	10	16	5	5	9	9	7	5	5	8	3	5	7	2	8	5	9	4	1	4	6	6	8	4	11	10	62	99	33
MPC	142	2	0	0	2	119	160	108	86	88	64	38	37	43	21	32	19	23	20	14	15	9	11	13	7	6	4	6	5	4	8	2	3	2	3	0	2	1	7	10	5	4	5	14	21	53	74	11
MPC	143	79	0	0	7	135	165	129	95	80	54	55	32	39	25	34	15	24	26	10	10	16	9	11	11	5	6	8	10	7	9	4	4	5	5	6	2	3	6	5	4	7	7	15	22	69	80	17
MPC	144	132	0	0	4	134	183	127	83	82	58	52	31	31	36	28	27	21	19	17	12	8	14	4	8	3	5	6	7	4	3	5	4	5	5	3	0	7	6	4	1	8	9	13	20	70	74	18
MPC	145	60	0	0	5	140	158	108	77	69	53	54	30	29	29	30	12	16	7	10	13	8	14	6	10	9	10	5	2	6	3	6	6	5	4	2	2	3	3	2	2	11	13	12	25	65	85	12
MPC	146	4	0	0	4	117	141	112	95	71	55	54	34	38	27	22	21	20	16	9	10	7	7	8	4	5	9	3	8	1	8	5	4	5	1	5	5	2	7	4	4	4	5	13	17	79	74	9
MPC	147	79	0	0	6	114	150	113	87	74	62	53	37	33	25	26	23	21	18	7	16	10	11	7	5	8	7	8	6	7	4	6	5	5	1	5	4	7	6	7	6	5	6	16	30	85	75	3
MPC	148	0	0	0	6	113	152	109	73	64	50	48	39	37	34	14	16	19	20	17	17	1	8	5	7	13	3	3	10	4	4	6	4	4	2	4	1	5	4	5	8	9	6	14	21	101	82	2
MPC	149	134	0	0	5	106	157	117	78	73	53	45	33	30	20	35	22	16	13	10	16	8	13	6	10	8	12	5	11	4	5	4	1	3	4	2	3	4	2	7	9	11	6	18	30	84	80	3
MPC	150	16	0	0	3	119	141	112	90	74	62	60	57	35	19	24	21	20	23	16	13	17	6	6	8	6	2	2	4	5	2	4	3	4	3	4	5	5	4	13	11	10	11	24	39	99	60	3
MPC	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
GCL	0.25	0
GCL	1.51	1
GCL	2.76	2
GCL	3.77	0
GCL	4.77	1
GCL	5.28	2
GCL	6.03	1
GCL	6.78	3
GCL	7.29	6
GCL	8.04	1
GCL	8.79	0
GCL	9.30	5
GCL	10.05	1
GCL	10.80	4
GCL	11.31	2
GCL	12.06	3
GCL	12.81	11
GCL	13.32	5
GCL	14.07	14
GCL	14.82	8
GCL	15.33	9
GCL	16.08	15
GCL	16.83	27
GCL	17.34	31
GCL	18.09	46
GCL	18.84	43
GCL	19.35	63
GCL	20.10	103
GCL	20.85	155
GCL	21.36	205
GCL	22.11	261
GCL	22.86	353
GCL	23.37	474
GCL	24.12	644
GCL	24.87	692
GCL	25.38	965
GCL	26.13	1118
GCL	26.88	1351
GCL	27.39	1523
GCL	28.14	1822
GCL	28.89	2145
GCL	29.40	2350
GCL	30.15	2634
GCL	30.90	2993
GCL	31.41	3233
GCL	32.16	3566
GCL	32.91	3919
GCL	33.42	4165
GCL	33.92	4502
GCL	34.67	4722
GCL	35.43	5092
GCL	35.93	5353
GCL	36.68	5566
GCL	37.44	5516
GCL	37.94	5750
GCL	38.69	5884
GCL	39.45	5889
GCL	39.95	5869
GCL	40.70	5952
GCL	41.46	5946
GCL	41.96	5867
GCL	42.71	5928
GCL	43.47	5998
GCL	43.97	6013
GCL	44.72	6211
GCL	45.48	6009
GCL	45.98	6198
GCL	46.73	6311
GCL	47.49	6266
GCL	47.99	6226
GCL	48.74	6234
GCL	49.50	6353
GCL	50.00	6285
GCL	50.75	6206
GCL	51.51	6105
GCL	52.01	5758
GCL	52.76	5567
GCL	53.52	5227
GCL	54.02	4762
GCL	54.77	4481
GCL	55.53	4093
GCL	56.03	3613
GCL	56.78	3313
GCL	57.54	2891
GCL	58.04	2652
GCL	58.79	2498
GCL	59.55	2164
GCL	60.05	1985
GCL	60.80	1782
GCL	61.56	1593
GCL	62.06	1432
GCL	62.81	1307
GCL	63.57	1203
GCL	64.07	1015
GCL	64.82	932
GCL	65.58	844
GCL	66.08	755
GCL	66.58	634
GCL	67.34	478
GCL	68.09	452
GCL	68.59	369
GCL	69.35	317
GCL	70.10	266
GCL	70.60	212
GCL	71.36	204
GCL	72.11	161
GCL	72.61	143
GCL	73.37	126
GCL	74.12	94
GCL	74.62	96
GCL	75.38	90
GCL	76.13	86
GCL	77.14	66
GCL	78.14	65
GCL	78.64	48
GCL	79.40	47
GCL	80.40	32
GCL	81.41	40
GCL	82.16	26
GCL	82.66	27
GCL	83.42	23
GCL	84.17	12
GCL	84.67	15
GCL	85.43	10
GCL	86.18	8
GCL	86.68	9
GCL	87.44	5
GCL	88.19	3
GCL	88.69	2
GCL	89.45	3
GCL	90.20	0
GCL	91.21	1
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	29.11	20.70	20.74	29.46	0.00	0.00
GCC	2	29.38	20.56	20.53	29.52	0.00	0.00
GCC	3	28.72	21.17	21.16	28.95	0.00	0.00
GCC	4	28.39	21.38	21.60	28.64	0.00	0.00
GCC	5	28.65	21.32	21.28	28.76	0.00	0.00
GCC	6	28.09	21.78	21.83	28.30	0.00	0.00
GCC	7	28.17	21.53	21.74	28.56	0.00	0.00
GCC	8	28.43	21.37	21.55	28.66	0.02	0.00
GCC	9	28.33	21.50	21.58	28.59	0.00	0.00
GCC	10	28.25	21.52	21.75	28.48	0.00	0.00
GCC	11	28.39	21.45	21.56	28.60	0.00	0.00
GCC	12	28.31	21.46	21.73	28.50	0.00	0.00
GCC	13	28.47	21.41	21.60	28.52	0.00	0.00
GCC	14	28.41	21.50	21.58	28.51	0.00	0.00
GCC	15	28.29	21.54	21.66	28.51	0.00	0.00
GCC	16	28.32	21.57	21.70	28.41	0.00	0.00
GCC	17	28.27	21.59	21.71	28.43	0.02	0.00
GCC	18	28.13	21.57	21.88	28.42	0.00	0.00
GCC	19	28.05	21.65	21.88	28.42	0.00	0.00
GCC	20	28.04	21.64	21.91	28.41	0.00	0.00
GCC	21	27.99	21.73	21.84	28.44	0.00	0.00
GCC	22	27.92	21.77	21.91	28.40	0.00	0.00
GCC	23	28.09	21.77	21.90	28.24	0.00	0.00
GCC	24	27.74	21.93	22.09	28.24	0.00	0.00
GCC	25	27.97	21.89	22.02	28.12	0.00	0.00
GCC	26	27.78	21.94	22.00	28.28	0.00	0.00
GCC	27	27.77	22.16	22.18	27.89	0.05	0.00
GCC	28	27.98	21.92	22.10	27.99	0.03	0.00
GCC	29	27.60	22.11	22.31	27.98	0.01	0.00
GCC	30	27.71	22.13	22.25	27.92	0.01	0.00
GCC	31	27.62	22.13	22.34	27.91	0.00	0.00
GCC	32	27.81	22.24	22.15	27.80	0.00	0.00
GCC	33	27.69	22.21	22.31	27.79	0.00	0.00
GCC	34	27.69	22.19	22.20	27.92	0.00	0.00
GCC	35	27.68	22.17	22.34	27.80	0.00	0.00
GCC	36	27.70	22.24	22.26	27.80	0.00	0.00
GCC	37	27.72	22.20	22.29	27.79	0.00	0.00
GCC	38	27.55	22.33	22.39	27.74	0.00	0.00
GCC	39	27.55	22.26	22.53	27.67	0.00	0.00
GCC	40	27.49	22.21	22.54	27.76	0.01	0.00
GCC	41	27.69	22.16	22.38	27.77	0.00	0.00
GCC	42	27.47	22.20	22.48	27.85	0.01	0.00
GCC	43	27.48	22.44	22.35	27.74	0.04	0.00
GCC	44	27.57	22.39	22.30	27.74	0.00	0.00
GCC	45	27.52	22.32	22.53	27.63	0.04	0.00
GCC	46	27.28	22.41	22.58	27.73	0.00	0.00
GCC	47	27.47	22.45	22.44	27.63	0.01	0.00
GCC	48	27.47	22.37	22.66	27.51	0.00	0.00
GCC	49	27.51	22.43	22.64	27.42	0.00	0.00
GCC	50	27.46	22.58	22.46	27.50	0.01	0.00
GCC	51	27.36	22.38	22.66	27.60	0.00	0.00
GCC	52	27.44	22.51	22.50	27.56	0.01	0.00
GCC	53	27.37	22.56	22.51	27.56	0.00	0.00
GCC	54	27.57	22.57	22.41	27.44	0.00	0.00
GCC	55	27.37	22.43	22.59	27.61	0.01	0.00
GCC	56	27.26	22.57	22.63	27.54	0.00	0.00
GCC	57	27.28	22.52	22.66	27.55	0.02	0.00
GCC	58	27.48	22.53	22.45	27.55	0.00	0.00
GCC	59	27.33	22.60	22.65	27.42	0.00	0.00
GCC	60	27.36	22.53	22.54	27.57	0.01	0.00
GCC	61	27.26	22.58	22.71	27.44	0.04	0.00
GCC	62	27.38	22.55	22.70	27.37	0.03	0.00
GCC	63	27.53	22.42	22.50	27.55	0.02	0.00
GCC	64	27.13	22.53	22.77	27.57	0.00	0.00
GCC	65	27.24	22.59	22.74	27.43	0.00	0.00
GCC	66	27.39	22.34	22.61	27.66	0.00	0.00
GCC	67	27.28	22.52	22.67	27.54	0.04	0.00
GCC	68	27.49	22.57	22.53	27.41	0.15	0.00
GCC	69	27.32	22.55	22.61	27.52	0.01	0.00
GCC	70	27.40	22.47	22.74	27.38	0.01	0.00
GCC	71	27.34	22.59	22.77	27.31	0.00	0.00
GCC	72	27.32	22.55	22.72	27.41	0.00	0.00
GCC	73	27.38	22.46	22.67	27.49	0.00	0.00
GCC	74	27.43	22.47	22.64	27.46	0.02	0.00
GCC	75	27.19	22.51	22.72	27.58	0.02	0.00
GCC	76	27.26	22.45	22.70	27.59	0.00	0.00
GCC	77	27.24	22.60	22.67	27.48	0.03	0.00
GCC	78	27.11	22.55	22.78	27.56	0.00	0.00
GCC	79	27.34	22.47	22.74	27.44	0.00	0.00
GCC	80	27.17	22.65	22.78	27.39	0.01	0.00
GCC	81	27.28	22.50	22.77	27.45	0.00	0.00
GCC	82	27.25	22.48	22.76	27.52	0.00	0.00
GCC	83	27.32	22.50	22.79	27.40	0.12	0.00
GCC	84	27.34	22.62	22.72	27.32	0.16	0.00
GCC	85	27.24	22.52	22.70	27.54	0.00	0.00
GCC	86	27.21	22.54	22.77	27.48	0.11	0.00
GCC	87	27.24	22.45	22.83	27.49	0.00	0.00
GCC	88	27.20	22.60	22.75	27.45	0.13	0.00
GCC	89	27.32	22.62	22.79	27.27	0.00	0.00
GCC	90	27.32	22.62	22.72	27.35	0.02	0.00
GCC	91	27.17	22.60	22.73	27.50	0.01	0.00
GCC	92	27.25	22.60	22.88	27.27	0.00	0.00
GCC	93	27.22	22.66	22.69	27.42	0.00	0.00
GCC	94	27.23	22.54	22.83	27.41	0.02	0.00
GCC	95	27.29	22.56	22.70	27.45	0.00	0.00
GCC	96	27.11	22.72	22.82	27.35	0.00	0.00
GCC	97	27.31	22.50	22.86	27.33	0.05	0.00
GCC	98	27.15	22.53	22.79	27.53	0.01	0.00
GCC	99	27.13	22.74	22.79	27.35	0.02	0.00
GCC	100	27.21	22.77	22.77	27.25	0.01	0.00
GCC	101	27.15	22.62	22.75	27.48	0.00	0.00
GCC	102	27.15	22.72	22.82	27.31	0.01	0.00
GCC	103	27.31	22.55	22.70	27.44	0.00	0.00
GCC	104	27.12	22.59	22.71	27.57	0.00	0.00
GCC	105	27.19	22.57	22.83	27.41	0.14	0.00
GCC	106	27.27	22.62	22.79	27.33	0.00	0.00
GCC	107	27.20	22.57	22.84	27.40	0.00	0.00
GCC	108	27.20	22.54	22.87	27.39	0.00	0.00
GCC	109	27.30	22.68	22.82	27.20	0.00	0.00
GCC	110	27.23	22.53	22.80	27.43	0.06	0.00
GCC	111	27.13	22.63	22.81	27.43	0.00	0.00
GCC	112	27.29	22.59	22.75	27.38	0.00	0.00
GCC	113	27.27	22.78	22.63	27.32	0.00	0.00
GCC	114	27.19	22.57	22.75	27.49	0.03	0.00
GCC	115	27.19	22.59	22.70	27.53	0.00	0.00
GCC	116	27.17	22.59	22.73	27.50	0.00	0.00
GCC	117	27.24	22.71	22.79	27.26	0.00	0.00
GCC	118	27.20	22.67	22.75	27.38	0.00	0.00
GCC	119	27.25	22.61	22.71	27.44	0.00	0.00
GCC	120	27.16	22.67	22.79	27.39	0.03	0.00
GCC	121	27.29	22.73	22.67	27.31	0.00	0.00
GCC	122	27.13	22.65	22.71	27.51	0.00	0.00
GCC	123	27.35	22.71	22.64	27.30	0.00	0.00
GCC	124	27.32	22.69	22.63	27.36	0.11	0.00
GCC	125	27.01	22.65	22.89	27.45	0.00	0.00
GCC	126	27.24	22.52	22.78	27.46	0.05	0.00
GCC	127	27.34	22.57	22.77	27.31	0.04	0.00
GCC	128	27.20	22.75	22.81	27.23	0.00	0.00
GCC	129	27.32	22.72	22.81	27.15	0.00	0.00
GCC	130	27.06	22.79	22.75	27.40	0.00	0.00
GCC	131	27.22	22.63	22.72	27.43	0.00	0.00
GCC	132	27.29	22.53	22.84	27.34	0.05	0.00
GCC	133	27.27	22.70	22.72	27.31	0.00	0.00
GCC	134	27.29	22.61	22.73	27.37	0.00	0.00
GCC	135	27.20	22.61	22.83	27.36	0.02	0.00
GCC	136	27.26	22.46	22.77	27.51	0.00	0.00
GCC	137	27.20	22.58	22.79	27.43	0.03	0.00
GCC	138	27.23	22.51	22.72	27.54	0.02	0.00
GCC	139	27.24	22.65	22.62	27.49	0.01	0.00
GCC	140	27.08	22.61	22.78	27.52	0.02	0.00
GCC	141	27.23	22.69	22.65	27.43	0.00	0.00
GCC	142	27.32	22.64	22.71	27.32	0.00	0.00
GCC	143	27.31	22.49	22.68	27.52	0.03	0.00
GCC	144	27.24	22.42	22.85	27.49	0.05	0.00
GCC	145	27.24	22.47	22.83	27.46	0.02	0.00
GCC	146	27.28	22.66	22.69	27.37	0.00	0.00
GCC	147	27.22	22.57	22.79	27.42	0.03	0.00
GCC	148	27.28	22.62	22.61	27.49	0.00	0.00
GCC	149	27.37	22.61	22.55	27.46	0.05	0.00
GCC	150	27.18	22.67	22.58	27.58	0.01	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	31.10	22.38	19.06	27.46
GCT	2	30.90	20.20	20.90	28.01
GCT	3	29.08	21.24	21.08	28.60
GCT	4	28.47	21.28	21.69	28.56
GCT	5	28.56	20.69	21.91	28.84
GCT	6	28.66	21.41	22.20	27.73
GCT	7	28.58	20.99	22.28	28.15
GCT	8	28.62	21.37	21.54	28.47
GCT	9	28.32	21.42	21.67	28.59
GCT	10	28.73	21.47	21.80	28.00
GCT	11	28.79	21.41	21.60	28.20
GCT	12	28.63	21.56	21.63	28.18
GCT	13	28.64	21.41	21.60	28.35
GCT	14	28.56	21.47	21.61	28.36
GCT	15	28.53	21.52	21.67	28.27
GCT	16	28.47	21.60	21.67	28.26
GCT	17	28.45	21.45	21.86	28.24
GCT	18	28.48	21.62	21.83	28.08
GCT	19	28.30	21.81	21.72	28.17
GCT	20	28.34	21.61	21.94	28.11
GCT	21	28.31	21.62	21.95	28.12
GCT	22	28.24	21.75	21.93	28.09
GCT	23	28.13	21.75	21.92	28.20
GCT	24	28.08	21.89	22.13	27.90
GCT	25	28.11	21.89	22.02	27.98
GCT	26	28.16	21.64	22.31	27.90
GCT	27	27.84	21.99	22.35	27.82
GCT	28	28.19	21.92	22.10	27.78
GCT	29	27.81	21.91	22.50	27.77
GCT	30	27.82	21.97	22.41	27.81
GCT	31	27.96	21.96	22.51	27.57
GCT	32	27.97	21.92	22.46	27.65
GCT	33	27.87	22.09	22.44	27.61
GCT	34	28.06	21.95	22.44	27.55
GCT	35	27.78	22.22	22.30	27.71
GCT	36	27.84	22.01	22.48	27.66
GCT	37	27.82	21.95	22.53	27.70
GCT	38	27.74	22.08	22.63	27.55
GCT	39	27.50	22.10	22.68	27.72
GCT	40	27.67	22.16	22.59	27.59
GCT	41	27.84	22.09	22.45	27.62
GCT	42	27.92	22.17	22.51	27.40
GCT	43	27.56	22.16	22.62	27.66
GCT	44	27.63	22.06	22.63	27.68
GCT	45	27.64	22.04	22.81	27.51
GCT	46	27.56	22.20	22.79	27.45
GCT	47	27.69	22.11	22.78	27.42
GCT	48	27.45	22.35	22.68	27.52
GCT	49	27.53	22.29	22.78	27.39
GCT	50	27.57	22.29	22.74	27.39
GCT	51	27.50	22.39	22.65	27.46
GCT	52	27.57	22.22	22.78	27.43
GCT	53	27.39	22.34	22.73	27.54
GCT	54	27.57	22.25	22.73	27.45
GCT	55	27.55	22.16	22.86	27.42
GCT	56	27.47	22.29	22.91	27.33
GCT	57	27.60	22.29	22.89	27.23
GCT	58	27.72	22.21	22.76	27.30
GCT	59	27.48	22.46	22.79	27.27
GCT	60	27.63	22.43	22.63	27.31
GCT	61	27.36	22.58	22.72	27.34
GCT	62	27.53	22.50	22.75	27.22
GCT	63	27.69	22.31	22.61	27.39
GCT	64	27.37	22.38	22.92	27.33
GCT	65	27.44	22.51	22.82	27.23
GCT	66	27.67	22.42	22.53	27.38
