MPC	101	0	0	0	2	7	6	3	2	5	5	1	0	2	1	0	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	2	2	1	1	2	4	8
MPC	102	0	0	0	1	6	10	6	3	8	3	2	2	1	3	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	2	0	0	1	0	0	1	0	1	1	0	0	2	2	0	7
MPC	103	2	0	0	1	4	8	7	4	2	2	1	4	0	0	0	3	1	0	4	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	1	2	0	0	4	5	6	5
MPC	104	2	0	0	4	9	7	7	5	3	3	3	5	2	1	1	1	0	2	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	8	10
MPC	105	1	0	0	0	11	7	5	2	4	3	1	2	2	1	1	1	2	2	0	1	2	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0	2	0	3	10
MPC	106	0	0	0	0	12	7	6	5	5	2	1	0	2	0	0	0	0	1	0	1	1	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	1	0	2	4	3
MPC	107	10	0	0	0	11	10	4	2	3	2	1	1	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	4	4
MPC	108	9	0	0	0	8	6	7	4	3	1	3	6	3	0	2	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	1	1	2	2	5
MPC	109	13	0	0	0	7	7	6	4	1	2	1	1	3	1	2	1	0	1	0	0	0	0	1	1	0	1	0	3	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	2	1	1	4	3	7
MPC	110	0	0	0	1	7	5	10	4	1	1	3	0	3	1	3	2	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	2	0	2	4	3	4
MPC	111	0	0	0	2	10	6	5	6	3	0	0	2	2	0	1	1	1	0	1	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	4	3	5
MPC	112	0	0	0	2	5	8	8	7	3	4	2	1	2	3	2	1	1	0	3	0	2	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	4	2	4	5
MPC	113	10	0	1	3	8	8	7	4	1	1	4	2	2	1	0	1	2	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	2	1	0	2	0	0	1	1	1	3	2	6
MPC	114	0	0	0	0	6	8	7	4	3	2	1	0	4	2	1	0	2	1	1	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	1	2	6	10
MPC	115	0	0	0	0	10	9	7	6	1	6	1	0	1	1	0	2	1	3	1	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	2	0	2	1	3	4
MPC	116	4	0	0	1	15	9	4	6	3	1	2	3	4	1	4	1	0	2	0	1	1	0	0	0	0	0	0	2	0	1	2	0	2	0	1	0	0	0	0	3	0	2	1	1	1	4	2	7	5
MPC	117	0	0	0	1	6	4	5	3	2	3	4	1	0	0	1	0	3	1	2	1	0	2	0	0	0	0	0	1	1	0	2	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	2	5	2
MPC	118	0	0	0	0	8	8	9	7	3	3	3	2	1	2	0	0	1	1	0	1	0	2	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	2	0	0	0	1	0	1	3	4	3	1	7
MPC	119	0	0	0	0	10	12	6	3	2	4	2	3	2	2	0	0	1	1	0	0	0	1	0	2	1	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	3	2	0	0	3	7
MPC	120	0	0	0	0	7	6	6	2	1	3	1	1	4	0	1	2	1	0	1	1	0	1	2	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	2	1	2	3	5	6
MPC	121	0	0	0	2	8	11	4	7	1	1	3	3	2	2	1	1	0	2	1	1	0	2	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	4	3	4
MPC	122	13	0	0	0	8	9	9	4	4	2	3	0	0	1	2	0	0	2	2	1	0	1	1	0	0	0	0	0	0	2	1	0	0	0	0	3	0	1	0	0	0	0	1	0	3	3	2	7	8
MPC	123	35	0	0	1	11	12	9	9	2	4	2	2	1	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	3	0	0	1	0	1	2	1	2	0	1	0	3	2	3	4	6
MPC	124	0	0	0	2	6	5	4	10	3	3	1	2	3	2	2	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	2	1	0	2	3	1	1	6
MPC	125	0	0	0	1	6	8	6	6	3	4	5	2	1	0	1	1	3	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	2	0	1	0	4	3	1	4	5
MPC	126	0	0	0	0	5	6	6	6	5	3	1	3	3	2	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	2	0	0	0	1	0	1	3	3	4	10
MPC	127	0	0	0	0	7	10	3	6	4	2	3	1	2	2	2	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	2	2	1	0	0	1	1	2	1	3	6	6
MPC	128	6	0	0	2	10	5	8	3	4	5	3	4	2	2	3	0	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	1	2	0	1	8	6
MPC	129	0	0	0	0	9	15	5	5	4	4	1	1	5	1	1	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	2	1	2	0	5	4
MPC	130	1	0	0	3	9	11	7	3	5	3	6	3	1	1	0	1	0	2	2	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	1	3	2
MPC	131	1	0	0	1	2	8	6	2	2	0	2	1	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	2	1	3	0
MPC	132	16	0	0	0	4	7	12	6	3	2	1	1	2	1	1	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	1	1	0	2	3	2	9	3
MPC	133	0	0	0	0	8	7	6	7	3	2	4	1	0	1	2	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	5	12	3
MPC	134	5	0	0	2	13	9	2	4	1	2	3	2	2	2	1	0	1	1	0	0	0	0	0	1	2	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	4	1	6	2
MPC	135	0	0	0	1	5	5	3	10	6	2	1	2	2	0	1	2	3	0	0	0	2	0	1	2	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	1	3	0	3	7	5
MPC	136	3	0	0	1	13	9	3	6	1	2	4	2	1	1	2	1	0	1	0	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	1	1	0	1	1	2	0	1	2	3	3	1	3	1
MPC	137	0	0	0	2	8	4	8	5	0	5	2	0	3	2	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	1	0	0	1	2	1	6	2
MPC	138	0	0	0	0	9	6	3	4	6	6	1	1	4	1	2	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	2	3	1	7	5
MPC	139	0	0	0	3	3	4	3	5	5	1	3	0	1	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	1	0	0	0	0	2	4	0	1	2
MPC	140	1	0	0	0	6	6	3	4	6	2	1	2	6	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	2	1	2	3	10	4
MPC	141	0	0	0	1	5	10	4	4	0	2	2	2	1	0	1	1	1	0	0	1	2	1	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	2	0	2	2	1	0	6	8
MPC	142	2	0	0	4	8	10	4	6	4	1	1	0	0	0	0	0	2	0	1	0	1	1	0	1	1	0	1	0	1	1	1	0	0	0	0	2	1	1	1	1	1	0	0	0	2	3	2	6	4
MPC	143	3	0	0	1	16	11	4	3	1	2	4	1	2	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	1	2	3	8	8
MPC	144	0	0	0	3	7	9	4	5	5	2	2	3	3	1	2	3	1	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0	1	2	1	0	0	0	1	3	1
MPC	145	0	0	0	1	8	4	6	3	2	0	3	1	3	1	1	0	3	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	3	8	2
MPC	146	0	0	0	0	7	5	6	4	0	4	2	1	1	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	3	4	5	4
MPC	147	12	0	0	0	8	6	9	6	2	1	4	2	2	0	2	1	3	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	2	0	2	4	2	2	7	3
MPC	148	0	0	0	0	5	6	7	5	2	7	1	0	3	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	2	4	5	1
MPC	149	0	0	0	2	10	7	4	7	2	2	3	0	0	1	2	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	1	0	0	1	1	2	7	4
MPC	150	4	0	0	1	7	11	8	4	1	0	2	1	2	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2	1	2	1	3	3	2	7	2
MPC	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	7.79	0
GCF	16.08	2
GCF	17.84	1
GCF	19.35	4
GCF	20.60	9
GCF	22.11	19
GCF	22.86	25
GCF	23.37	29
GCF	24.12	22
GCF	24.87	50
GCF	25.38	58
GCF	26.13	65
GCF	26.88	82
GCF	27.39	107
GCF	28.14	115
GCF	28.89	133
GCF	29.40	187
GCF	30.15	176
GCF	30.90	174
GCF	31.41	224
GCF	32.16	263
GCF	32.91	250
GCF	33.42	273
GCF	33.92	333
GCF	34.42	371
GCF	34.92	370
GCF	35.43	409
GCF	35.93	421
GCF	36.43	400
GCF	36.93	399
GCF	37.44	396
GCF	37.94	395
GCF	38.44	419
GCF	38.94	418
GCF	39.45	371
GCF	39.95	409
GCF	40.70	422
GCF	41.46	410
GCF	41.96	453
GCF	42.71	369
GCF	43.47	397
GCF	43.97	407
GCF	44.72	389
GCF	45.48	453
GCF	45.98	374
GCF	46.48	389
GCF	46.98	388
GCF	47.49	418
GCF	47.99	400
GCF	48.74	416
GCF	49.50	419
GCF	50.00	438
GCF	50.75	428
GCF	51.51	397
GCF	52.01	360
GCF	52.76	375
GCF	53.52	342
GCF	54.02	307
GCF	54.77	284
GCF	55.53	268
GCF	56.03	197
GCF	56.78	215
GCF	57.54	206
GCF	58.04	153
GCF	58.54	137
GCF	59.05	136
GCF	59.55	133
GCF	60.30	111
GCF	61.06	112
GCF	61.56	80
GCF	62.06	63
GCF	62.81	82
GCF	63.57	80
GCF	64.07	66
GCF	64.82	49
GCF	65.58	46
GCF	66.08	36
GCF	66.58	25
GCF	67.34	35
GCF	68.09	30
GCF	68.59	26
GCF	69.35	10
GCF	70.10	13
GCF	71.11	9
GCF	72.11	11
GCF	72.61	9
GCF	73.37	4
GCF	74.12	3
GCF	74.62	4
GCF	75.38	1
GCF	76.13	4
GCF	76.63	1
GCF	77.64	0
GCF	79.15	2
GCF	80.15	1
GCF	80.65	0
GCF	81.41	1
GCF	82.16	0
GCF	82.66	1
GCF	83.67	2
GCF	85.68	0
GCF	87.44	1
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	27.16	22.37	22.62	27.86	0.00	0.00
GCC	2	28.45	20.77	20.78	30.00	0.00	0.00
GCC	3	29.96	19.56	20.00	30.48	0.00	0.00
GCC	4	28.78	21.32	20.36	29.54	0.00	0.00
GCC	5	29.39	20.34	20.60	29.67	0.00	0.00
GCC	6	29.06	20.37	21.36	29.21	0.00	0.00
GCC	7	29.17	21.03	20.77	29.03	0.00	0.00
GCC	8	29.64	20.68	20.65	29.04	0.03	0.00
GCC	9	28.35	21.48	21.07	29.10	0.00	0.00
GCC	10	28.25	22.08	21.87	27.79	0.00	0.00
GCC	11	28.32	21.06	21.83	28.79	0.00	0.00
GCC	12	28.89	21.27	21.68	28.16	0.00	0.00
GCC	13	28.34	20.51	22.27	28.89	0.00	0.00
GCC	14	28.46	21.16	21.67	28.71	0.00	0.00
GCC	15	28.20	21.21	21.27	29.33	0.00	0.00
GCC	16	29.08	20.98	21.72	28.21	0.00	0.00
GCC	17	28.67	21.23	21.21	28.89	0.00	0.00
GCC	18	28.76	21.30	21.96	27.98	0.00	0.00
GCC	19	28.17	21.35	21.50	28.98	0.03	0.00
GCC	20	28.51	21.38	21.95	28.16	0.17	0.00
GCC	21	28.07	21.66	21.78	28.48	0.00	0.00
GCC	22	28.60	21.46	21.73	28.20	0.00	0.00
GCC	23	27.84	21.97	22.03	28.16	0.00	0.00
GCC	24	28.22	21.29	22.06	28.43	0.00	0.00
GCC	25	27.68	21.66	22.45	28.21	0.00	0.00
GCC	26	27.84	22.00	21.86	28.30	0.00	0.00
GCC	27	29.00	21.80	20.99	28.21	0.00	0.00
GCC	28	27.83	22.37	21.92	27.88	0.00	0.00
GCC	29	28.27	21.77	22.20	27.76	0.00	0.00
GCC	30	27.93	21.76	22.08	28.23	0.00	0.00
GCC	31	27.84	21.75	22.27	28.14	0.00	0.00
GCC	32	28.22	22.04	22.34	27.40	0.00	0.00
GCC	33	27.70	21.99	22.39	27.92	0.00	0.00
GCC	34	27.81	22.27	22.39	27.54	0.00	0.00
GCC	35	27.38	21.93	22.25	28.43	0.00	0.00
GCC	36	27.78	22.38	22.08	27.76	0.00	0.00
GCC	37	27.17	22.21	22.83	27.78	0.00	0.00
GCC	38	27.62	22.17	22.29	27.93	0.00	0.00
GCC	39	27.85	22.28	22.13	27.75	0.00	0.00
GCC	40	27.84	22.11	22.50	27.54	0.01	0.00
GCC	41	27.05	22.27	22.59	28.09	0.00	0.00
GCC	42	27.67	22.52	21.95	27.86	0.00	0.00
GCC	43	27.40	22.15	22.65	27.80	0.00	0.00
GCC	44	27.47	21.92	22.75	27.86	0.02	0.00
GCC	45	27.85	22.10	22.38	27.68	0.01	0.00
GCC	46	26.99	22.70	22.84	27.48	0.00	0.00
GCC	47	27.65	22.06	21.66	28.63	0.00	0.00
GCC	48	27.58	22.45	22.06	27.90	0.00	0.00
GCC	49	27.97	22.46	22.09	27.49	0.01	0.00
GCC	50	27.25	22.62	22.68	27.45	0.00	0.00
GCC	51	27.44	22.19	22.69	27.68	0.01	0.00
GCC	52	27.75	22.37	22.57	27.31	0.01	0.00
GCC	53	27.23	22.05	22.75	27.96	0.01	0.00
GCC	54	27.45	21.96	22.57	28.03	0.00	0.00
GCC	55	27.30	22.27	22.55	27.89	0.02	0.00
GCC	56	27.01	22.52	23.20	27.27	0.00	0.00
GCC	57	27.28	22.23	22.70	27.80	0.01	0.00
GCC	58	27.72	22.46	22.61	27.21	0.00	0.00
GCC	59	27.48	22.08	22.71	27.72	0.00	0.00
GCC	60	27.05	22.24	22.82	27.89	0.00	0.00
GCC	61	27.93	22.32	22.96	26.79	0.00	0.00
GCC	62	28.23	22.22	22.13	27.41	0.05	0.00
GCC	63	27.31	22.53	22.32	27.83	0.00	0.00
GCC	64	27.44	22.60	22.45	27.52	0.00	0.00
GCC	65	27.21	22.14	23.38	27.27	0.00	0.00
GCC	66	27.87	22.15	22.37	27.62	0.00	0.00
GCC	67	27.95	22.04	22.55	27.45	0.00	0.00
GCC	68	27.36	22.37	22.64	27.64	0.08	0.00
GCC	69	26.96	22.87	22.71	27.46	0.01	0.00
GCC	70	27.03	22.63	22.49	27.84	0.00	0.00
GCC	71	26.95	22.80	22.17	28.08	0.12	0.00
GCC	72	27.81	22.58	22.27	27.34	0.00	0.00
GCC	73	27.21	22.37	22.59	27.83	0.00	0.00
GCC	74	27.33	22.47	22.89	27.31	0.00	0.00
GCC	75	27.57	22.33	22.51	27.59	0.00	0.00
GCC	76	27.21	22.34	22.45	28.00	0.00	0.00
GCC	77	27.34	22.91	22.42	27.32	0.00	0.00
GCC	78	27.54	22.21	21.99	28.26	0.00	0.00
GCC	79	26.98	22.42	22.28	28.32	0.00	0.00
GCC	80	27.14	22.86	22.25	27.75	0.00	0.00
GCC	81	27.44	22.28	23.07	27.20	0.00	0.00
GCC	82	27.69	22.39	22.71	27.22	0.04	0.00
GCC	83	27.99	22.30	22.53	27.19	0.15	0.00
GCC	84	27.44	22.19	22.45	27.93	0.00	0.00
GCC	85	27.29	22.42	22.53	27.76	0.00	0.00
GCC	86	27.42	22.50	22.65	27.43	0.01	0.00
GCC	87	27.35	22.50	22.65	27.50	0.01	0.00
GCC	88	27.99	22.14	22.31	27.56	0.00	0.00
GCC	89	26.97	22.66	22.84	27.53	0.02	0.00
GCC	90	27.37	22.58	22.83	27.23	0.00	0.00
GCC	91	26.93	22.86	22.66	27.55	0.00	0.00
GCC	92	26.86	22.66	22.49	27.99	0.00	0.00
GCC	93	27.34	22.59	21.95	28.12	0.00	0.00
GCC	94	26.06	22.90	22.69	28.35	0.00	0.00
GCC	95	27.49	22.13	22.43	27.95	0.00	0.00
GCC	96	27.29	22.51	22.51	27.70	0.01	0.00
GCC	97	27.33	22.42	22.44	27.81	0.00	0.00
GCC	98	26.73	22.84	22.59	27.84	0.01	0.00
GCC	99	27.32	22.81	22.13	27.74	0.00	0.00
GCC	100	27.26	22.40	22.41	27.93	0.00	0.00
GCC	101	27.05	22.22	22.89	27.85	0.00	0.00
GCC	102	27.54	22.30	22.30	27.87	0.00	0.00
GCC	103	27.33	22.39	22.04	28.24	0.01	0.00
GCC	104	27.70	22.23	23.07	27.00	0.01	0.00
GCC	105	27.33	22.23	22.78	27.66	0.01	0.00
GCC	106	27.13	22.45	22.63	27.79	0.00	0.00
GCC	107	27.54	22.54	22.02	27.90	0.06	0.00
GCC	108	26.98	22.04	22.23	28.75	0.05	0.00
GCC	109	27.31	22.00	23.11	27.59	0.08	0.00
GCC	110	26.98	21.77	22.47	28.78	0.00	0.00
GCC	111	27.15	22.10	23.23	27.53	0.00	0.00
GCC	112	28.00	22.14	22.33	27.53	0.00	0.00
GCC	113	27.96	21.82	22.55	27.67	0.06	0.00
GCC	114	27.55	21.77	22.47	28.21	0.00	0.00
GCC	115	27.20	22.40	22.53	27.87	0.00	0.00
GCC	116	27.80	22.40	22.36	27.44	0.02	0.00
GCC	117	28.02	21.73	22.32	27.93	0.00	0.00
GCC	118	27.50	22.01	22.55	27.94	0.00	0.00
GCC	119	28.15	22.30	21.87	27.68	0.00	0.00
GCC	120	27.16	21.86	22.62	28.36	0.00	0.00
GCC	121	27.74	21.84	22.55	27.87	0.00	0.00
GCC	122	28.44	22.02	22.04	27.50	0.08	0.00
GCC	123	27.05	22.03	22.50	28.43	0.21	0.00
GCC	124	27.36	22.29	22.03	28.33	0.00	0.00
GCC	125	27.57	22.53	22.18	27.72	0.00	0.00
GCC	126	27.74	21.88	22.67	27.71	0.00	0.00
GCC	127	27.40	22.13	22.83	27.64	0.00	0.00
GCC	128	28.02	22.01	21.95	28.02	0.04	0.00
GCC	129	27.53	21.86	22.65	27.95	0.00	0.00
GCC	130	27.70	21.96	22.56	27.77	0.01	0.00
GCC	131	27.72	22.76	22.11	27.41	0.01	0.00
GCC	132	27.66	22.18	22.07	28.09	0.09	0.00
GCC	133	27.95	21.72	22.29	28.04	0.00	0.00
GCC	134	27.38	22.01	22.85	27.76	0.03	0.00
GCC	135	28.11	21.60	22.64	27.65	0.00	0.00
GCC	136	27.80	22.17	22.41	27.61	0.02	0.00
GCC	137	28.77	22.25	21.54	27.44	0.00	0.00
GCC	138	27.43	22.56	22.37	27.64	0.00	0.00
GCC	139	28.05	21.70	22.12	28.13	0.00	0.00
GCC	140	28.13	21.99	22.01	27.87	0.01	0.00
GCC	141	27.29	22.02	22.77	27.92	0.00	0.00
GCC	142	27.34	22.24	22.31	28.11	0.01	0.00
GCC	143	28.47	21.37	22.53	27.63	0.02	0.00
GCC	144	28.20	21.95	21.95	27.91	0.00	0.00
GCC	145	27.76	22.38	22.56	27.30	0.00	0.00
GCC	146	27.84	21.84	22.15	28.17	0.00	0.00
GCC	147	27.82	22.14	22.51	27.53	0.08	0.00
GCC	148	27.78	22.45	21.89	27.89	0.00	0.00
GCC	149	28.12	21.55	21.82	28.51	0.00	0.00
GCC	150	27.75	21.75	21.74	28.76	0.02	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	34.86	22.78	22.21	20.15
GCT	2	30.54	19.13	22.43	27.90
GCT	3	27.83	20.94	18.63	32.60
GCT	4	26.44	21.51	20.17	31.89
GCT	5	28.30	21.32	19.62	30.76
GCT	6	28.99	20.73	21.00	29.28
GCT	7	29.65	20.39	21.40	28.55
GCT	8	27.20	21.92	19.41	31.47
GCT	9	27.56	21.55	21.00	29.89
GCT	10	27.17	22.55	21.40	28.88
GCT	11	28.21	21.72	21.17	28.90
GCT	12	27.84	21.89	21.07	29.21
GCT	13	28.48	21.70	21.07	28.75
GCT	14	28.42	21.84	20.98	28.75
GCT	15	28.61	21.06	21.41	28.92
GCT	16	28.11	21.30	21.41	29.18
GCT	17	29.09	21.36	21.08	28.47
GCT	18	28.89	22.15	21.10	27.85
GCT	19	28.86	21.49	21.36	28.29
GCT	20	28.46	21.66	21.67	28.21
GCT	21	28.54	21.72	21.73	28.02
GCT	22	28.12	21.71	21.49	28.68
GCT	23	27.86	22.12	21.88	28.14
GCT	24	27.93	21.65	21.70	28.72
GCT	25	27.73	22.15	21.96	28.16
GCT	26	27.78	21.67	22.19	28.37
GCT	27	27.95	21.33	21.46	29.25
GCT	28	27.55	21.96	22.34	28.16
GCT	29	27.76	21.64	22.34	28.27
GCT	30	27.42	21.47	22.37	28.74
GCT	31	27.74	21.51	22.51	28.24
GCT	32	27.46	21.96	22.42	28.16
GCT	33	27.91	22.29	22.09	27.71
GCT	34	27.39	22.57	22.08	27.96
GCT	35	27.64	22.03	22.16	28.17
GCT	36	27.85	22.29	22.17	27.69
GCT	37	27.38	22.73	22.31	27.58
GCT	38	27.90	21.72	22.74	27.64
GCT	39	27.45	22.25	22.16	28.14
GCT	40	27.56	22.36	22.26	27.83
GCT	41	27.30	21.94	22.91	27.85
GCT	42	27.76	22.33	22.14	27.77
GCT	43	27.24	21.95	22.85	27.96
GCT	44	27.69	22.05	22.62	27.65
GCT	45	27.22	21.91	22.57	28.30
GCT	46	27.21	22.98	22.56	27.25
GCT	47	28.06	21.99	21.73	28.23
GCT	48	27.01	21.94	22.57	28.47
GCT	49	27.30	22.19	22.36	28.15
GCT	50	27.11	22.75	22.55	27.59
GCT	51	27.49	22.68	22.20	27.63
GCT	52	27.29	22.82	22.11	27.78
GCT	53	26.49	22.58	22.23	28.71
GCT	54	26.73	21.70	22.83	28.74
GCT	55	27.29	22.10	22.72	27.89
GCT	56	26.79	22.76	22.96	27.49
GCT	57	27.30	22.47	22.46	27.77
GCT	58	27.31	23.42	21.65	27.62
GCT	59	27.38	22.32	22.48	27.83
GCT	60	27.43	22.22	22.84	27.51
GCT	61	27.40	22.44	22.84	27.32
GCT	62	28.02	21.99	22.36	27.63
GCT	63	28.04	22.45	22.41	27.10
GCT	64	27.31	22.22	22.83	27.64
GCT	65	27.14	22.45	23.07	27.33
GCT	66	27.28	22.24	22.28	28.21
GCT	67	27.34	22.28	22.32	28.06
GCT	68	27.32	22.48	22.52	27.68
GCT	69	27.28	22.33	23.26	27.14
GCT	70	28.09	21.98	23.15	26.79
GCT	71	27.46	22.23	22.74	27.57
GCT	72	27.59	22.51	22.34	27.56
GCT	73	27.26	22.45	22.51	27.78
GCT	74	27.37	22.74	22.62	27.27
GCT	75	27.29	22.47	22.37	27.87
GCT	76	27.50	22.59	22.20	27.71
GCT	77	27.76	22.17	23.17	26.90
GCT	78	28.03	22.28	21.93	27.76
GCT	79	27.56	22.13	22.58	27.73
GCT	80	27.76	22.01	23.10	27.12
GCT	81	27.49	22.82	22.54	27.15
GCT	82	27.63	22.76	22.34	27.27
GCT	83	27.38	22.53	22.30	27.79
GCT	84	27.96	22.21	22.42	27.40
GCT	85	27.54	22.39	22.55	27.52
GCT	86	27.92	22.73	22.41	26.93
GCT	87	27.18	23.00	22.15	27.67
GCT	88	26.86	22.39	22.06	28.69
GCT	89	26.68	23.25	22.25	27.82
GCT	90	27.13	22.55	22.85	27.47
GCT	91	27.27	22.42	23.09	27.21
GCT	92	27.66	22.32	22.83	27.18
GCT	93	27.60	22.17	22.38	27.86
GCT	94	27.28	22.72	22.87	27.13
GCT	95	27.15	22.19	22.37	28.29
GCT	96	27.07	22.55	22.46	27.91
GCT	97	27.55	22.37	22.49	27.59
GCT	98	27.42	22.35	23.08	27.15
GCT	99	27.12	22.26	22.68	27.94
GCT	100	27.35	22.58	22.23	27.84
GCT	101	27.25	22.84	22.27	27.65
GCT	102	27.58	22.52	22.08	27.83
GCT	103	27.74	22.18	22.25	27.83
GCT	104	26.66	22.50	22.80	28.04
GCT	105	27.33	22.24	22.77	27.66
GCT	106	27.02	22.58	22.51	27.89
GCT	107	28.05	22.56	22.00	27.39
GCT	108	27.66	22.23	22.04	28.07
GCT	109	27.26	22.38	22.72	27.63
GCT	110	28.00	21.56	22.68	27.75
GCT	111	27.41	22.60	22.72	27.27
GCT	112	27.61	22.24	22.23	27.92
GCT	113	27.62	22.24	22.12	28.02
GCT	114	27.54	22.28	21.96	28.22
GCT	115	27.43	22.26	22.67	27.64
GCT	116	27.75	21.93	22.82	27.50
GCT	117	27.71	21.49	22.55	28.24
GCT	118	28.39	21.92	22.64	27.05
GCT	119	27.71	22.19	21.99	28.12
GCT	120	27.84	21.70	22.78	27.68
GCT	121	27.16	21.91	22.48	28.45
GCT	122	27.96	22.09	21.97	27.99
GCT	123	27.07	22.30	22.22	28.40
GCT	124	27.63	21.85	22.46	28.05
GCT	125	27.61	22.02	22.70	27.68
GCT	126	27.95	22.02	22.53	27.50
GCT	127	27.39	22.41	22.55	27.66
GCT	128	28.17	21.91	22.06	27.86
GCT	129	27.70	22.01	22.50	27.78
GCT	130	27.39	21.88	22.64	28.09
GCT	131	27.36	22.42	22.45	27.77
GCT	132	28.49	22.14	22.11	27.26
