MPC	47	3	0	0	2	318	399	334	270	191	167	153	141	100	105	86	69	71	74	61	52	60	41	34	34	41	17	26	25	24	23	22	18	21	22	20	24	28	22	26	30	33	46	52	55	66	114	180	266	2560
MPC	48	62	0	0	3	303	386	358	256	199	156	137	120	118	110	97	77	72	69	58	53	50	44	34	31	37	30	17	29	32	18	17	22	17	17	26	23	35	18	32	30	41	35	45	63	58	140	163	253	2509
MPC	49	292	0	0	1	300	402	344	293	205	178	163	142	123	99	87	66	74	57	59	46	41	42	28	33	29	38	24	29	26	16	28	28	26	25	21	21	22	9	26	28	33	30	45	53	54	141	186	270	2459
MPC	50	57	0	0	1	298	402	328	276	219	171	164	117	115	122	83	86	77	81	61	51	53	42	27	29	27	23	20	26	31	24	28	26	23	22	21	27	30	27	30	33	29	50	52	53	62	112	171	279	2498
MPC	51	93	0	0	2	312	413	326	255	207	181	158	154	87	110	78	76	57	78	51	36	48	45	33	41	35	23	45	30	26	24	22	14	24	11	16	21	30	20	21	36	25	48	62	44	45	120	163	270	2537
MPC	52	109	0	0	2	303	366	330	251	192	153	149	106	113	86	68	72	67	58	44	48	41	39	40	37	28	26	34	18	32	19	17	23	18	19	22	23	33	25	25	12	29	46	44	62	64	119	175	282	2507
MPC	53	92	0	0	3	309	407	366	283	213	156	160	125	114	102	74	90	78	82	62	47	55	44	39	36	36	22	29	16	23	27	25	24	24	16	29	26	24	24	18	33	33	33	41	47	50	126	163	308	2500
MPC	54	3	0	0	0	306	397	368	247	200	160	185	143	112	105	78	88	82	73	47	49	50	37	36	42	31	29	31	20	24	14	27	21	24	10	21	25	27	20	22	34	31	28	53	50	63	115	193	281	2484
MPC	55	975	0	2	32	343	362	327	256	185	147	165	128	124	107	81	84	75	49	58	56	36	49	26	27	27	29	31	30	22	26	12	26	18	19	31	24	32	19	23	29	31	35	64	62	56	113	161	255	2479
MPC	56	26	0	0	15	303	405	367	264	217	153	146	119	114	99	88	82	66	50	71	34	38	32	35	39	36	29	30	32	21	23	22	21	18	25	17	33	28	19	27	35	40	31	45	52	54	128	163	251	2581
MPC	57	356	0	9	8	277	403	326	272	189	156	156	129	104	110	86	76	58	63	65	47	41	36	37	34	29	33	25	31	22	24	23	22	28	16	13	20	24	30	20	24	23	35	46	41	62	124	179	299	2466
MPC	58	14	0	0	1	288	362	326	239	197	174	139	102	91	100	74	68	66	64	40	48	44	58	35	27	31	22	33	26	30	15	15	25	26	20	26	19	25	18	30	25	33	44	46	40	57	104	173	310	2494
MPC	59	3	0	0	1	312	399	306	265	228	170	132	117	120	108	73	82	61	48	49	64	36	58	29	31	27	21	35	24	11	18	14	28	17	24	29	28	29	20	23	19	31	50	56	67	47	139	162	271	2421
MPC	60	104	0	0	3	265	386	305	247	193	166	134	117	99	89	75	72	63	68	59	32	46	44	30	33	37	27	24	17	24	20	21	19	23	16	18	22	31	15	27	28	26	39	50	51	60	129	145	312	2490
MPC	61	281	0	0	2	310	419	371	290	244	187	190	122	110	120	107	86	70	75	74	44	58	54	43	35	46	31	25	29	28	22	24	25	23	21	23	22	30	24	28	23	37	42	56	50	73	115	188	312	2435
MPC	62	1235	0	0	1	294	380	292	259	191	141	131	108	119	101	84	83	58	62	45	41	33	49	30	35	24	32	26	30	22	22	17	24	20	17	17	11	24	24	21	29	28	38	58	46	65	115	155	355	2562
MPC	63	312	0	0	1	308	359	333	270	200	149	131	127	108	96	85	48	82	55	42	47	44	41	18	32	32	18	33	14	23	19	20	16	12	22	18	22	23	30	21	24	49	25	43	67	46	115	150	331	2508
MPC	64	50	0	0	1	273	329	336	255	203	176	135	142	95	99	64	76	62	55	50	63	50	47	34	27	34	21	30	18	16	15	22	21	16	16	13	18	24	15	17	24	28	33	40	59	64	126	174	346	2461
MPC	65	5	0	0	0	276	372	324	241	201	139	148	116	102	93	78	60	54	60	55	36	36	44	25	28	37	28	35	21	29	20	21	26	20	20	15	23	22	16	23	23	36	50	51	55	81	94	187	350	2499
MPC	66	1	0	0	0	284	354	310	235	210	178	134	138	88	92	81	74	68	53	55	59	33	32	31	32	32	25	25	15	11	21	26	22	21	17	18	21	22	18	23	31	22	39	52	49	67	108	165	331	2409
MPC	67	0	0	0	0	300	342	329	255	151	152	165	109	96	84	73	69	55	65	38	46	36	41	34	31	28	26	22	28	16	16	16	19	18	20	27	22	27	22	17	20	32	29	55	53	70	101	170	339	2412
MPC	68	2519	0	0	1	296	379	317	256	178	160	157	111	111	80	74	76	55	59	54	39	36	45	35	14	33	25	30	21	17	20	24	24	18	24	15	16	20	33	25	27	33	31	49	45	70	115	199	343	2430
MPC	69	181	0	0	2	315	415	368	282	226	190	170	129	108	124	84	85	65	68	55	46	53	37	40	29	31	29	21	26	16	27	27	28	24	22	22	18	23	29	22	35	33	34	49	64	70	107	166	360	2401
MPC	70	156	0	0	0	294	380	371	290	189	193	152	123	112	88	83	76	62	63	44	46	39	52	38	27	31	28	32	30	27	17	22	14	31	21	19	17	13	28	23	27	33	35	53	40	86	92	154	362	2405
MPC	71	3701	0	32	23	286	389	359	226	199	178	156	131	105	102	78	86	77	58	61	54	55	44	42	30	42	18	24	18	20	23	16	24	28	5	22	24	38	23	38	31	28	33	49	54	98	79	167	368	2483
MPC	72	104	0	0	3	305	367	385	306	238	179	161	165	151	119	97	103	83	87	90	56	61	64	44	64	56	56	34	44	54	27	43	50	21	32	38	29	25	40	38	37	37	55	73	57	66	104	212	369	2391
MPC	73	76	0	0	3	268	331	337	283	212	166	146	119	100	99	62	86	68	72	46	39	40	39	25	35	26	22	27	17	17	18	20	20	19	16	28	25	27	18	25	21	29	27	48	61	76	100	186	423	2345
MPC	74	0	0	0	1	273	356	301	240	206	160	137	112	87	100	70	85	52	52	42	43	40	44	30	38	29	21	27	30	20	12	22	16	25	14	20	25	24	21	16	18	23	45	53	45	83	103	164	386	2476
MPC	75	1	0	0	1	268	374	330	196	191	161	128	122	103	99	62	78	56	54	48	42	39	35	46	34	17	26	16	22	19	14	20	22	26	19	24	16	21	29	25	27	26	33	52	44	82	90	168	376	2488
MPC	76	0	0	0	3	316	372	301	246	207	171	125	98	108	92	63	75	63	60	50	35	44	41	31	22	25	32	26	23	13	29	26	23	22	18	12	18	29	33	22	23	26	36	55	47	97	85	169	373	2522
MPC	77	20	0	0	1	297	330	338	242	192	142	146	82	104	89	73	69	51	55	43	39	32	30	39	31	22	23	25	28	18	19	15	23	21	19	20	11	22	19	26	16	29	37	52	46	65	117	176	381	2336
MPC	78	0	0	0	0	269	375	338	232	225	178	128	121	120	85	66	65	56	69	49	47	35	35	32	22	33	22	25	22	18	19	14	13	17	18	14	13	19	30	36	29	41	42	38	41	103	80	186	372	2387
MPC	79	0	0	0	1	293	352	302	251	185	190	157	112	108	92	88	69	65	36	41	46	48	32	29	39	19	16	12	20	18	20	19	27	20	17	18	19	26	32	32	24	28	43	36	44	91	89	191	373	2406
MPC	80	2	0	0	3	284	393	316	274	184	156	141	88	112	100	60	81	50	58	56	47	51	36	27	39	21	21	19	32	15	15	25	25	24	15	20	26	26	23	10	20	26	30	56	50	92	84	192	385	2486
MPC	81	64	0	0	2	293	366	347	238	205	179	134	95	104	96	71	73	64	46	54	40	37	66	31	32	28	23	30	29	22	25	20	27	18	18	20	18	28	27	32	24	30	37	49	39	81	85	155	368	2422
MPC	82	959	0	0	3	268	378	352	230	185	148	152	121	97	82	71	77	53	63	49	41	42	27	33	30	35	33	31	27	15	12	24	22	18	26	17	22	23	25	28	22	28	31	39	40	86	81	183	391	2450
MPC	83	6942	0	3	15	380	470	461	359	313	236	247	174	216	155	169	128	139	130	132	130	96	102	90	83	108	89	71	61	101	82	93	120	58	80	80	72	63	93	72	103	50	103	143	90	119	227	445	379	2503
MPC	84	19	0	0	0	285	354	366	253	180	175	135	85	87	93	73	79	59	54	59	57	40	46	32	20	35	23	23	21	15	20	24	21	22	22	15	22	29	27	29	16	25	39	46	44	88	92	170	422	2398
MPC	85	49	0	0	5	268	332	332	229	184	157	155	103	92	83	84	70	53	51	55	45	32	37	30	29	23	25	29	22	16	19	21	27	20	18	13	17	22	22	25	18	18	34	46	50	91	88	190	409	2401
MPC	86	92	0	0	0	273	348	312	198	212	186	155	106	104	93	75	71	68	53	59	36	42	32	38	36	28	27	24	27	19	15	19	10	27	13	19	19	25	24	27	20	28	36	38	49	95	70	176	387	2421
MPC	87	448	0	0	3	271	376	302	218	162	139	134	101	86	81	68	51	62	60	58	39	39	32	28	23	19	30	22	26	12	16	21	11	25	15	15	22	14	33	14	17	31	39	56	51	94	99	166	401	2441
MPC	88	1	0	0	2	256	354	322	240	181	192	149	97	100	97	71	76	51	44	46	51	36	24	32	30	30	37	19	18	19	15	25	15	25	17	17	18	25	23	18	15	32	29	50	56	92	97	195	386	2291
MPC	89	236	0	0	1	277	358	343	242	178	179	140	106	100	87	70	61	45	61	42	41	44	40	30	30	39	27	20	25	13	20	23	21	28	22	15	30	12	28	31	18	31	37	38	59	94	82	159	377	2436
MPC	90	51	0	27	34	284	377	351	264	189	170	139	125	99	103	73	63	54	58	40	53	43	30	32	28	28	24	28	26	16	13	29	23	25	22	10	20	20	27	25	15	26	50	39	51	114	88	154	380	2408
MPC	91	321	0	0	2	323	376	325	227	199	173	145	113	101	105	73	74	56	57	48	34	43	32	40	35	19	21	20	28	21	15	26	19	21	15	21	19	25	23	34	28	26	42	36	47	79	94	181	393	2457
MPC	92	150	0	0	0	279	332	349	239	203	150	152	107	97	95	69	58	47	39	57	43	23	33	31	30	22	23	22	24	27	16	21	13	24	18	18	24	11	23	18	17	29	37	49	48	83	77	161	383	2388
MPC	93	11	0	0	2	308	335	364	236	191	155	122	111	104	92	82	56	48	64	58	48	40	30	34	28	24	27	18	24	14	19	16	15	24	24	16	25	23	27	15	21	29	31	46	60	107	72	199	385	2419
MPC	94	57	0	0	1	288	350	335	259	207	155	152	106	106	77	73	76	53	64	57	33	39	36	36	34	20	23	25	24	16	16	19	13	23	16	14	17	16	23	28	20	29	42	41	59	82	82	143	389	2349
MPC	95	1	0	0	0	266	340	351	242	222	147	147	121	107	67	77	82	59	56	58	48	36	41	43	35	26	39	17	25	23	19	31	19	16	21	14	18	13	26	22	21	24	41	49	55	97	77	173	394	2421
MPC	96	656	0	0	4	273	345	307	225	190	149	138	106	89	86	72	69	58	44	44	48	32	31	45	29	29	34	29	19	13	16	18	14	22	22	12	17	29	25	30	22	26	33	41	45	114	72	169	375	2451
MPC	97	4	0	0	3	310	312	289	194	181	135	132	106	114	78	81	62	56	42	41	38	36	29	40	29	19	28	24	22	19	11	15	18	17	16	21	16	20	23	29	20	41	41	44	58	100	86	180	405	2473
MPC	98	57	0	0	6	300	350	291	207	186	140	123	96	89	82	74	68	56	54	29	32	37	29	45	28	29	18	10	25	18	22	14	14	27	13	18	26	24	20	31	38	31	36	37	50	99	86	176	396	2325
MPC	99	4	0	0	0	250	304	306	209	184	143	143	114	110	95	74	62	46	56	46	35	23	24	45	17	25	23	21	23	10	19	17	12	21	14	22	25	23	24	21	22	41	41	38	53	92	65	166	400	2337
MPC	100	6	0	0	2	290	340	286	215	168	154	146	122	115	85	77	62	48	46	43	45	32	39	29	42	29	22	19	28	16	12	20	15	22	23	19	14	16	21	20	15	33	30	47	46	102	85	187	405	2341
MPC	101	93	0	0	2	292	369	309	249	195	176	135	95	96	93	86	61	60	69	39	49	39	36	40	33	20	29	20	18	18	17	27	15	18	19	10	17	24	22	26	23	33	32	32	54	93	101	181	411	2437
MPC	102	55	0	0	1	258	360	310	229	188	167	139	121	103	108	76	72	53	48	48	34	45	40	41	23	31	20	24	26	27	18	13	13	17	15	21	27	23	14	33	22	32	32	20	55	101	74	190	483	2383
MPC	103	705	0	3	3	251	310	323	250	170	141	137	108	104	101	83	68	55	51	51	41	35	43	33	33	16	28	34	12	16	18	19	11	21	24	20	16	20	21	30	28	35	40	41	57	93	81	202	440	2423
MPC	104	75	0	0	1	265	370	335	236	209	169	148	102	125	85	86	59	61	58	49	56	42	30	33	29	22	31	27	26	18	10	29	17	26	25	13	12	15	22	25	31	41	41	49	45	99	89	186	451	2337
MPC	105	169	0	0	3	311	352	305	210	215	174	127	111	94	85	78	80	71	45	53	48	29	35	30	37	24	36	22	22	14	14	17	19	23	20	15	18	25	20	28	24	23	32	34	47	88	76	184	501	2300
MPC	106	62	0	0	3	276	366	346	242	214	162	132	116	111	94	77	77	59	49	45	47	41	28	36	34	28	20	17	15	20	17	16	24	21	23	15	21	18	27	32	23	29	37	59	58	74	82	177	443	2312
MPC	107	2366	0	0	0	275	349	291	236	199	145	112	96	110	89	74	60	56	40	49	45	35	35	35	32	24	17	26	24	14	14	24	17	22	19	9	18	32	17	28	29	34	35	38	65	92	77	174	475	2229
MPC	108	1081	0	12	21	282	349	318	206	192	148	121	118	114	89	80	71	63	52	45	40	43	40	30	24	22	15	23	20	21	16	20	22	15	20	15	18	19	19	33	28	25	48	34	61	115	81	188	512	2313
MPC	109	2298	0	0	3	287	388	341	238	207	139	118	118	92	84	60	65	60	59	41	46	32	23	42	35	23	30	20	21	22	15	21	28	21	16	23	14	19	22	29	20	30	44	38	60	78	80	181	545	2324
MPC	110	189	0	0	1	280	365	318	255	189	157	144	117	106	79	77	63	65	54	56	51	34	38	27	31	26	16	29	28	13	12	16	20	18	16	23	24	25	23	20	20	33	38	43	44	93	80	211	497	2266
MPC	111	7	0	0	1	288	341	298	236	185	154	121	89	102	82	87	74	69	38	45	46	36	33	49	24	30	29	19	17	15	19	19	16	28	15	18	18	17	18	25	27	32	42	46	54	91	69	152	550	2258
MPC	112	95	0	0	3	277	340	303	252	173	170	118	96	116	74	69	72	68	41	58	64	38	38	22	29	23	24	25	20	17	14	15	15	23	20	13	22	19	23	22	31	24	44	38	50	104	98	194	545	2166
MPC	113	1619	0	23	13	245	290	294	216	147	130	90	98	100	83	61	58	39	36	54	30	39	27	34	32	19	22	21	20	17	18	14	22	9	16	14	15	21	21	31	35	26	47	37	48	101	77	162	513	2260
MPC	114	2	0	0	1	257	324	282	248	205	121	133	122	80	94	74	76	68	41	46	45	33	25	23	28	32	33	18	27	16	18	15	17	19	19	17	17	23	28	28	20	26	35	36	56	85	76	204	570	2246
MPC	115	46	0	0	5	282	318	334	228	213	145	119	77	92	82	78	65	55	45	43	45	44	16	39	36	28	27	20	13	17	17	28	21	21	25	16	22	19	15	27	26	31	30	44	75	89	89	161	599	2179
MPC	116	695	0	17	27	273	348	320	229	197	149	122	108	107	78	91	64	69	52	46	52	42	33	48	32	23	35	23	18	28	13	22	12	15	18	26	27	27	20	27	35	29	40	40	56	90	102	214	536	2339
MPC	117	226	0	0	1	289	326	290	241	176	156	130	103	97	101	69	64	65	43	47	51	41	32	25	34	38	28	15	16	15	19	16	10	23	22	15	15	24	9	35	31	29	47	54	52	90	94	201	568	2121
MPC	118	34	0	0	2	274	363	302	220	189	142	135	95	94	64	76	72	50	44	40	37	39	38	40	35	20	30	18	25	13	10	17	13	22	19	20	18	21	25	34	27	21	28	46	68	71	82	198	588	2109
MPC	119	3	0	0	1	296	314	297	219	187	146	132	108	109	93	88	67	57	37	39	39	39	25	23	35	18	27	23	11	19	22	21	12	22	14	23	11	24	17	25	33	38	32	44	56	98	84	172	610	2175
MPC	120	43	0	0	1	261	338	295	216	172	145	115	86	90	94	89	67	49	39	37	36	30	32	37	30	22	19	17	18	21	13	24	16	23	23	21	22	15	27	24	35	25	36	43	48	101	76	186	619	2152
MPC	121	503	0	0	5	296	396	334	218	193	154	145	139	104	92	73	61	65	47	58	47	38	40	25	40	22	20	30	18	15	18	13	24	20	14	17	31	20	22	32	35	33	31	49	78	102	80	204	657	2134
MPC	122	3438	0	0	0	256	361	327	235	182	140	105	77	112	66	76	64	62	57	61	37	41	42	32	29	17	38	21	27	14	18	24	19	28	15	21	22	25	11	33	29	30	43	50	48	112	85	207	660	2103
MPC	123	7462	0	35	48	258	362	342	219	185	150	114	113	100	92	71	71	56	42	62	44	37	32	25	31	26	24	26	27	24	21	30	19	22	19	23	22	20	13	35	39	28	42	33	42	101	88	209	694	1973
MPC	124	3	0	0	3	309	402	312	245	191	165	120	121	117	94	68	63	60	47	49	40	47	33	29	25	25	26	20	23	18	24	12	19	21	13	20	22	10	14	33	27	30	35	39	45	109	85	205	730	1948
MPC	125	2	0	0	1	315	342	304	235	176	158	123	91	103	78	70	68	64	47	63	39	43	50	29	31	18	19	22	15	21	17	20	15	17	16	23	19	24	19	24	24	18	31	56	52	101	91	202	760	2064
MPC	126	3	0	0	2	319	384	302	233	199	157	126	124	109	97	81	55	63	46	57	34	39	41	37	24	21	23	26	23	17	14	23	20	17	35	18	19	23	21	25	39	28	34	55	55	116	90	207	747	1950
MPC	127	115	0	0	2	302	387	291	237	190	157	115	102	114	87	77	67	51	54	51	41	39	32	40	37	19	26	27	26	12	22	26	15	22	15	13	30	20	21	24	26	30	45	54	47	119	95	210	793	1856
MPC	128	1376	0	0	4	276	364	295	210	185	150	141	99	107	60	66	62	52	41	39	32	41	25	38	47	17	23	21	20	20	24	16	21	17	13	26	14	14	14	25	37	31	34	55	39	119	86	216	810	1793
MPC	129	1	0	0	1	294	363	345	233	205	151	146	127	98	86	75	69	71	48	53	52	33	25	30	32	24	21	28	19	19	14	16	22	14	27	15	24	20	12	37	33	41	35	46	38	124	114	224	841	1917
MPC	130	224	0	0	0	316	410	379	265	221	164	141	115	111	90	68	78	56	57	53	49	55	46	24	23	19	32	20	24	16	17	23	19	21	19	26	16	17	16	40	39	31	41	65	44	132	86	218	864	1832
MPC	131	231	0	0	5	300	351	337	265	166	175	137	108	109	72	86	81	59	49	43	34	27	29	24	46	16	22	21	17	16	14	16	15	19	27	13	25	26	21	28	28	34	36	55	34	114	82	262	919	1777
MPC	132	2679	0	0	2	328	315	319	213	172	146	105	105	123	69	83	52	62	45	45	43	32	39	22	30	14	26	24	20	16	17	15	11	22	18	22	25	18	17	16	28	36	43	59	47	121	89	195	868	1727
MPC	133	4	0	0	3	295	366	292	232	199	146	123	119	109	76	87	45	47	40	52	43	40	25	28	35	24	28	24	21	19	21	18	18	17	21	29	27	17	19	22	28	25	33	64	43	112	90	189	946	1766
MPC	134	1259	0	4	4	283	351	319	229	186	162	154	102	113	83	79	74	58	35	52	32	44	33	33	24	22	32	19	26	12	20	24	20	19	12	17	26	20	15	16	42	30	46	63	50	104	82	261	838	1763
MPC	135	107	0	0	1	254	348	287	209	182	155	123	101	102	63	69	65	51	37	51	29	43	29	25	36	25	20	24	19	16	15	22	19	16	19	19	18	25	24	22	29	37	32	51	55	106	91	192	964	1744
MPC	136	92	0	0	2	279	345	297	223	194	148	153	95	118	80	97	63	69	48	41	36	44	28	24	33	18	21	16	26	19	17	18	22	22	17	18	23	18	15	29	35	31	44	44	62	140	86	221	1057	1689
MPC	137	58	0	0	2	246	307	318	244	183	138	124	99	108	84	68	63	67	54	44	42	43	25	38	34	25	16	22	15	12	25	21	13	16	18	19	27	19	26	28	14	33	43	51	38	110	85	233	1057	1602
MPC	138	22	0	1	3	279	387	288	210	206	157	141	106	124	89	72	62	45	61	42	36	35	31	29	31	17	17	22	21	24	13	18	22	16	18	16	20	15	15	17	26	34	43	58	51	125	89	219	1049	1543
MPC	139	50	0	0	0	306	379	286	256	206	171	137	89	111	72	81	82	82	42	54	35	41	28	34	24	28	15	18	17	22	16	21	19	12	25	20	31	23	19	26	27	27	32	63	50	114	94	243	1143	1541
MPC	140	114	0	0	3	290	358	311	245	154	154	139	83	111	76	84	59	59	50	35	31	41	25	24	32	19	22	17	20	25	15	21	17	5	15	18	24	22	21	30	27	36	31	47	37	114	85	198	1209	1553
MPC	141	67	0	0	2	278	376	305	230	183	161	142	110	100	78	84	58	75	42	51	40	45	30	29	28	20	13	21	20	17	16	24	17	22	12	19	26	19	16	22	31	34	39	57	47	109	88	214	1172	1426
MPC	142	123	0	2	2	273	355	290	223	202	139	144	99	109	63	62	57	50	51	38	40	48	27	25	34	21	23	23	14	14	22	20	18	20	7	24	21	14	22	22	24	25	34	52	55	115	98	273	1227	1388
MPC	143	100	0	0	1	276	369	294	235	186	158	132	84	81	70	80	52	59	54	53	39	35	18	27	33	18	21	32	18	16	17	20	14	18	15	14	18	21	19	31	33	39	45	52	40	101	92	215	1369	1356
MPC	144	8	0	0	0	281	344	292	197	178	150	141	95	102	69	79	56	53	45	52	54	43	30	32	26	19	26	19	17	15	16	24	21	17	22	28	17	16	13	26	24	32	28	58	50	124	91	273	1316	1279
MPC	145	43	0	0	0	255	354	277	232	174	155	136	94	114	85	63	54	65	34	42	30	31	29	28	34	9	22	19	23	15	24	24	14	19	14	24	18	29	15	26	31	27	31	54	51	127	91	289	1420	1193
MPC	146	0	0	0	3	273	364	309	221	166	142	126	114	124	67	70	74	65	36	44	34	33	29	20	26	23	14	19	21	18	13	13	18	15	18	15	18	25	17	30	26	31	29	51	49	104	99	261	1390	1036
MPC	147	3001	0	1	3	261	376	282	193	190	136	122	84	97	65	62	58	54	35	38	29	41	28	24	25	25	22	27	22	15	18	22	17	12	14	15	22	16	21	27	27	32	34	66	52	106	97	261	1468	935
MPC	148	2	0	0	1	267	324	291	238	188	160	114	92	106	82	61	58	61	38	39	32	31	33	26	25	15	12	16	23	20	17	22	16	14	19	16	17	19	14	24	28	37	40	50	53	108	97	262	1695	946
MPC	149	59	0	0	3	272	307	285	215	201	132	119	97	95	64	56	61	39	47	38	28	30	32	23	28	18	14	20	11	11	9	13	21	14	26	16	17	16	23	19	25	24	52	52	44	116	95	287	1755	822
MPC	150	268	0	0	2	290	341	282	227	184	143	127	96	93	73	65	61	59	48	44	53	36	29	23	33	24	23	14	17	16	15	17	17	22	26	15	27	21	27	28	25	37	50	62	76	139	119	367	2131	847
MPC	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	0.25	9
GCF	0.75	3
GCF	1.26	4
GCF	2.01	6
GCF	3.02	12
GCF	3.77	21
GCF	4.27	20
GCF	4.77	16
GCF	6.03	20
GCF	7.29	29
GCF	7.79	40
GCF	8.29	42
GCF	8.79	57
GCF	9.30	61
GCF	9.80	55
GCF	10.30	54
GCF	10.80	68
GCF	11.31	70
GCF	11.81	80
GCF	12.31	79
GCF	12.81	97
GCF	13.32	100
GCF	13.82	123
GCF	14.32	121
GCF	14.82	144
GCF	15.33	188
GCF	15.83	299
GCF	16.33	297
GCF	16.83	408
GCF	17.34	545
GCF	17.84	710
GCF	18.34	709
GCF	18.84	1019
GCF	19.35	1472
GCF	19.85	2120
GCF	20.35	2119
GCF	20.85	2756
GCF	21.36	3708
GCF	21.86	5105
GCF	22.36	5103
GCF	22.86	6466
GCF	23.37	8549
GCF	23.87	10671
GCF	24.37	10674
GCF	24.87	12756
GCF	25.38	15864
GCF	25.88	19059
GCF	26.38	19056
GCF	26.88	22786
GCF	27.39	26803
GCF	27.89	30605
GCF	28.39	30607
GCF	28.89	34863
GCF	29.40	39078
GCF	29.90	43295
GCF	30.40	43300
GCF	30.90	47288
GCF	31.41	51050
GCF	31.91	56128
GCF	32.41	56134
GCF	32.91	59400
GCF	33.42	63245
GCF	33.92	67330
GCF	34.67	70529
GCF	35.43	74231
GCF	35.93	75960
GCF	36.43	77732
GCF	36.93	77738
GCF	37.44	78804
GCF	37.94	78807
GCF	38.44	78423
GCF	38.94	78422
GCF	39.45	77205
GCF	39.95	76251
GCF	40.45	75294
GCF	40.95	75281
GCF	41.46	74528
GCF	41.96	73680
GCF	42.46	72503
GCF	42.96	72507
GCF	43.47	71672
GCF	43.97	70999
GCF	44.72	70479
GCF	45.48	69788
GCF	45.98	69226
GCF	46.48	68974
GCF	46.98	68972
GCF	47.49	68101
GCF	47.99	67451
GCF	48.74	67376
GCF	49.50	66922
GCF	50.00	66001
GCF	50.75	64958
GCF	51.51	61919
GCF	52.01	58895
GCF	52.51	55408
GCF	53.02	55416
GCF	53.52	51123
GCF	54.02	46099
GCF	54.52	40748
GCF	55.03	40745
GCF	55.53	35877
GCF	56.03	31935
GCF	56.53	28028
GCF	57.04	28025
GCF	57.54	24588
GCF	58.04	21623
GCF	58.54	19169
GCF	59.05	19164
GCF	59.55	16869
GCF	60.05	14928
GCF	60.55	12999
GCF	61.06	13000
GCF	61.56	11356
GCF	62.06	10064
GCF	62.81	8825
GCF	63.57	7863
GCF	64.07	6673
GCF	64.57	5870
GCF	65.08	5869
GCF	65.58	5054
GCF	66.08	4346
GCF	66.58	3664
GCF	67.09	3147
GCF	67.59	3149
GCF	68.09	2573
GCF	68.59	2194
GCF	69.10	1792
GCF	69.60	1794
GCF	70.10	1465
GCF	70.60	1182
GCF	71.36	943
GCF	72.11	808
GCF	72.61	668
GCF	73.37	568
GCF	74.12	520
GCF	74.62	428
GCF	75.38	376
GCF	76.13	363
GCF	76.63	278
GCF	77.39	253
GCF	78.14	231
GCF	78.64	182
GCF	79.40	179
GCF	80.15	149
GCF	80.65	115
GCF	81.41	104
GCF	82.16	97
GCF	82.66	72
GCF	83.42	63
GCF	84.17	38
GCF	84.67	35
GCF	85.43	34
GCF	86.18	15
GCF	86.68	14
GCF	87.69	7
GCF	88.69	6
GCF	89.45	4
GCF	90.20	1
GCF	90.70	4
GCF	91.71	1
GCF	92.71	0
GCF	93.47	1
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	28.33	21.44	21.66	28.57	0.02	0.00
GCC	2	29.49	20.36	20.44	29.70	0.00	0.00
GCC	3	30.30	19.54	19.61	30.56	0.00	0.00
GCC	4	29.10	20.66	20.90	29.34	0.00	0.00
GCC	5	29.42	20.34	20.53	29.71	0.00	0.00
GCC	6	29.27	20.50	20.66	29.56	0.00	0.00
GCC	7	29.53	20.26	20.44	29.77	0.00	0.00
GCC	8	29.53	20.24	20.42	29.81	0.03	0.00
GCC	9	29.24	20.50	20.74	29.52	0.00	0.00
GCC	10	29.01	20.76	20.96	29.28	0.00	0.00
GCC	11	29.05	20.75	20.89	29.31	0.00	0.00
GCC	12	29.00	20.81	20.92	29.27	0.00	0.00
GCC	13	29.26	20.57	20.73	29.45	0.00	0.00
GCC	14	29.14	20.68	20.82	29.36	0.00	0.00
GCC	15	29.09	20.62	20.86	29.43	0.00	0.00
GCC	16	29.17	20.65	20.79	29.39	0.00	0.00
GCC	17	29.16	20.67	20.80	29.37	0.00	0.00
GCC	18	29.07	20.76	20.87	29.30	0.00	0.00
GCC	19	29.01	20.81	20.95	29.23	0.01	0.00
GCC	20	28.99	20.76	20.96	29.29	0.18	0.00
GCC	21	28.86	20.89	21.12	29.13	0.00	0.00
GCC	22	28.79	21.00	21.16	29.05	0.00	0.00
GCC	23	28.89	20.87	21.04	29.19	0.00	0.00
GCC	24	28.73	21.05	21.20	29.03	0.00	0.00
GCC	25	28.74	21.02	21.21	29.03	0.00	0.00
GCC	26	28.75	21.04	21.19	29.03	0.00	0.00
GCC	27	28.79	21.03	21.24	28.93	0.00	0.00
GCC	28	28.70	21.12	21.29	28.90	0.01	0.00
GCC	29	28.70	21.06	21.26	28.98	0.00	0.00
GCC	30	28.66	21.13	21.29	28.92	0.00	0.00
GCC	31	28.66	21.12	21.32	28.89	0.02	0.00
GCC	32	28.62	21.21	21.36	28.81	0.00	0.00
GCC	33	28.65	21.21	21.34	28.80	0.00	0.00
GCC	34	28.64	21.14	21.34	28.88	0.00	0.00
