MPC	70	10	0	0	3	72	114	64	67	31	35	20	19	26	11	16	7	11	8	8	7	7	9	6	4	5	3	8	4	0	4	6	4	8	2	9	7	2	9	8	8	11	6	19	16	11	33	42	67	215
MPC	71	468	0	4	8	88	106	77	60	50	20	37	19	18	19	16	10	8	7	11	4	5	3	4	12	3	8	4	5	1	1	8	4	1	2	9	4	7	5	10	4	7	8	12	11	17	22	23	69	221
MPC	72	6	0	0	3	86	132	98	58	45	56	39	28	30	22	19	15	20	17	14	16	18	13	10	11	11	12	9	6	6	8	8	15	12	15	6	8	15	9	15	4	19	15	15	14	21	20	47	65	204
MPC	73	5	0	0	6	79	104	69	50	29	26	33	17	29	16	15	19	11	13	9	11	4	6	8	9	5	3	4	3	2	2	5	5	7	4	1	4	4	5	10	7	9	6	11	5	12	34	36	66	242
MPC	74	0	0	0	6	67	99	80	66	45	29	21	19	22	21	10	13	12	8	8	3	5	10	8	8	2	5	2	2	3	7	6	5	4	1	3	8	6	7	6	4	9	11	18	10	15	25	40	72	220
MPC	75	0	0	0	5	68	105	78	49	42	29	29	25	29	17	9	13	9	9	7	9	11	6	9	2	7	6	1	8	3	4	6	6	4	4	0	6	6	11	6	11	8	8	20	13	9	25	42	70	203
MPC	76	0	0	0	10	87	91	83	61	34	31	33	14	19	14	15	16	13	7	10	8	3	5	7	8	3	7	5	1	0	9	5	4	4	6	3	3	5	9	8	13	9	13	14	16	18	24	32	65	223
MPC	77	5	0	0	5	86	106	63	52	48	35	27	26	17	16	11	16	12	10	10	5	8	7	8	3	13	3	3	6	5	1	5	2	4	5	7	6	6	7	5	8	7	6	15	19	21	25	25	62	225
MPC	78	0	0	0	2	73	105	72	52	44	39	31	17	22	16	14	7	21	11	7	7	5	6	5	13	5	5	3	2	1	5	4	3	5	4	5	4	1	10	6	10	4	9	12	14	21	25	37	55	238
MPC	79	0	0	0	5	92	98	65	71	49	34	33	22	29	15	14	10	16	14	11	10	14	7	6	7	6	5	2	7	1	5	4	2	10	7	5	1	3	6	6	6	5	15	21	18	21	16	30	66	224
MPC	80	0	0	0	7	79	112	74	58	54	29	27	21	21	13	17	15	8	10	10	12	1	6	8	4	5	4	7	6	7	3	5	4	5	2	6	6	9	4	10	5	10	18	14	15	12	29	26	56	208
MPC	81	5	0	0	3	75	101	73	57	42	38	22	24	27	19	16	9	12	9	12	7	10	8	6	3	3	4	4	6	3	5	5	7	2	6	5	4	3	3	8	5	6	13	14	17	18	26	39	77	207
MPC	82	137	0	0	7	85	120	98	81	52	32	25	22	24	15	12	7	11	15	4	11	12	10	8	8	2	2	6	6	3	4	5	3	1	4	3	7	7	4	9	5	7	9	9	15	16	18	38	74	210
MPC	83	908	0	0	4	108	126	99	69	56	52	41	34	37	40	26	26	32	19	30	23	14	28	7	17	22	27	20	14	14	15	21	11	10	13	16	13	6	18	14	14	10	18	32	21	31	53	64	65	195
MPC	84	6	0	0	4	77	106	76	57	49	31	31	27	28	14	10	6	12	18	7	8	3	6	4	9	6	2	5	4	5	6	2	4	6	6	5	9	7	5	8	2	4	5	12	14	16	16	32	78	237
MPC	85	6	0	0	5	83	109	67	59	43	32	21	18	29	21	10	11	18	10	9	8	3	4	4	5	3	3	10	5	6	4	2	3	7	1	7	8	3	9	9	8	7	12	14	7	25	20	27	65	180
MPC	86	16	0	0	4	77	73	81	65	49	39	37	30	26	11	12	12	13	13	10	6	7	9	7	6	5	4	3	11	2	2	5	3	1	6	5	4	6	8	8	6	6	8	12	16	11	25	39	76	206
MPC	87	54	0	0	6	73	94	74	76	50	25	27	22	19	19	14	4	9	8	9	7	11	1	7	5	8	7	8	5	4	4	4	2	7	6	1	6	6	4	4	7	11	19	9	16	25	25	34	92	199
MPC	88	0	0	0	4	96	94	69	78	38	39	33	23	22	16	12	21	15	7	9	5	13	7	8	4	5	9	3	6	4	3	5	5	4	4	2	5	4	7	6	7	6	7	14	9	12	24	39	81	198
MPC	89	48	0	0	6	93	117	98	65	50	33	28	16	25	14	20	9	14	8	7	12	4	7	6	5	3	7	4	4	5	4	5	4	1	5	2	3	11	5	8	7	11	15	11	14	17	14	39	62	228
MPC	90	1	0	4	6	73	124	88	59	56	30	27	21	24	24	10	6	10	16	13	6	5	7	8	4	10	10	6	6	5	7	5	4	7	7	9	8	3	9	6	3	13	12	15	11	16	21	36	94	208
MPC	91	21	0	0	5	92	113	96	63	41	33	37	26	42	22	14	19	15	12	11	8	4	12	8	12	4	2	4	7	8	3	3	6	5	6	10	10	8	5	9	7	3	7	9	11	15	24	30	65	214
MPC	92	9	0	0	3	72	112	92	52	33	37	33	21	30	16	21	5	14	13	11	13	6	7	6	10	6	2	6	11	7	3	3	4	6	3	9	7	9	4	9	9	9	7	14	19	20	26	38	77	205
MPC	93	2	0	0	1	92	109	77	58	50	26	40	19	32	10	20	12	9	16	8	4	9	10	7	8	6	4	8	3	3	6	3	2	5	11	3	5	2	8	6	7	9	6	10	6	12	16	33	67	209
MPC	94	10	0	0	7	77	119	102	57	50	35	28	26	28	21	10	11	11	17	6	8	15	5	5	5	3	3	7	5	5	2	3	6	5	6	3	6	10	7	5	6	10	3	12	21	21	26	28	61	194
MPC	95	0	0	0	6	95	111	88	70	52	39	30	22	21	21	16	14	11	12	11	11	2	13	8	6	4	2	6	8	2	2	3	0	10	3	4	5	7	4	10	6	9	11	10	12	20	23	29	75	215
MPC	96	72	0	0	3	87	110	86	62	44	34	35	28	25	15	19	17	8	10	12	13	7	9	4	11	5	5	5	5	1	2	4	10	4	4	5	8	5	9	2	6	7	8	9	22	21	27	29	95	221
MPC	97	0	0	0	7	87	107	84	67	50	33	41	16	22	16	19	22	13	5	5	7	5	5	6	6	5	2	5	7	5	8	7	5	5	4	2	5	5	6	16	8	12	8	18	9	22	32	35	75	207
MPC	98	6	0	0	8	77	125	75	65	48	35	37	21	28	29	17	18	8	10	13	15	7	4	7	5	2	5	7	7	6	4	2	3	4	9	4	3	4	5	9	10	11	13	17	12	22	17	39	76	207
MPC	99	0	0	0	4	81	111	66	65	48	29	32	21	22	18	16	14	14	12	12	6	4	11	9	8	6	4	5	5	1	5	2	5	7	1	2	4	6	7	5	8	9	14	14	13	18	22	46	84	240
MPC	100	2	0	0	1	105	119	92	59	52	37	19	19	25	25	20	8	8	11	10	10	3	10	4	2	6	4	3	4	5	1	5	5	7	9	4	5	2	5	4	7	7	4	15	20	18	25	42	97	219
MPC	101	6	0	0	4	89	108	92	69	59	27	35	19	30	18	18	13	19	9	11	6	5	2	4	4	4	6	4	12	4	2	3	4	5	7	3	2	5	11	7	7	12	10	12	17	17	24	37	74	218
MPC	102	11	0	0	2	84	108	88	58	46	37	36	26	25	15	12	11	16	10	10	6	7	7	10	7	2	13	7	6	3	4	3	3	8	3	4	3	5	7	11	5	11	11	12	14	19	27	37	88	204
MPC	103	86	0	0	8	101	110	113	63	50	47	35	28	27	19	11	23	10	11	6	11	8	20	8	8	2	8	5	6	4	4	4	5	8	6	5	7	4	8	10	5	6	9	16	10	23	24	47	71	206
MPC	104	9	0	0	5	90	93	79	68	41	38	30	28	20	16	13	18	11	6	10	8	7	8	5	5	4	10	3	5	6	2	2	5	3	4	5	4	4	7	8	6	4	14	17	13	18	30	32	78	219
MPC	105	25	0	0	5	93	117	65	69	47	35	24	32	26	24	16	10	14	12	11	4	7	7	6	6	8	12	3	3	4	9	2	7	12	6	8	6	6	10	10	9	6	14	9	21	26	17	39	87	192
MPC	106	11	0	0	5	93	116	99	67	60	26	23	18	35	18	14	12	18	11	8	5	10	5	5	7	4	6	4	6	1	5	11	5	6	5	5	6	4	7	8	5	4	8	14	13	15	23	28	105	225
MPC	107	333	0	0	3	81	86	67	63	45	35	34	22	34	19	18	8	10	3	15	10	8	7	6	5	5	6	5	7	2	2	4	7	4	7	6	5	3	8	5	6	11	11	4	21	17	19	41	80	219
MPC	108	172	0	1	9	97	121	93	71	36	35	34	24	39	19	17	6	12	9	7	7	8	6	6	3	6	4	6	2	3	6	3	7	6	7	7	8	7	8	7	3	10	14	11	9	12	27	37	94	196
MPC	109	294	0	0	9	92	95	76	70	47	42	25	27	34	23	20	9	14	16	5	8	9	10	3	9	6	2	6	5	6	11	6	4	6	4	3	2	9	11	8	4	8	12	11	17	12	20	34	92	203
MPC	110	16	0	0	4	110	131	89	89	46	44	30	22	26	23	15	17	19	12	14	10	7	9	11	3	7	2	7	3	2	6	2	11	2	9	2	6	9	3	6	7	6	8	12	11	20	25	37	99	176
MPC	111	0	0	0	5	76	114	74	56	63	35	28	18	28	18	15	11	15	11	10	10	9	7	4	7	7	10	5	5	2	5	5	5	2	7	6	7	3	9	11	3	9	13	12	14	13	27	33	112	223
MPC	112	6	0	0	6	95	120	93	59	55	31	38	27	21	21	23	13	10	8	4	5	10	5	5	3	6	2	4	0	3	1	4	2	6	3	3	2	6	13	9	7	4	12	7	14	18	30	47	82	190
MPC	113	242	0	1	4	88	127	83	72	43	38	28	26	19	16	17	8	11	12	9	8	11	9	8	10	5	8	3	2	4	4	4	6	4	6	5	4	7	12	9	5	6	11	9	18	11	27	35	109	153
MPC	114	0	0	0	7	88	103	94	51	60	26	26	24	30	17	15	8	7	12	7	11	10	4	4	9	6	6	4	7	2	6	6	7	6	9	6	5	3	10	6	7	10	7	7	16	19	24	40	89	177
MPC	115	2	0	0	4	100	135	103	90	56	34	33	31	39	17	10	17	13	12	10	8	14	8	11	8	5	4	8	6	5	3	2	4	8	5	4	9	4	6	8	5	7	15	14	10	23	24	37	116	195
MPC	116	88	0	1	7	80	111	94	60	50	35	22	24	27	21	30	14	13	12	8	9	9	9	8	6	6	5	3	4	2	6	3	9	7	12	5	9	2	8	6	6	7	10	17	15	21	18	35	95	190
MPC	117	14	0	0	5	79	101	92	60	54	36	31	25	25	24	19	15	10	11	7	9	4	12	7	8	4	5	4	3	3	2	5	8	9	4	5	4	4	7	7	7	7	9	13	19	17	30	32	110	157
MPC	118	3	0	0	5	91	118	108	84	61	50	27	22	33	23	16	10	11	13	10	15	12	4	13	6	7	1	5	6	3	5	1	4	7	5	3	3	6	6	8	6	4	11	19	12	18	17	35	107	144
MPC	119	0	0	0	5	76	99	107	70	46	34	22	31	20	23	12	9	8	10	8	15	5	8	7	8	7	4	6	7	3	4	7	7	5	7	6	11	3	6	7	7	17	8	19	18	16	36	43	116	175
MPC	120	2	0	0	5	72	107	83	57	42	35	25	24	19	24	14	11	13	11	15	5	12	7	4	6	6	7	2	4	4	6	4	9	2	3	3	1	6	5	9	7	5	11	14	8	24	24	21	109	158
MPC	121	35	0	0	8	111	147	91	63	76	46	36	28	33	33	23	21	13	11	15	13	10	6	7	10	8	5	4	7	8	5	6	1	5	6	8	5	4	5	9	8	6	17	14	12	18	23	47	111	168
MPC	122	450	0	0	3	86	113	85	74	61	41	38	24	30	23	22	11	20	7	6	8	12	7	5	5	7	5	3	4	3	3	4	6	6	4	6	4	9	6	13	9	7	9	14	14	20	40	35	120	145
MPC	123	986	0	6	7	103	118	92	65	56	34	36	23	30	17	17	16	15	17	15	10	4	7	8	10	6	5	6	5	2	7	7	4	9	7	5	12	8	11	11	6	9	13	14	6	17	35	34	118	163
MPC	124	0	0	0	7	114	115	88	76	52	41	40	42	29	20	16	8	13	14	12	7	11	9	6	5	6	4	7	3	5	4	4	6	2	6	11	6	5	4	10	7	13	8	20	14	22	36	37	107	156
MPC	125	0	0	0	6	90	116	80	63	45	48	38	17	41	19	19	14	9	10	9	8	8	5	11	9	3	9	7	4	3	9	4	5	6	2	8	7	4	6	5	4	11	3	13	16	21	29	26	128	166
MPC	126	0	0	0	3	99	123	106	64	41	45	42	30	29	29	17	19	13	13	6	10	10	12	9	11	8	7	5	3	0	2	7	2	9	8	2	5	3	8	9	7	9	6	17	10	26	28	33	132	145
MPC	127	23	0	0	2	112	107	84	65	64	37	35	30	24	25	22	8	17	11	12	8	2	4	10	6	13	2	4	3	6	2	6	4	1	6	6	3	4	6	9	4	7	11	12	9	15	30	26	132	149
MPC	128	205	0	0	5	113	134	89	89	50	37	38	28	25	26	14	18	12	13	7	15	12	7	7	7	4	10	6	9	6	4	4	5	4	6	4	12	3	12	8	8	8	12	13	20	17	38	24	131	158
MPC	129	0	0	0	5	81	107	88	84	62	44	30	27	36	23	17	22	15	16	12	8	14	12	5	6	2	4	6	7	7	4	5	4	4	5	3	8	7	8	11	3	6	9	28	19	17	30	28	128	137
MPC	130	24	0	0	6	109	140	96	67	62	45	31	21	27	19	14	15	16	8	11	9	14	8	4	4	6	5	4	8	6	4	5	4	5	3	4	8	8	7	11	9	6	11	17	16	17	27	52	146	149
MPC	131	30	0	0	6	105	132	95	88	48	36	31	32	20	30	22	22	18	16	18	9	2	9	7	4	3	6	2	5	6	1	3	5	5	3	5	9	8	9	6	7	13	11	10	11	25	31	40	134	150
MPC	132	407	0	0	6	72	135	102	71	52	38	34	22	21	23	24	18	11	7	12	9	3	3	4	8	4	5	3	8	6	6	5	8	1	6	3	7	2	8	7	4	11	10	18	14	24	23	32	143	135
MPC	133	2	0	0	1	112	102	97	84	55	39	29	15	35	20	18	14	14	12	9	13	8	11	9	8	3	5	2	2	6	3	5	5	7	1	4	10	6	10	10	5	9	13	12	11	16	29	34	136	126
MPC	134	132	0	0	2	108	122	96	79	51	45	38	26	32	20	18	17	16	14	6	10	3	10	6	5	8	2	5	4	2	15	6	3	7	3	6	8	4	4	6	3	3	6	19	7	31	28	34	156	153
MPC	135	5	0	0	8	107	124	85	74	47	32	41	33	20	16	20	16	16	9	7	8	7	10	9	8	4	2	7	6	2	2	7	5	4	1	5	4	5	11	12	8	9	8	7	19	23	36	44	142	146
MPC	136	14	0	0	5	96	117	87	74	49	43	36	23	29	18	24	11	10	7	8	14	5	7	5	8	5	7	2	9	3	1	5	3	2	1	1	3	3	8	10	6	9	10	13	13	35	22	31	144	127
MPC	137	16	0	0	2	99	133	115	44	42	31	39	24	26	18	19	12	12	12	10	7	8	8	6	7	5	5	4	6	5	3	1	2	7	5	7	9	2	9	7	11	10	11	17	6	11	30	39	150	124
MPC	138	2	0	0	5	99	133	98	72	50	40	37	38	32	20	15	21	17	11	12	11	11	4	8	5	2	4	5	4	7	4	4	9	7	4	5	6	2	8	7	7	7	12	17	18	19	32	32	161	137
MPC	139	7	0	0	7	108	145	90	60	56	46	30	27	23	24	20	18	10	10	6	11	7	6	4	7	2	10	8	6	3	1	3	6	3	7	3	4	2	8	8	5	9	8	17	11	10	36	33	138	136
MPC	140	19	0	0	4	124	122	89	82	53	38	33	28	39	16	14	15	9	14	9	12	10	10	10	6	5	6	5	4	6	1	5	6	3	3	7	7	2	9	6	12	13	8	22	8	16	34	33	137	119
MPC	141	16	0	0	4	114	139	82	76	62	50	39	31	32	28	23	13	12	11	12	11	8	6	6	6	11	6	1	4	2	7	2	4	13	7	7	7	4	8	6	6	11	7	11	10	18	29	37	155	113
MPC	142	23	0	0	4	90	116	103	78	51	44	29	27	31	24	10	11	13	12	11	5	8	11	2	8	11	2	10	6	4	6	5	3	4	5	1	3	4	7	2	7	7	10	24	21	20	32	40	154	97
MPC	143	26	0	0	4	107	120	91	65	52	40	24	29	34	21	20	9	12	10	5	14	10	7	6	6	6	7	6	8	4	4	7	6	2	8	6	5	3	10	8	6	11	14	10	14	19	41	34	152	110
MPC	144	1	0	0	5	108	123	89	81	57	42	34	29	35	21	11	20	17	13	21	15	16	11	12	2	2	6	3	2	8	4	1	1	7	6	5	9	4	8	9	7	8	10	12	9	22	41	30	148	108
MPC	145	11	0	0	6	100	134	91	66	57	39	41	23	33	14	21	15	16	16	11	5	11	10	5	6	8	10	4	6	5	4	5	3	5	4	3	5	4	6	12	6	7	10	15	17	22	37	48	162	91
MPC	146	0	0	0	7	110	124	91	80	49	43	39	26	45	21	18	15	11	21	12	8	10	4	12	2	11	3	6	6	6	3	10	4	4	12	6	6	5	6	8	6	8	11	16	15	15	40	28	135	99
MPC	147	399	0	0	5	114	112	98	66	57	43	32	25	26	14	20	11	6	11	10	11	7	9	9	5	4	4	5	7	3	4	2	7	1	10	1	10	2	12	9	4	4	9	14	16	21	33	40	181	83
MPC	148	0	0	0	9	100	125	81	62	39	40	40	38	30	17	17	17	16	9	10	6	9	5	10	2	7	8	5	5	8	1	6	7	7	4	6	9	3	5	10	7	9	10	11	9	15	33	36	164	70
MPC	149	12	0	0	4	102	123	92	62	42	40	28	22	29	20	21	16	8	7	7	3	12	8	6	5	4	6	2	7	5	3	2	6	1	1	6	8	3	7	7	9	9	15	21	16	25	26	30	192	67
MPC	150	30	0	0	2	90	137	81	63	61	58	40	27	31	26	21	13	12	11	8	10	10	6	2	5	4	6	4	7	7	4	7	4	8	3	2	5	5	9	8	8	9	12	16	13	17	45	52	213	85
MPC	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	1.26	0
GCF	2.76	1
GCF	3.77	0
GCF	4.77	1
GCF	5.28	0
GCF	6.03	1
GCF	7.04	0
GCF	8.04	1
GCF	8.79	5
GCF	9.30	0
GCF	10.05	3
GCF	11.06	6
GCF	12.06	7
GCF	12.81	2
GCF	13.32	7
GCF	14.32	13
GCF	15.83	19
GCF	16.83	37
GCF	17.34	45
GCF	18.09	61
GCF	18.84	128
GCF	19.35	133
GCF	20.10	204
GCF	20.85	283
GCF	21.36	337
GCF	22.11	519
GCF	22.86	673
GCF	23.37	878
GCF	24.12	1081
GCF	24.87	1384
GCF	25.38	1723
GCF	26.13	2110
GCF	26.88	2430
GCF	27.39	2996
GCF	27.89	3612
GCF	28.39	3613
GCF	28.89	3951
GCF	29.40	4523
GCF	29.90	5093
GCF	30.40	5096
GCF	30.90	5757
GCF	31.41	6246
GCF	31.91	6680
GCF	32.41	6683
GCF	32.91	7592
GCF	33.42	8150
GCF	33.92	8263
GCF	34.42	9126
GCF	34.92	9128
GCF	35.43	9531
GCF	35.93	10231
GCF	36.43	10286
GCF	36.93	10285
GCF	37.44	10305
GCF	37.94	10527
GCF	38.69	10521
GCF	39.45	10466
GCF	39.95	10313
GCF	40.45	10148
GCF	40.95	10146
GCF	41.46	10028
GCF	41.96	10345
GCF	42.46	10102
GCF	42.96	10104
GCF	43.47	10000
GCF	43.97	10123
GCF	44.97	10037
GCF	45.98	10028
GCF	46.73	9993
GCF	47.49	9903
GCF	47.99	9796
GCF	48.49	9928
GCF	48.99	9927
GCF	49.50	9888
GCF	50.00	9604
GCF	50.50	9601
GCF	51.01	9597
GCF	51.51	9055
GCF	52.01	8749
GCF	52.51	8166
GCF	53.02	8165
GCF	53.52	7527
GCF	54.02	6946
GCF	54.52	6458
GCF	55.03	6456
GCF	55.53	5677
GCF	56.03	5096
GCF	56.78	4458
GCF	57.54	3938
GCF	58.04	3447
GCF	58.54	3121
GCF	59.05	3123
GCF	59.55	2809
GCF	60.05	2421
GCF	60.80	2105
GCF	61.56	1867
GCF	62.06	1723
GCF	62.81	1503
GCF	63.57	1320
GCF	64.07	1093
GCF	64.57	991
GCF	65.08	990
GCF	65.58	906
GCF	66.08	750
GCF	66.58	647
GCF	67.34	549
GCF	68.09	486
GCF	68.59	376
GCF	69.35	302
GCF	70.10	254
GCF	70.60	202
GCF	71.36	151
GCF	72.11	150
GCF	72.61	91
GCF	73.37	92
GCF	74.12	86
GCF	74.62	72
GCF	75.38	63
GCF	76.13	61
GCF	76.63	50
GCF	77.14	35
GCF	77.64	36
GCF	78.14	38
GCF	78.64	28
GCF	79.40	37
GCF	80.15	17
GCF	80.65	23
GCF	81.41	21
GCF	82.16	12
GCF	83.17	8
GCF	84.17	6
GCF	84.67	4
GCF	85.43	2
GCF	86.18	9
GCF	86.68	3
GCF	87.44	2
GCF	89.20	0
GCF	90.70	1
GCF	92.96	0
GCF	95.73	1
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	27.78	22.01	22.04	28.17	0.01	0.00
GCC	2	29.29	20.56	20.63	29.52	0.00	0.00
GCC	3	30.37	19.49	19.60	30.54	0.00	0.00
GCC	4	29.09	20.63	20.89	29.38	0.00	0.00
GCC	5	29.29	20.31	20.62	29.78	0.00	0.00
GCC	6	29.21	20.54	20.85	29.40	0.00	0.00
GCC	7	29.41	20.58	20.62	29.39	0.00	0.00
GCC	8	29.26	20.49	20.56	29.69	0.02	0.00
GCC	9	29.03	20.76	20.93	29.27	0.00	0.00
GCC	10	28.78	21.13	21.30	28.79	0.00	0.00
GCC	11	28.77	21.15	21.18	28.89	0.00	0.00
GCC	12	28.67	21.13	21.31	28.89	0.00	0.00
GCC	13	28.88	20.98	21.05	29.08	0.00	0.00
GCC	14	28.73	21.11	21.14	29.02	0.00	0.00
GCC	15	28.81	20.93	21.14	29.12	0.00	0.00
GCC	16	28.80	21.05	21.12	29.03	0.00	0.00
GCC	17	28.76	20.98	21.03	29.22	0.00	0.00
GCC	18	28.73	21.14	21.17	28.96	0.00	0.00
GCC	19	28.60	21.22	21.29	28.89	0.01	0.00
GCC	20	28.77	21.03	21.27	28.93	0.18	0.00
GCC	21	28.59	21.29	21.37	28.74	0.00	0.00
GCC	22	28.47	21.39	21.53	28.61	0.00	0.00
GCC	23	28.58	21.23	21.38	28.81	0.00	0.00
GCC	24	28.32	21.42	21.54	28.72	0.00	0.00
GCC	25	28.36	21.40	21.53	28.71	0.00	0.00
GCC	26	28.39	21.42	21.44	28.75	0.00	0.00
GCC	27	28.38	21.41	21.65	28.56	0.00	0.00
GCC	28	28.15	21.64	21.70	28.51	0.00	0.00
GCC	29	28.24	21.51	21.60	28.65	0.00	0.00
GCC	30	28.24	21.54	21.71	28.52	0.00	0.00
GCC	31	28.31	21.56	21.67	28.45	0.01	0.00
GCC	32	28.21	21.65	21.81	28.33	0.00	0.00
GCC	33	28.09	21.79	21.89	28.22	0.00	0.00
GCC	34	28.18	21.65	21.81	28.37	0.00	0.00
GCC	35	28.03	21.77	21.86	28.35	0.00	0.00
GCC	36	28.21	21.66	21.73	28.41	0.00	0.00
GCC	37	28.14	21.72	21.86	28.28	0.00	0.00
GCC	38	28.03	21.63	21.84	28.50	0.00	0.00
GCC	39	28.09	21.62	21.95	28.33	0.00	0.00
GCC	40	27.92	21.77	21.99	28.32	0.01	0.00
GCC	41	27.92	21.92	22.00	28.15	0.00	0.00
GCC	42	28.01	21.72	21.80	28.47	0.00	0.00
GCC	43	28.10	21.71	21.87	28.31	0.00	0.00
GCC	44	27.96	21.86	22.01	28.17	0.01	0.00
GCC	45	28.01	21.94	21.82	28.23	0.00	0.00
GCC	46	27.94	21.88	21.99	28.19	0.00	0.00
GCC	47	28.07	21.67	21.94	28.32	0.00	0.00
GCC	48	28.03	21.76	21.95	28.26	0.00	0.00
GCC	49	27.97	21.83	21.94	28.26	0.01	0.00
GCC	50	28.03	21.92	21.96	28.09	0.00	0.00
GCC	51	27.98	21.90	21.98	28.13	0.00	0.00
GCC	52	28.14	21.85	21.87	28.14	0.00	0.00
GCC	53	28.03	21.73	22.02	28.23	0.01	0.00
GCC	54	28.07	21.84	22.01	28.08	0.00	0.00
GCC	55	28.00	21.76	22.07	28.17	0.03	0.00
GCC	56	27.96	21.88	21.95	28.20	0.00	0.00
GCC	57	27.91	21.96	22.00	28.13	0.01	0.00
GCC	58	27.90	21.91	21.98	28.21	0.00	0.00
GCC	59	27.92	21.85	22.00	28.23	0.00	0.00
GCC	60	27.91	21.93	22.04	28.12	0.00	0.00
GCC	61	27.91	21.94	22.05	28.10	0.00	0.00
GCC	62	28.06	21.82	22.05	28.07	0.04	0.00
GCC	63	27.95	21.97	22.00	28.08	0.01	0.00
GCC	64	27.93	21.83	21.98	28.26	0.00	0.00
GCC	65	27.96	21.98	21.96	28.09	0.00	0.00
GCC	66	28.03	21.84	21.95	28.18	0.00	0.00
GCC	67	27.92	21.98	22.03	28.07	0.00	0.00
GCC	68	28.11	21.85	21.90	28.14	0.07	0.00
GCC	69	27.91	21.90	21.94	28.25	0.01	0.00
GCC	70	27.87	21.98	22.03	28.12	0.00	0.00
GCC	71	27.94	21.94	22.01	28.10	0.11	0.00
GCC	72	27.99	21.84	21.98	28.20	0.00	0.00
GCC	73	27.97	21.88	22.04	28.11	0.00	0.00
GCC	74	28.00	21.77	22.11	28.12	0.00	0.00
GCC	75	27.91	21.79	22.10	28.20	0.00	0.00
GCC	76	27.86	21.88	22.01	28.24	0.00	0.00
GCC	77	27.78	21.93	21.99	28.30	0.00	0.00
GCC	78	27.89	21.88	22.04	28.19	0.00	0.00
GCC	79	27.84	21.98	22.10	28.07	0.00	0.00
GCC	80	27.92	21.88	22.08	28.12	0.00	0.00
GCC	81	27.90	21.86	22.05	28.19	0.00	0.00
GCC	82	28.04	21.75	22.13	28.08	0.03	0.00
GCC	83	27.88	21.94	22.07	28.11	0.22	0.00
GCC	84	27.78	22.03	22.03	28.16	0.00	0.00
GCC	85	27.89	21.87	22.10	28.14	0.00	0.00
GCC	86	27.82	21.99	22.00	28.19	0.00	0.00
GCC	87	27.90	22.00	22.01	28.09	0.01	0.00
GCC	88	27.98	22.00	22.03	27.99	0.00	0.00
GCC	89	27.91	21.95	22.09	28.06	0.01	0.00
GCC	90	27.76	21.87	22.16	28.21	0.00	0.00
GCC	91	27.90	21.89	22.00	28.20	0.01	0.00
GCC	92	27.89	21.82	21.99	28.30	0.00	0.00
GCC	93	27.90	21.92	22.04	28.13	0.00	0.00
GCC	94	27.78	22.03	22.05	28.14	0.00	0.00
GCC	95	27.86	21.93	22.07	28.15	0.00	0.00
GCC	96	27.84	21.97	21.96	28.24	0.02	0.00
GCC	97	27.86	21.86	22.04	28.25	0.00	0.00
GCC	98	27.87	22.10	21.92	28.10	0.00	0.00
GCC	99	27.78	21.98	21.93	28.31	0.00	0.00
GCC	100	27.92	21.91	22.07	28.10	0.00	0.00
GCC	101	27.94	21.99	22.04	28.03	0.00	0.00
GCC	102	28.01	21.95	21.94	28.09	0.00	0.00
GCC	103	27.91	21.87	22.03	28.18	0.02	0.00
GCC	104	28.00	21.83	22.00	28.16	0.00	0.00
GCC	105	27.95	21.92	22.08	28.06	0.01	0.00
GCC	106	27.92	22.11	21.97	28.00	0.00	0.00
GCC	107	27.91	21.99	21.87	28.23	0.08	0.00
GCC	108	28.12	21.79	21.96	28.12	0.04	0.00
GCC	109	27.94	21.86	21.99	28.21	0.07	0.00
GCC	110	27.92	21.93	21.87	28.28	0.00	0.00
GCC	111	28.00	21.79	22.02	28.20	0.00	0.00
GCC	112	27.99	21.90	21.88	28.22	0.00	0.00
GCC	113	28.03	21.89	21.86	28.23	0.06	0.00
GCC	114	28.01	21.82	21.97	28.20	0.00	0.00
GCC	115	27.90	21.87	22.08	28.16	0.00	0.00
GCC	116	27.95	21.88	22.04	28.14	0.02	0.00
GCC	117	27.89	21.90	22.04	28.18	0.00	0.00
GCC	118	28.00	21.84	21.96	28.20	0.00	0.00
GCC	119	27.89	21.85	22.03	28.23	0.00	0.00
GCC	120	27.97	21.85	21.88	28.30	0.00	0.00
GCC	121	27.92	21.83	21.99	28.27	0.01	0.00
GCC	122	27.99	21.85	21.91	28.24	0.11	0.00
GCC	123	27.96	21.93	21.87	28.24	0.24	0.00
GCC	124	27.76	21.88	22.10	28.26	0.00	0.00
GCC	125	27.88	21.81	22.10	28.21	0.00	0.00
GCC	126	27.98	21.86	21.93	28.23	0.00	0.00
GCC	127	28.07	21.82	21.97	28.15	0.01	0.00
