MPC	56	14	0	1	13	210	240	211	151	134	91	106	58	56	55	46	38	31	28	24	18	19	30	20	14	14	11	13	13	11	14	11	15	15	17	18	12	13	25	21	21	28	23	30	39	30	52	113	183	814
MPC	57	186	0	2	9	185	251	192	164	122	107	84	65	65	47	43	52	30	34	24	16	21	24	11	15	20	12	13	11	9	14	14	9	15	11	12	18	25	19	25	17	16	22	35	34	41	59	102	173	918
MPC	58	5	0	0	9	189	241	184	143	119	91	97	59	62	41	45	43	32	31	37	26	20	26	20	15	12	8	9	9	16	8	9	8	14	14	14	10	13	16	24	23	32	22	38	35	35	74	99	176	947
MPC	59	3	0	0	7	196	204	191	178	125	97	84	69	74	43	48	49	33	25	27	23	17	22	16	13	20	17	16	14	14	13	14	15	14	12	16	9	20	15	23	16	30	25	26	30	36	46	110	148	918
MPC	60	31	0	0	9	204	265	192	138	152	91	96	72	59	56	42	29	17	28	20	25	20	19	16	17	11	11	16	14	12	14	9	23	17	10	14	6	18	12	22	18	24	27	28	37	39	75	109	212	892
MPC	61	84	0	0	9	245	307	236	210	137	123	121	74	72	65	55	43	25	35	46	32	22	26	23	30	16	13	17	16	11	14	11	24	7	17	17	17	15	17	25	20	22	29	41	51	37	59	123	185	903
MPC	62	530	0	0	11	182	257	216	158	131	104	92	68	49	47	46	44	33	34	31	21	17	19	15	18	13	10	20	8	9	13	12	7	10	12	12	16	17	21	27	20	22	27	41	40	35	64	117	185	900
MPC	63	100	0	0	6	207	257	208	180	111	85	73	59	60	64	62	28	26	34	34	20	25	17	11	5	18	24	7	10	15	12	10	16	13	15	11	17	19	21	22	28	20	31	41	34	47	53	79	172	865
MPC	64	32	0	0	1	192	260	184	173	103	96	88	71	52	61	46	35	32	25	25	26	25	23	20	14	17	11	9	9	7	13	8	20	17	13	7	18	15	13	22	29	24	22	37	27	41	70	111	183	903
MPC	65	4	0	0	14	193	255	192	140	109	75	79	66	80	60	53	39	26	28	28	28	20	15	13	19	20	18	9	13	12	11	14	9	16	25	14	12	17	15	23	16	23	28	38	22	45	60	96	190	900
MPC	66	0	0	0	9	210	271	186	166	110	95	91	54	59	63	52	45	26	28	25	16	18	22	13	14	14	15	18	15	12	15	20	17	14	10	6	20	11	18	23	19	23	22	35	35	47	48	99	211	886
MPC	67	0	0	0	6	170	271	191	156	135	84	77	65	67	60	39	29	27	24	28	26	27	26	16	13	19	13	14	12	8	13	10	16	7	13	8	12	10	20	26	19	29	24	30	28	30	71	98	180	880
MPC	68	1065	0	0	5	192	303	209	165	136	94	102	63	68	53	48	48	34	36	28	31	17	16	20	14	13	21	17	7	11	13	12	14	18	10	9	21	12	14	26	27	22	23	33	42	39	61	105	170	861
MPC	69	88	0	0	7	219	336	228	182	134	117	116	78	54	67	53	55	31	41	35	21	22	25	18	33	18	16	12	13	6	12	16	13	12	19	11	16	13	23	25	21	19	21	30	30	44	78	101	188	843
MPC	70	47	0	0	6	207	314	201	175	106	122	80	74	70	63	51	38	39	37	24	19	18	20	22	19	21	14	13	12	13	8	17	11	13	13	9	15	16	18	18	16	30	18	37	39	40	68	91	198	826
MPC	71	1631	0	16	16	190	287	225	174	117	107	91	64	58	61	58	39	34	34	23	30	21	28	10	15	15	13	12	8	15	14	10	15	11	12	9	15	11	14	17	25	25	19	34	29	55	52	99	207	878
MPC	72	24	0	0	5	234	327	266	217	160	133	142	96	96	72	84	56	48	48	72	51	45	50	33	38	34	36	36	26	26	17	28	32	20	23	26	24	23	27	30	31	31	36	48	37	53	80	126	196	941
MPC	73	11	0	0	4	196	255	211	162	116	92	106	72	67	47	41	45	43	30	26	26	9	18	22	9	13	15	16	6	8	12	10	11	19	14	8	14	14	13	21	13	27	25	32	37	55	76	100	208	861
MPC	74	0	0	0	4	198	241	211	171	123	98	91	56	63	54	46	37	34	39	28	22	24	17	18	17	15	16	19	14	14	13	15	7	11	20	13	11	16	19	14	21	16	19	44	37	44	58	92	206	908
MPC	75	0	0	0	8	218	287	222	172	130	83	81	60	55	61	46	40	31	35	31	21	28	21	17	9	15	14	18	9	13	10	8	16	14	21	7	18	15	23	15	11	29	30	36	32	43	47	104	211	861
MPC	76	0	0	0	6	202	287	200	174	137	90	98	57	69	42	51	36	22	39	28	19	19	14	19	10	16	15	16	16	13	16	12	12	10	10	18	10	22	22	17	24	25	21	26	30	44	67	90	182	937
MPC	77	9	0	0	2	210	257	195	133	126	111	88	60	83	49	40	45	33	25	22	31	21	19	21	21	19	13	15	11	14	16	15	9	20	12	13	16	13	18	20	23	15	35	33	41	49	56	101	199	895
MPC	78	2	0	0	14	222	277	203	150	132	91	105	61	82	54	36	41	30	29	26	27	27	14	15	18	14	19	9	17	13	12	11	15	7	17	14	17	14	18	18	17	19	22	30	31	49	66	103	180	891
MPC	79	0	0	0	13	203	266	215	183	133	96	84	62	72	53	36	36	31	32	23	29	20	27	15	14	20	18	16	18	9	10	7	14	10	16	9	11	17	15	27	21	24	25	28	32	56	75	92	174	919
MPC	80	0	0	0	4	203	267	239	181	129	96	98	63	88	47	37	37	25	24	26	28	24	18	18	14	13	14	13	12	7	9	18	16	9	14	9	11	12	15	22	19	24	15	24	39	44	62	106	198	926
MPC	81	10	0	0	4	221	311	211	173	127	95	86	59	63	52	52	34	36	51	19	32	17	27	16	13	17	10	16	13	11	9	12	10	13	17	10	13	15	28	14	21	31	30	34	40	48	70	86	208	855
MPC	82	514	0	0	6	217	277	216	160	142	89	62	66	78	71	42	41	34	44	39	26	17	19	18	16	16	19	20	9	10	11	10	12	12	16	17	14	8	33	18	17	21	29	31	33	44	57	90	189	855
MPC	83	3176	0	1	12	295	343	304	236	201	132	111	113	125	91	96	85	82	84	73	60	58	47	45	50	38	48	58	34	45	30	54	53	32	51	42	41	37	42	48	76	30	45	84	60	62	131	205	173	871
MPC	84	10	0	0	8	198	285	235	167	127	105	103	78	77	56	53	44	33	30	23	19	16	12	14	18	17	11	8	9	11	7	20	15	18	17	7	13	15	17	23	15	24	23	38	38	51	72	98	192	924
MPC	85	17	0	0	7	210	257	206	129	121	90	81	70	78	48	47	37	39	30	24	26	20	23	16	22	10	8	11	10	18	14	11	13	13	12	8	11	17	15	22	16	21	35	38	53	43	62	103	191	898
MPC	86	33	0	0	10	216	264	226	184	138	107	81	59	57	51	44	41	39	41	26	33	18	14	15	14	22	12	14	17	6	11	10	10	11	13	13	12	15	30	22	10	16	30	34	38	46	52	88	202	880
MPC	87	183	0	0	4	214	268	227	177	127	111	86	74	62	45	39	45	31	24	27	17	19	17	19	19	16	12	12	5	4	9	16	12	17	4	11	8	8	13	21	20	15	27	40	46	40	57	98	222	861
MPC	88	0	0	0	6	186	264	228	169	130	102	92	49	78	50	48	45	32	29	27	32	27	13	11	23	16	11	16	12	18	15	11	8	17	13	14	18	4	19	19	19	21	24	34	39	56	56	106	216	830
MPC	89	139	0	0	8	190	276	212	180	127	105	93	76	74	52	60	32	34	42	30	23	18	17	22	16	17	10	16	14	15	6	13	21	9	18	13	11	21	15	21	13	16	16	30	43	40	69	87	233	836
MPC	90	29	0	6	24	209	295	229	163	133	118	87	55	79	59	36	44	36	32	31	33	15	22	31	15	24	17	20	16	5	16	16	15	22	11	15	8	17	19	16	25	24	30	33	44	56	64	107	204	852
MPC	91	98	0	0	9	243	324	247	183	135	105	74	74	96	68	39	52	40	31	32	33	35	26	26	23	17	19	19	12	8	17	19	19	21	16	10	13	19	20	20	17	34	25	39	52	53	59	101	229	891
MPC	92	40	0	0	12	205	258	229	179	146	106	79	59	57	52	43	38	37	35	33	26	28	23	18	12	13	14	16	8	10	18	18	12	13	12	10	17	7	16	22	12	18	25	38	31	66	44	102	185	830
MPC	93	4	0	0	7	215	267	208	160	138	111	77	74	71	58	60	40	45	35	45	27	27	24	17	21	21	8	16	18	16	13	18	15	13	20	8	16	11	19	25	20	16	21	35	45	48	60	100	200	819
MPC	94	43	0	0	8	258	297	224	172	131	94	92	92	78	65	44	40	34	34	36	28	30	26	21	13	15	9	23	11	11	16	11	17	13	12	5	14	13	25	19	13	17	32	34	43	59	65	81	245	879
MPC	95	4	0	0	9	241	296	233	174	164	91	102	82	78	57	50	49	40	21	38	36	16	24	11	19	20	13	14	20	11	19	12	11	14	16	18	13	15	12	11	18	27	20	31	49	45	61	109	235	784
MPC	96	303	0	0	9	209	281	232	184	156	100	88	76	63	52	46	44	41	35	38	28	22	21	23	18	15	22	14	17	8	12	12	11	12	10	16	7	9	24	27	15	21	30	30	45	57	61	106	213	803
MPC	97	5	0	0	5	212	281	221	179	156	116	77	61	65	54	59	37	37	25	26	17	23	34	14	16	10	10	8	13	14	13	17	9	10	16	15	14	9	11	20	10	26	24	36	40	54	53	90	243	734
MPC	98	40	0	0	4	223	317	223	152	146	107	81	82	90	72	48	50	29	34	33	36	18	16	22	17	14	13	14	22	16	12	12	13	22	12	5	16	10	15	21	24	15	27	33	35	56	70	106	241	828
MPC	99	2	0	0	8	215	299	210	165	136	92	80	68	73	55	53	42	37	32	29	24	17	21	21	13	17	14	15	16	9	8	11	12	17	19	13	12	15	19	28	18	16	28	39	42	44	52	99	261	836
MPC	100	1	0	0	9	227	290	211	175	132	88	90	77	69	57	51	33	33	29	29	18	25	23	15	20	15	12	12	13	10	12	10	6	11	15	19	13	12	22	26	18	20	27	35	41	49	68	98	257	831
MPC	101	10	0	0	12	233	322	218	191	119	107	96	75	89	56	54	43	32	29	31	29	29	20	18	21	13	10	12	16	6	16	12	10	13	13	9	8	8	20	22	20	22	22	36	38	49	72	99	233	820
MPC	102	37	0	0	5	222	280	253	189	132	109	66	63	79	49	50	32	31	35	28	30	19	15	24	14	13	17	16	14	9	10	17	17	18	11	9	8	16	18	19	21	20	28	40	43	53	63	100	238	783
MPC	103	292	0	2	6	222	311	244	194	139	117	84	65	72	57	49	29	44	36	27	16	22	28	10	17	20	18	13	13	13	15	7	13	13	12	5	17	11	27	27	31	24	46	36	47	43	64	111	247	739
MPC	104	43	0	0	15	243	322	216	145	147	109	112	64	74	60	55	37	32	45	23	28	20	28	29	12	20	15	13	15	15	10	16	12	19	13	13	14	17	15	21	9	22	29	42	32	46	55	94	240	781
MPC	105	90	0	0	5	257	310	225	210	153	83	92	72	75	66	57	38	41	26	32	26	24	26	20	20	22	15	11	17	14	15	13	19	16	17	14	17	10	19	22	21	18	19	31	47	61	59	106	236	778
MPC	106	29	0	0	8	210	298	236	189	147	98	81	80	72	52	46	55	37	24	32	40	20	22	24	19	12	23	11	10	15	9	7	7	12	16	17	20	13	16	28	17	19	30	28	36	40	61	99	244	820
MPC	107	1124	0	0	7	220	271	196	160	141	106	87	67	70	49	51	36	22	27	31	32	23	26	16	21	12	15	11	12	16	17	10	14	11	19	17	10	10	24	18	14	22	24	41	26	45	63	102	240	826
MPC	108	550	0	5	11	238	283	227	169	167	118	102	77	67	54	52	38	35	27	17	24	22	23	19	18	13	16	8	13	9	8	15	9	22	17	10	14	13	15	26	23	20	20	30	42	55	79	113	258	819
MPC	109	977	0	0	10	219	320	224	175	148	91	96	77	66	63	47	40	47	32	29	26	22	16	13	15	14	12	15	11	16	8	13	11	15	9	13	13	9	24	18	14	14	29	41	35	56	63	103	260	810
MPC	110	49	0	0	5	251	321	247	199	174	121	94	77	80	66	57	42	32	24	30	29	26	27	18	22	15	11	13	14	12	10	14	19	17	16	8	14	14	16	18	24	25	38	31	39	60	54	110	299	807
MPC	111	0	0	0	12	231	287	204	159	148	98	109	75	69	49	48	31	39	30	35	18	18	12	15	24	21	20	8	11	7	12	13	15	18	11	9	17	17	21	22	21	18	26	25	27	51	60	101	261	826
MPC	112	24	0	0	14	222	275	228	158	143	98	77	61	81	45	43	31	40	26	21	19	22	24	18	21	11	17	13	13	9	14	11	11	20	6	17	17	16	17	23	16	22	31	26	34	47	58	91	279	758
MPC	113	779	0	5	15	220	285	240	184	140	114	84	54	73	66	51	34	36	26	27	25	20	28	25	21	15	20	13	11	8	13	9	14	16	8	9	7	14	10	11	29	18	29	37	32	69	59	114	267	747
MPC	114	0	0	0	8	227	291	218	153	127	100	90	77	60	55	42	32	31	32	31	25	22	25	15	17	18	8	18	10	11	12	8	10	20	13	17	13	18	19	27	14	18	28	36	39	62	65	83	309	784
MPC	115	7	0	0	7	225	328	226	183	146	112	109	66	74	65	51	43	34	31	33	27	27	24	29	11	17	18	16	17	10	13	17	14	18	17	16	18	16	17	18	25	25	32	37	34	47	75	100	258	746
MPC	116	321	0	6	24	211	296	231	178	141	96	92	70	72	67	58	40	36	36	19	29	24	20	15	23	16	12	11	12	6	12	10	11	15	9	10	13	13	17	21	24	26	33	37	41	48	71	110	264	785
MPC	117	68	0	0	9	234	302	225	172	142	104	96	72	78	60	59	36	35	34	36	30	29	18	18	12	21	21	9	11	16	7	12	9	13	14	12	17	14	20	27	18	18	24	31	47	49	66	102	323	733
MPC	118	4	0	0	11	238	315	248	184	146	107	102	87	69	58	55	36	39	30	37	21	17	17	22	19	17	24	17	10	7	7	18	15	21	12	22	26	14	21	21	22	21	31	33	36	57	72	105	286	743
MPC	119	3	0	0	7	232	314	239	180	141	110	98	65	82	59	40	30	34	22	36	25	28	19	24	16	24	13	15	17	10	13	16	15	19	11	15	19	14	22	22	24	23	27	30	36	53	72	93	303	673
MPC	120	13	0	0	4	222	293	232	163	121	80	82	73	81	51	50	40	28	23	27	29	22	21	28	16	10	12	23	15	13	11	14	11	9	14	12	15	22	20	17	20	21	26	31	27	61	75	81	317	773
MPC	121	169	0	0	17	296	365	254	228	172	124	131	111	103	65	58	45	42	46	38	25	22	19	32	22	13	10	16	18	16	16	17	21	17	18	11	9	17	17	33	20	28	22	28	38	57	83	109	327	662
MPC	122	1600	0	0	10	247	313	255	215	135	110	98	68	82	64	65	44	56	31	42	31	19	20	21	12	14	17	18	16	13	12	12	14	19	21	21	20	8	22	29	17	18	26	32	33	67	75	93	362	704
MPC	123	3360	0	11	24	242	333	241	218	159	125	106	84	88	45	54	38	47	39	37	33	27	25	24	22	16	21	23	21	15	12	8	19	17	16	9	12	9	25	18	28	20	27	39	34	62	80	92	353	667
MPC	124	2	0	0	12	235	323	275	194	143	104	83	84	78	57	57	49	49	37	28	34	30	22	18	27	11	19	18	16	12	14	9	7	13	16	21	21	10	19	19	26	22	30	40	25	52	87	93	343	652
MPC	125	4	0	0	12	229	292	250	173	148	119	89	62	70	71	63	36	36	30	29	21	28	19	16	23	15	17	8	15	7	13	20	14	14	12	14	22	9	17	20	19	20	27	48	38	57	75	106	416	687
MPC	126	1	0	0	7	236	351	240	206	169	127	86	75	108	64	60	54	34	32	31	22	36	22	13	24	13	19	14	16	15	11	10	9	17	14	17	11	17	26	25	19	13	35	35	33	52	63	93	391	646
MPC	127	79	0	0	13	254	313	247	182	172	106	88	85	76	58	52	40	35	36	30	27	33	14	21	18	10	17	17	11	12	19	16	12	16	15	8	17	15	22	22	19	21	31	42	27	46	69	95	398	599
MPC	128	609	0	1	8	263	333	241	177	132	104	86	71	68	62	53	42	35	30	34	24	28	16	21	21	13	24	16	10	18	18	9	7	11	11	15	27	14	16	22	11	10	27	38	48	62	83	85	388	636
MPC	129	0	0	0	5	245	365	268	203	160	102	115	63	87	63	57	41	37	27	28	22	32	14	17	28	21	16	19	15	6	8	14	14	16	13	13	12	13	26	27	23	20	22	49	34	66	63	110	383	643
MPC	130	88	0	0	12	269	323	218	191	151	100	101	106	100	66	59	38	37	40	26	27	25	21	21	24	16	21	17	13	13	13	14	15	12	22	17	20	13	15	21	16	19	30	43	40	58	68	117	402	623
MPC	131	80	0	0	12	254	330	218	167	164	94	86	81	74	57	40	47	42	26	33	24	29	21	18	15	17	10	16	20	9	9	12	11	11	14	12	16	17	23	16	16	18	23	47	34	63	77	97	402	628
MPC	132	1277	0	0	12	240	332	231	171	167	104	77	78	74	66	41	38	29	36	35	22	21	22	19	18	18	18	13	18	8	15	8	13	11	17	13	18	14	15	19	23	21	27	55	38	60	80	110	444	601
MPC	133	1	0	0	12	236	286	218	234	142	115	99	82	89	67	44	40	51	29	35	31	23	16	18	14	19	13	16	18	16	15	13	11	10	14	12	13	8	26	25	17	28	14	39	38	63	79	106	440	610
MPC	134	483	0	2	5	275	342	233	184	151	116	100	93	87	63	54	31	55	35	29	19	31	20	18	22	8	26	15	21	10	4	10	18	18	12	17	22	14	17	23	27	12	39	38	32	45	76	112	415	622
MPC	135	14	0	0	12	234	316	227	187	140	103	72	74	90	49	53	33	48	33	26	27	20	21	20	23	18	23	18	11	11	6	13	9	12	13	15	6	15	25	28	19	18	24	35	37	71	92	113	434	614
MPC	136	64	0	0	9	224	306	255	178	145	104	103	70	82	45	64	34	31	26	29	19	27	17	15	29	14	25	15	12	6	8	11	15	17	19	17	19	21	17	13	20	28	27	36	42	61	76	102	476	590
MPC	137	30	0	0	7	219	314	260	195	134	118	91	67	77	55	49	53	40	32	30	39	31	24	18	22	15	16	14	8	13	7	18	11	11	16	13	15	14	15	19	14	13	24	43	31	73	78	99	448	567
MPC	138	7	0	0	5	260	325	225	200	144	111	80	67	114	54	67	38	36	31	34	32	24	19	16	23	13	12	20	20	11	20	10	12	13	17	5	14	17	25	22	20	29	25	50	42	61	93	107	475	577
MPC	139	37	0	0	8	243	326	248	173	187	99	90	74	93	54	51	40	34	38	48	31	21	30	13	18	12	15	12	17	17	11	15	12	19	17	13	12	13	24	25	11	22	33	41	39	62	69	80	492	568
MPC	140	48	0	0	12	239	312	228	196	141	104	86	56	87	43	43	38	34	32	24	33	26	16	19	21	16	19	14	19	11	5	11	9	18	20	11	26	10	26	17	25	19	24	47	32	66	63	100	508	526
MPC	141	39	0	0	11	252	307	248	180	152	102	84	72	97	56	62	48	37	36	27	25	28	21	23	17	18	12	9	10	15	12	9	14	9	14	10	16	11	21	17	19	21	27	43	34	69	92	106	551	497
MPC	142	50	0	0	7	237	298	253	177	148	118	107	66	79	52	46	34	38	42	27	20	25	20	23	18	18	10	11	18	8	7	16	11	11	12	7	17	20	17	9	20	20	23	44	31	53	83	126	536	459
MPC	143	77	0	0	11	239	313	231	202	138	108	72	68	93	70	61	36	33	34	25	29	25	29	11	19	16	19	17	13	14	14	11	8	14	14	14	18	10	11	18	22	25	31	41	32	54	72	129	601	440
MPC	144	2	0	0	9	255	316	221	176	167	105	99	67	77	49	55	38	44	32	36	22	34	23	18	13	24	25	17	22	12	13	12	9	11	13	10	11	11	18	16	24	20	25	35	27	54	84	126	539	444
MPC	145	21	0	0	11	244	319	243	193	154	123	89	83	88	63	46	57	39	34	29	26	19	20	14	23	20	15	19	16	17	7	15	17	18	20	11	17	13	20	25	17	20	27	49	28	45	80	142	534	438
MPC	146	1	0	0	17	265	344	257	218	123	110	103	85	79	62	54	43	42	32	39	26	27	27	24	17	19	14	18	16	12	14	13	23	8	8	7	20	7	20	22	15	16	17	35	31	50	72	131	493	379
MPC	147	1324	0	0	8	244	298	233	205	154	113	93	77	85	51	50	35	31	35	31	19	27	24	27	8	19	18	16	20	15	7	10	7	10	19	10	21	13	27	20	11	12	24	43	29	57	72	128	574	370
MPC	148	1	0	0	12	243	345	230	151	149	114	87	64	72	63	63	35	37	33	23	28	23	20	19	17	18	11	26	13	9	12	14	16	14	18	9	17	12	18	25	16	19	37	42	47	64	79	153	644	326
MPC	149	37	0	0	6	225	288	227	164	141	108	95	68	74	52	59	48	39	25	28	24	22	17	24	23	10	18	15	12	16	9	14	15	14	10	13	21	12	15	23	21	25	25	31	33	55	68	134	693	353
MPC	150	92	0	0	11	233	352	214	172	167	119	100	87	64	50	62	48	48	29	35	26	25	13	19	27	14	11	17	15	14	10	10	7	15	15	13	23	16	25	21	20	29	26	53	38	58	65	168	802	363
MPC	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	0.25	1
GCF	1.76	0
GCF	3.27	2
GCF	4.02	3
GCF	4.77	2
GCF	5.28	3
GCF	6.28	4
GCF	7.29	3
GCF	8.29	6
GCF	9.30	12
GCF	10.05	17
GCF	10.80	12
GCF	11.31	8
GCF	12.06	31
GCF	12.81	19
GCF	13.32	36
GCF	13.82	28
GCF	14.32	29
GCF	14.82	52
GCF	15.33	55
GCF	16.08	81
GCF	16.83	125
GCF	17.34	165
GCF	17.84	256
GCF	18.34	255
GCF	18.84	341
GCF	19.35	490
GCF	20.10	697
GCF	20.85	993
GCF	21.36	1346
GCF	22.11	1872
GCF	22.86	2414
GCF	23.37	3112
GCF	23.87	3923
GCF	24.37	3926
GCF	24.87	5068
GCF	25.38	6296
GCF	25.88	7584
GCF	26.38	7583
GCF	26.88	9185
GCF	27.39	10851
GCF	28.14	12581
GCF	28.89	14529
GCF	29.40	16056
GCF	29.90	17872
GCF	30.40	17879
GCF	30.90	20142
GCF	31.41	21672
GCF	31.91	23830
GCF	32.41	23829
GCF	32.91	25793
GCF	33.42	27318
GCF	33.92	29756
GCF	34.42	31332
GCF	34.92	31338
GCF	35.43	32972
GCF	35.93	34495
GCF	36.43	35277
GCF	36.93	35281
GCF	37.44	36005
GCF	37.94	36307
GCF	38.44	35725
GCF	38.94	35726
GCF	39.45	35243
GCF	39.95	35441
GCF	40.45	35376
GCF	40.95	35378
GCF	41.46	34805
GCF	41.96	34577
GCF	42.46	34383
GCF	42.96	34381
GCF	43.47	34138
GCF	43.97	34081
GCF	44.47	33824
GCF	44.97	33819
GCF	45.48	34090
GCF	45.98	33909
GCF	46.48	33517
GCF	46.98	33518
GCF	47.49	33547
GCF	47.99	33361
GCF	48.49	33145
GCF	48.99	33140
GCF	49.50	33088
GCF	50.00	32397
GCF	50.50	32071
GCF	51.01	32070
GCF	51.51	30733
GCF	52.01	29027
GCF	52.51	27477
GCF	53.02	27475
GCF	53.52	25294
GCF	54.02	22880
GCF	54.52	21025
GCF	55.03	21023
GCF	55.53	18584
GCF	56.03	16316
GCF	56.53	14457
GCF	57.04	14458
GCF	57.54	12787
GCF	58.04	11486
GCF	58.54	10043
GCF	59.05	10041
GCF	59.55	8814
GCF	60.05	7831
GCF	60.55	6874
GCF	61.06	6875
GCF	61.56	6171
GCF	62.06	5349
GCF	62.56	4826
GCF	63.07	4825
GCF	63.57	4239
GCF	64.07	3551
GCF	64.82	3254
GCF	65.58	2665
GCF	66.08	2393
GCF	66.58	1951
GCF	67.09	1671
GCF	67.59	1673
GCF	68.09	1412
GCF	68.59	1107
GCF	69.35	930
GCF	70.10	784
GCF	70.60	608
GCF	71.36	543
GCF	72.11	437
GCF	72.61	353
GCF	73.37	300
GCF	74.12	253
GCF	74.62	215
GCF	75.38	195
GCF	76.13	178
GCF	76.63	148
GCF	77.39	120
GCF	78.14	121
GCF	78.64	117
GCF	79.65	66
GCF	80.65	69
GCF	81.41	63
GCF	82.41	41
GCF	83.42	37
GCF	84.17	17
GCF	84.67	13
GCF	85.43	11
GCF	86.18	4
GCF	86.68	5
GCF	87.44	3
GCF	88.19	6
GCF	88.69	3
GCF	89.45	1
GCF	90.95	0
GCF	92.21	1
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	27.68	22.05	22.26	28.01	0.01	0.00
GCC	2	29.14	20.69	20.87	29.31	0.00	0.00
GCC	3	30.47	19.43	19.45	30.65	0.00	0.00
GCC	4	29.36	20.48	20.58	29.58	0.00	0.00
GCC	5	29.39	20.33	20.56	29.72	0.00	0.00
GCC	6	29.17	20.60	20.70	29.53	0.00	0.00
GCC	7	29.29	20.42	20.65	29.63	0.00	0.00
GCC	8	29.41	20.45	20.49	29.65	0.02	0.00
GCC	9	29.01	20.76	20.93	29.30	0.00	0.00
GCC	10	28.75	21.02	21.25	28.98	0.00	0.00
GCC	11	28.75	21.02	21.13	29.10	0.00	0.00
GCC	12	28.75	21.04	21.20	29.02	0.00	0.00
GCC	13	28.93	20.86	20.99	29.22	0.00	0.00
GCC	14	28.90	20.89	21.06	29.15	0.00	0.00
GCC	15	28.88	20.94	21.04	29.14	0.00	0.00
GCC	16	28.89	20.92	21.01	29.17	0.00	0.00
GCC	17	28.95	20.86	20.98	29.21	0.00	0.00
GCC	18	28.82	21.00	21.06	29.11	0.00	0.00
GCC	19	28.80	21.02	21.17	29.01	0.01	0.00
GCC	20	28.77	20.98	21.11	29.13	0.18	0.00
GCC	21	28.61	21.15	21.38	28.86	0.00	0.00
GCC	22	28.56	21.19	21.38	28.87	0.00	0.00
GCC	23	28.74	21.07	21.24	28.95	0.00	0.00
GCC	24	28.52	21.29	21.45	28.73	0.00	0.00
GCC	25	28.55	21.27	21.42	28.76	0.00	0.00
GCC	26	28.50	21.27	21.52	28.71	0.00	0.00
GCC	27	28.51	21.31	21.41	28.77	0.00	0.00
GCC	28	28.43	21.42	21.49	28.66	0.00	0.00
GCC	29	28.38	21.37	21.53	28.73	0.00	0.00
GCC	30	28.27	21.50	21.57	28.66	0.00	0.00
GCC	31	28.37	21.41	21.55	28.67	0.01	0.00
GCC	32	28.31	21.49	21.68	28.52	0.00	0.00
GCC	33	28.21	21.61	21.67	28.51	0.00	0.00
GCC	34	28.22	21.48	21.69	28.62	0.00	0.00
GCC	35	28.16	21.56	21.84	28.44	0.00	0.00
GCC	36	28.21	21.54	21.61	28.64	0.00	0.00
GCC	37	28.23	21.51	21.65	28.61	0.00	0.00
GCC	38	28.18	21.58	21.74	28.51	0.00	0.00
GCC	39	28.30	21.53	21.67	28.51	0.00	0.00
GCC	40	28.13	21.63	21.74	28.50	0.01	0.00
GCC	41	28.15	21.64	21.79	28.42	0.00	0.00
GCC	42	28.24	21.56	21.71	28.49	0.00	0.00
GCC	43	28.21	21.62	21.69	28.48	0.00	0.00
GCC	44	28.04	21.67	21.81	28.49	0.01	0.00
GCC	45	28.07	21.67	21.84	28.43	0.00	0.00
GCC	46	28.06	21.70	21.84	28.40	0.00	0.00
GCC	47	28.14	21.64	21.77	28.45	0.00	0.00
GCC	48	28.19	21.61	21.78	28.41	0.00	0.00
GCC	49	28.14	21.65	21.82	28.39	0.01	0.00
GCC	50	28.17	21.65	21.81	28.37	0.00	0.00
GCC	51	28.04	21.70	21.87	28.39	0.00	0.00
GCC	52	28.12	21.74	21.85	28.29	0.00	0.00
GCC	53	28.15	21.69	21.79	28.37	0.00	0.00
GCC	54	28.01	21.76	21.84	28.40	0.00	0.00
GCC	55	28.06	21.70	21.86	28.38	0.03	0.00
GCC	56	28.03	21.75	21.92	28.31	0.00	0.00
GCC	57	28.02	21.78	21.90	28.30	0.01	0.00
GCC	58	28.14	21.62	21.85	28.39	0.00	0.00
GCC	59	28.15	21.69	21.89	28.26	0.00	0.00
GCC	60	28.06	21.74	21.92	28.28	0.00	0.00
GCC	61	28.09	21.73	21.91	28.28	0.01	0.00
GCC	62	28.06	21.76	21.88	28.30	0.04	0.00
GCC	63	28.06	21.76	21.78	28.40	0.01	0.00
GCC	64	28.00	21.80	21.82	28.38	0.00	0.00
GCC	65	28.04	21.74	21.83	28.39	0.00	0.00
GCC	66	28.09	21.69	21.90	28.32	0.00	0.00
GCC	67	28.02	21.74	21.88	28.35	0.00	0.00
GCC	68	28.08	21.67	21.85	28.40	0.07	0.00
GCC	69	28.18	21.66	21.75	28.41	0.01	0.00
GCC	70	28.06	21.73	21.87	28.35	0.00	0.00
GCC	71	28.08	21.70	21.83	28.39	0.11	0.00
GCC	72	28.12	21.73	21.79	28.35	0.00	0.00
GCC	73	28.13	21.65	21.87	28.35	0.00	0.00
GCC	74	28.08	21.75	21.83	28.33	0.00	0.00
