MPC	83	228	0	0	4	36	31	26	21	7	12	14	18	10	7	10	4	10	4	12	7	3	6	4	9	3	9	2	2	2	1	7	2	2	9	8	4	7	4	8	2	6	4	9	6	8	14	17	16	44
MPC	84	2	0	0	3	30	30	27	15	17	14	6	5	4	7	3	3	1	2	3	6	2	0	0	2	2	0	1	3	1	0	1	3	3	0	1	1	0	4	2	3	4	2	3	4	7	5	17	21	39
MPC	85	1	0	0	1	31	37	29	20	18	9	6	3	5	4	3	3	3	3	3	4	1	0	2	2	2	1	2	0	2	0	0	1	0	2	2	3	2	5	6	0	3	3	5	4	3	5	12	27	40
MPC	86	3	0	0	0	30	35	33	19	11	4	4	12	1	7	7	5	3	2	2	1	1	3	2	0	4	0	1	1	0	1	1	2	1	1	3	4	0	4	3	2	3	0	3	5	7	9	13	20	46
MPC	87	12	0	0	2	39	33	23	19	18	10	7	4	5	7	4	7	2	2	3	3	0	2	4	3	1	3	1	0	1	1	3	0	2	0	0	4	0	2	3	0	2	3	1	0	2	1	15	20	46
MPC	88	0	0	0	1	21	29	21	11	12	11	13	3	8	2	7	3	3	0	5	3	3	2	2	1	1	2	2	1	1	2	1	1	0	4	2	2	1	1	3	1	2	2	4	4	4	5	11	19	55
MPC	89	8	0	0	5	41	20	32	18	16	10	11	7	8	13	4	2	2	2	3	2	3	4	0	3	2	2	1	3	3	2	2	1	1	1	1	1	1	2	3	0	0	5	3	2	8	8	14	16	44
MPC	90	2	0	0	5	35	40	22	18	9	16	9	5	7	10	5	3	3	0	2	0	3	2	2	1	1	1	1	0	0	2	2	1	1	2	5	5	3	4	2	0	2	3	4	6	9	8	13	17	44
MPC	91	7	0	0	2	32	38	35	26	23	18	12	15	8	5	5	4	5	4	2	3	4	3	2	3	2	3	1	1	0	0	1	1	3	1	2	1	1	0	1	2	3	2	2	3	6	10	12	22	35
MPC	92	1	0	0	4	38	38	22	19	20	11	10	7	6	4	8	3	4	3	2	3	1	2	0	0	1	2	1	1	3	2	1	2	1	2	2	1	1	2	2	1	1	5	2	8	8	3	11	18	40
MPC	93	0	0	0	1	31	34	31	21	13	10	9	4	7	2	6	2	3	1	7	2	0	1	2	3	2	1	1	0	3	3	0	1	3	2	1	5	0	1	1	2	2	1	2	4	6	8	7	8	45
MPC	94	5	0	0	2	28	42	34	22	18	12	13	6	4	4	5	3	4	5	2	2	5	0	1	2	1	0	1	1	2	0	0	1	3	1	1	4	2	3	0	2	7	0	5	2	9	2	20	32	49
MPC	95	0	0	0	3	31	44	20	22	12	16	10	3	10	8	4	4	2	6	6	2	2	1	2	0	1	0	1	2	0	1	2	0	1	1	2	4	1	5	2	1	8	5	2	4	5	10	10	25	41
MPC	96	15	0	0	1	46	36	18	23	16	11	8	10	6	5	5	6	1	2	2	0	3	0	2	3	1	1	2	2	1	1	1	1	3	1	2	0	1	2	5	6	5	4	6	3	5	4	12	28	54
MPC	97	1	0	0	3	41	32	28	23	11	14	3	8	9	1	4	1	2	4	3	0	2	2	3	1	4	4	3	5	1	3	2	0	1	0	1	2	1	2	0	1	8	5	6	11	6	17	16	33	48
MPC	98	4	0	0	2	38	44	23	14	9	14	14	7	16	5	4	0	3	3	3	1	2	1	2	5	2	3	3	1	0	1	1	2	1	3	0	3	1	2	0	1	3	4	6	2	5	7	10	27	45
MPC	99	0	0	0	4	37	44	24	12	11	11	10	5	5	5	6	4	5	5	5	1	6	4	0	3	1	1	1	1	1	2	0	0	2	2	1	4	1	2	3	2	6	1	3	4	9	7	10	26	56
MPC	100	0	0	0	2	25	36	19	18	15	9	17	3	5	4	3	3	5	0	1	1	3	4	1	0	0	1	2	1	0	1	2	1	0	0	0	1	4	2	4	2	2	3	1	4	7	10	10	14	49
MPC	101	0	0	0	0	26	39	21	31	8	13	15	13	7	5	8	2	2	2	5	5	0	2	0	1	0	0	3	0	0	1	2	0	1	2	0	1	0	2	3	4	5	5	5	3	10	6	11	14	52
MPC	102	4	0	0	1	34	34	30	20	17	11	12	11	9	3	6	2	3	5	1	1	0	1	1	4	1	1	1	1	4	1	1	2	0	1	0	0	1	3	3	1	2	5	2	5	6	5	12	25	50
MPC	103	22	0	0	2	32	40	24	16	17	10	6	8	11	3	7	2	5	1	1	1	3	1	3	1	1	7	0	2	2	1	3	0	0	2	2	1	0	3	3	2	2	6	4	3	11	9	12	16	40
MPC	104	1	0	0	4	25	41	28	13	19	11	7	13	7	3	5	5	4	7	2	2	2	4	3	1	2	3	3	0	1	0	3	4	5	4	1	0	2	1	2	3	1	1	4	7	7	8	14	16	31
MPC	105	8	0	0	2	47	27	30	23	17	13	8	8	11	4	7	4	0	3	6	3	1	1	2	3	2	1	1	4	1	1	1	1	2	0	0	2	2	2	3	5	7	4	6	2	14	5	23	28	42
MPC	106	3	0	0	4	34	44	34	28	16	7	10	11	10	6	4	5	5	3	2	6	3	2	2	0	0	2	3	2	3	0	2	2	4	0	0	4	1	1	2	2	2	2	7	2	4	3	16	19	42
MPC	107	81	0	0	2	32	43	28	18	20	11	7	7	5	4	4	3	3	2	3	2	3	2	3	3	1	2	2	1	1	1	2	2	0	1	2	0	1	1	2	0	2	4	7	5	4	5	8	26	44
MPC	108	44	0	0	6	28	34	42	18	12	13	6	6	7	3	7	5	3	1	0	3	2	3	0	2	0	0	0	3	4	2	2	2	3	3	1	3	2	1	3	4	2	1	3	3	7	10	11	17	29
MPC	109	72	0	0	2	40	30	28	24	9	12	10	12	10	4	4	3	7	1	2	1	2	1	1	4	1	1	1	1	1	1	2	1	0	2	2	6	0	5	1	3	2	1	3	2	9	9	11	31	49
MPC	110	1	0	0	1	35	33	27	28	23	19	15	5	6	8	5	6	4	7	8	5	3	2	2	2	0	4	1	1	0	1	3	3	0	1	1	2	1	2	1	1	5	3	6	3	6	6	9	19	37
MPC	111	0	0	0	5	21	38	27	22	22	6	12	2	7	7	4	5	1	4	4	3	3	4	3	0	1	3	2	1	1	2	0	4	0	1	2	0	1	6	1	1	2	2	9	3	10	4	13	20	42
MPC	112	1	0	0	2	31	42	21	15	11	15	11	4	8	9	7	4	3	1	2	3	2	2	3	2	4	1	1	1	0	0	2	0	0	4	0	1	1	2	4	1	6	3	3	2	5	7	9	26	48
MPC	113	58	0	0	4	43	29	34	20	13	14	8	6	12	8	3	2	7	5	4	2	1	1	4	0	1	2	2	0	5	1	0	1	2	1	0	0	0	0	4	3	1	2	4	6	7	13	15	18	44
MPC	114	0	0	0	1	30	27	23	19	19	17	13	6	8	5	3	6	6	4	1	4	1	1	0	1	1	1	0	1	1	2	2	2	2	2	0	1	2	1	3	4	1	7	5	3	8	7	12	23	43
MPC	115	0	0	0	3	45	53	35	17	26	14	11	3	6	4	6	5	2	5	3	4	2	3	2	2	4	1	2	1	2	1	1	1	2	1	3	1	1	0	2	2	3	4	6	3	3	10	9	34	34
MPC	116	35	0	1	5	30	26	29	19	20	15	6	7	7	3	3	0	1	3	4	0	2	1	2	3	0	1	1	3	1	2	1	2	3	0	1	0	2	4	1	3	2	5	3	4	4	7	8	24	38
MPC	117	0	0	0	3	34	50	14	25	18	12	12	6	7	9	4	4	6	4	5	0	3	1	2	3	1	1	1	1	2	0	0	1	0	0	3	4	1	3	4	3	2	3	8	7	8	9	10	27	34
MPC	118	0	0	0	3	30	46	33	28	19	12	16	7	7	7	1	2	5	1	2	7	4	5	2	3	4	2	5	2	2	1	1	2	2	0	1	6	0	1	6	0	6	1	5	5	10	6	5	40	34
MPC	119	2	0	0	3	37	33	24	14	17	12	9	3	5	6	9	6	4	7	4	4	2	1	1	1	0	1	0	1	3	3	1	2	1	1	1	0	0	2	5	1	3	3	6	5	12	11	8	31	43
MPC	120	0	0	0	4	35	28	31	20	18	11	7	8	9	4	2	3	4	4	5	0	3	0	2	4	2	3	0	1	2	1	2	0	0	3	1	1	1	6	4	2	4	3	10	6	7	12	8	30	34
MPC	121	11	0	0	3	42	55	34	18	25	17	13	6	14	11	7	4	3	8	1	1	0	2	3	3	3	3	2	3	3	4	3	2	1	1	2	1	3	6	3	0	3	1	6	5	7	12	11	32	29
MPC	122	116	0	0	2	37	50	25	24	18	9	12	10	4	5	10	2	4	3	3	1	5	1	1	6	2	1	4	0	0	1	2	0	1	3	1	0	1	4	3	1	2	4	7	3	8	8	11	34	32
MPC	123	257	0	0	4	39	44	28	23	23	14	16	10	8	4	11	2	2	5	2	4	6	2	3	2	2	1	4	3	3	1	1	1	0	1	2	3	0	3	4	3	1	2	5	2	7	14	14	28	34
MPC	124	0	0	0	9	46	34	27	33	18	17	14	11	9	7	3	5	8	2	6	6	3	1	3	2	4	1	2	3	0	1	3	1	3	1	1	4	0	1	1	0	4	2	7	2	11	9	8	29	33
MPC	125	0	0	0	3	33	42	30	23	19	15	8	5	7	10	6	4	3	5	5	2	1	1	1	1	1	1	0	0	2	1	0	2	2	0	0	0	1	4	2	2	3	1	6	4	7	8	15	31	29
MPC	126	0	0	0	2	44	47	36	20	18	9	16	10	7	5	5	10	2	6	5	2	1	2	2	3	0	1	0	2	2	1	2	3	2	2	3	1	3	0	4	7	3	4	2	1	13	11	10	25	22
MPC	127	7	0	0	2	39	35	27	24	13	12	12	9	7	4	7	3	2	6	0	2	2	1	1	3	1	2	0	3	4	1	0	0	1	0	2	1	0	4	6	1	3	7	5	6	10	13	10	38	26
MPC	128	59	0	0	5	38	31	32	16	17	13	7	4	7	13	6	2	2	3	2	5	2	4	0	2	2	4	2	3	1	1	1	4	4	2	1	2	0	1	1	2	5	6	6	4	7	12	11	37	29
MPC	129	0	0	0	8	50	49	30	24	18	10	14	6	12	5	6	4	6	5	1	2	1	1	0	3	2	0	2	3	0	3	0	1	1	2	1	4	4	2	1	3	1	3	8	7	7	10	8	41	20
MPC	130	4	0	0	5	35	54	31	28	18	14	6	9	11	9	10	6	6	1	7	2	3	4	0	3	2	1	4	0	3	1	3	0	4	0	3	3	2	4	2	4	3	2	4	5	13	15	11	37	28
MPC	131	4	0	0	3	35	47	33	22	25	15	14	7	10	7	4	1	3	7	0	4	3	2	3	1	0	4	1	1	3	2	0	1	4	2	2	4	1	3	2	1	6	1	11	4	7	7	13	32	29
MPC	132	108	0	0	4	43	28	41	16	14	9	17	5	9	19	2	1	4	1	2	4	1	3	1	2	0	2	0	1	0	0	0	1	1	2	0	1	2	3	4	0	1	0	3	5	8	12	12	35	28
MPC	133	0	0	0	3	35	42	27	21	14	12	9	10	8	9	7	4	7	1	5	2	3	4	2	5	2	1	3	0	1	2	0	1	4	1	3	0	0	1	2	2	1	3	5	5	5	7	5	37	30
MPC	134	30	0	0	6	30	25	32	17	16	18	8	8	9	3	8	3	1	7	2	2	4	2	0	3	2	4	0	1	0	3	1	1	1	2	0	2	1	0	1	2	2	3	8	3	14	11	2	36	28
MPC	135	0	0	0	3	41	36	28	22	19	11	8	8	9	1	6	6	3	3	4	0	1	2	4	2	0	1	3	1	2	2	2	3	2	0	0	1	1	1	3	6	3	3	2	4	9	12	10	55	30
MPC	136	5	0	0	6	46	40	27	26	23	16	6	5	10	5	4	7	3	3	2	1	2	2	1	3	1	2	2	0	2	0	1	0	3	5	0	2	0	0	2	6	2	1	3	5	5	14	9	37	20
MPC	137	3	0	0	2	37	51	31	29	21	15	10	9	6	3	7	6	5	4	3	2	1	4	1	3	0	2	1	0	1	0	2	3	0	0	2	1	0	1	2	1	4	3	0	3	7	6	9	33	15
MPC	138	0	0	0	5	36	51	31	32	18	10	12	8	8	5	13	5	3	3	2	1	1	3	4	2	2	0	2	3	3	1	1	1	1	0	0	0	1	0	5	4	1	8	6	4	8	12	10	43	32
MPC	139	1	0	0	4	31	40	25	27	19	19	11	17	6	3	7	5	3	4	1	4	3	2	0	1	1	3	2	2	1	1	1	2	2	7	4	1	3	4	0	1	2	2	10	7	12	6	13	42	31
MPC	140	1	0	0	2	50	42	29	29	19	18	8	7	16	10	6	5	5	1	1	4	4	3	0	2	2	0	2	4	4	0	1	2	2	0	4	4	1	1	6	2	5	2	4	6	7	16	6	35	29
MPC	141	1	0	0	2	46	39	26	21	20	14	16	14	9	7	1	5	4	7	2	3	2	3	1	6	2	1	3	1	1	0	4	0	3	0	1	2	4	3	3	0	2	3	9	3	8	11	11	36	26
MPC	142	4	0	0	3	28	40	34	23	16	13	14	10	11	3	3	7	1	5	1	2	1	1	3	3	1	0	2	2	2	0	2	1	2	4	1	2	1	1	3	2	3	2	6	6	7	6	13	33	31
MPC	143	4	0	0	2	41	43	32	23	22	11	15	8	17	9	5	7	3	5	2	3	1	2	2	1	2	5	0	2	1	1	1	2	2	1	2	2	0	5	5	0	2	5	5	7	12	8	14	42	18
MPC	144	0	0	0	5	46	56	28	23	19	9	8	8	10	4	8	4	7	4	1	6	3	1	3	2	1	3	1	2	2	2	1	0	1	2	3	2	2	2	1	1	1	5	3	10	3	12	7	44	18
MPC	145	0	0	0	3	33	36	31	19	17	14	3	7	6	7	8	4	5	5	2	1	2	3	2	2	1	0	3	0	0	3	1	1	3	2	4	0	2	3	3	2	2	7	6	6	9	11	22	40	14
MPC	146	0	0	0	4	42	47	27	17	21	18	14	10	6	6	14	9	3	3	3	6	4	5	2	0	2	2	3	2	2	3	2	1	3	3	3	2	3	4	4	3	4	7	6	3	9	7	15	32	26
MPC	147	87	0	0	4	31	27	25	27	17	12	9	9	17	9	10	2	5	5	1	3	3	1	3	2	2	5	3	2	0	1	0	0	3	2	0	2	3	2	1	1	0	1	5	12	15	11	18	45	21
MPC	148	0	0	0	4	38	45	40	22	15	14	11	6	9	9	2	1	9	3	3	2	1	2	2	4	2	2	0	4	0	4	0	0	1	2	1	0	2	0	4	3	0	4	5	12	7	11	15	39	17
MPC	149	1	0	0	2	40	37	29	19	14	15	10	6	8	7	6	2	4	2	4	4	1	0	3	1	3	1	3	1	1	0	3	3	0	4	1	1	2	1	4	1	0	4	5	4	2	11	21	38	11
MPC	150	8	0	0	6	34	49	28	23	18	18	9	13	16	3	5	2	4	2	3	4	4	0	1	1	3	3	2	2	3	3	1	2	4	1	2	2	2	3	2	3	3	7	11	5	5	12	14	52	12
MPC	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	1.26	0
GCF	2.76	1
GCF	3.77	0
GCF	4.77	1
GCF	6.28	0
GCF	8.04	1
GCF	9.80	0
GCF	11.31	1
GCF	12.06	2
GCF	12.81	4
GCF	13.82	1
GCF	15.58	3
GCF	16.83	5
GCF	17.34	7
GCF	18.09	13
GCF	18.84	17
GCF	19.35	27
GCF	20.10	41
GCF	20.85	65
GCF	21.36	89
GCF	22.11	126
GCF	22.86	137
GCF	23.37	202
GCF	24.12	247
GCF	24.87	346
GCF	25.38	392
GCF	26.13	490
GCF	26.88	656
GCF	27.39	767
GCF	27.89	804
GCF	28.39	803
GCF	28.89	980
GCF	29.40	1081
GCF	29.90	1294
GCF	30.40	1293
GCF	30.90	1371
GCF	31.41	1590
GCF	32.16	1700
GCF	32.91	1834
GCF	33.42	1941
GCF	33.92	2162
GCF	34.67	2317
GCF	35.43	2419
GCF	35.93	2600
GCF	36.43	2681
GCF	36.93	2682
GCF	37.44	2768
GCF	37.94	2741
GCF	38.44	2722
GCF	38.94	2723
GCF	39.45	2683
GCF	39.95	2607
GCF	40.45	2711
GCF	40.95	2710
GCF	41.46	2563
GCF	41.96	2601
GCF	42.71	2501
GCF	43.47	2481
GCF	43.97	2561
GCF	44.72	2551
GCF	45.48	2725
GCF	45.98	2521
GCF	46.73	2613
GCF	47.49	2517
GCF	47.99	2575
GCF	48.49	2515
GCF	48.99	2514
GCF	49.50	2609
GCF	50.00	2502
GCF	50.75	2512
GCF	51.51	2372
GCF	52.01	2374
GCF	52.51	2148
GCF	53.02	2147
GCF	53.52	2014
GCF	54.02	1770
GCF	54.77	1669
GCF	55.53	1473
GCF	56.03	1393
GCF	56.78	1174
GCF	57.54	1095
GCF	58.04	1006
GCF	58.79	852
GCF	59.55	738
GCF	60.05	640
GCF	60.80	613
GCF	61.56	502
GCF	62.06	468
GCF	62.81	428
GCF	63.57	408
GCF	64.07	319
GCF	64.82	303
GCF	65.58	268
GCF	66.08	217
GCF	66.58	177
GCF	67.34	159
GCF	68.09	130
GCF	68.59	98
GCF	69.35	91
GCF	70.10	77
GCF	71.11	49
GCF	72.11	35
GCF	72.61	27
GCF	73.12	18
GCF	73.62	17
GCF	74.12	25
GCF	74.62	28
GCF	75.38	14
GCF	76.13	15
GCF	76.63	12
GCF	77.39	7
GCF	78.14	8
GCF	78.64	11
GCF	79.40	6
GCF	80.15	9
GCF	80.65	4
GCF	81.41	9
GCF	82.16	8
GCF	82.66	7
GCF	83.42	4
GCF	84.17	2
GCF	84.67	4
GCF	85.43	1
GCF	86.18	0
GCF	86.68	1
GCF	88.69	0
GCF	90.70	1
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	27.40	22.42	22.59	27.59	0.01	0.00
GCC	2	29.17	20.76	20.92	29.15	0.00	0.00
GCC	3	30.65	19.34	19.52	30.48	0.00	0.00
GCC	4	29.22	20.38	20.90	29.51	0.00	0.00
GCC	5	29.33	20.40	20.66	29.61	0.00	0.00
GCC	6	28.99	20.65	20.97	29.39	0.00	0.00
GCC	7	29.37	20.70	20.59	29.34	0.00	0.00
GCC	8	29.10	20.49	20.61	29.81	0.02	0.00
GCC	9	28.67	21.00	21.22	29.11	0.00	0.00
GCC	10	28.68	21.27	21.47	28.58	0.00	0.00
GCC	11	28.52	21.31	21.32	28.85	0.00	0.00
GCC	12	28.13	21.53	21.44	28.91	0.00	0.00
GCC	13	28.80	21.23	21.07	28.90	0.00	0.00
GCC	14	28.65	21.31	21.30	28.75	0.00	0.00
GCC	15	28.52	21.32	21.09	29.06	0.00	0.00
GCC	16	28.81	21.09	21.03	29.07	0.00	0.00
GCC	17	28.71	20.99	21.47	28.83	0.00	0.00
GCC	18	28.67	21.23	21.48	28.61	0.00	0.00
GCC	19	28.53	21.29	21.32	28.86	0.00	0.00
GCC	20	28.39	21.28	21.29	29.05	0.19	0.00
GCC	21	28.33	21.37	21.54	28.76	0.00	0.00
GCC	22	28.36	21.29	21.55	28.80	0.00	0.00
GCC	23	28.44	21.19	21.56	28.81	0.00	0.00
GCC	24	28.28	21.63	21.68	28.41	0.00	0.00
GCC	25	28.31	21.43	21.62	28.65	0.00	0.00
GCC	26	28.36	21.49	21.67	28.48	0.00	0.00
GCC	27	28.06	21.42	21.66	28.86	0.00	0.00
GCC	28	28.14	21.74	21.73	28.40	0.00	0.00
GCC	29	28.44	21.70	21.54	28.32	0.00	0.00
GCC	30	27.86	21.60	22.06	28.48	0.00	0.00
GCC	31	28.16	21.63	21.97	28.24	0.01	0.00
GCC	32	28.02	21.78	21.89	28.30	0.00	0.00
GCC	33	28.09	22.03	21.79	28.09	0.00	0.00
GCC	34	27.84	21.81	22.13	28.22	0.00	0.00
GCC	35	27.82	21.92	22.05	28.21	0.00	0.00
GCC	36	27.80	21.85	21.81	28.54	0.00	0.00
GCC	37	27.97	21.59	21.90	28.53	0.00	0.00
GCC	38	28.03	21.86	22.03	28.09	0.00	0.00
GCC	39	28.01	21.76	21.88	28.35	0.00	0.00
GCC	40	27.93	21.96	21.95	28.16	0.00	0.00
GCC	41	27.89	22.00	22.14	27.97	0.00	0.00
GCC	42	27.92	21.96	22.09	28.03	0.00	0.00
GCC	43	27.80	22.07	22.03	28.10	0.00	0.00
GCC	44	28.01	21.84	22.13	28.01	0.01	0.00
GCC	45	27.62	22.13	22.25	28.01	0.00	0.00
GCC	46	27.84	22.00	22.23	27.93	0.00	0.00
GCC	47	27.85	21.88	22.17	28.09	0.00	0.00
GCC	48	28.05	22.08	21.91	27.96	0.00	0.00
GCC	49	27.75	22.00	22.27	27.98	0.01	0.00
GCC	50	27.79	21.93	22.06	28.22	0.00	0.00
GCC	51	27.90	21.97	22.23	27.90	0.00	0.00
GCC	52	27.92	21.87	22.19	28.02	0.00	0.00
GCC	53	27.73	21.98	22.34	27.95	0.01	0.00
GCC	54	27.88	21.96	22.20	27.96	0.00	0.00
GCC	55	27.76	21.92	22.26	28.06	0.04	0.00
GCC	56	27.86	22.04	22.30	27.80	0.00	0.00
GCC	57	27.78	22.29	22.08	27.84	0.02	0.00
GCC	58	28.06	21.76	21.98	28.19	0.00	0.00
GCC	59	27.78	21.90	22.53	27.79	0.00	0.00
GCC	60	27.64	21.88	22.43	28.05	0.00	0.00
GCC	61	27.92	21.94	22.20	27.94	0.00	0.00
GCC	62	27.82	22.05	22.30	27.83	0.04	0.00
GCC	63	27.86	22.09	22.23	27.82	0.00	0.00
GCC	64	27.55	22.12	22.18	28.14	0.00	0.00
GCC	65	27.76	22.10	22.29	27.85	0.00	0.00
GCC	66	27.88	22.11	22.05	27.97	0.00	0.00
GCC	67	27.84	21.98	22.15	28.04	0.00	0.00
GCC	68	27.92	21.93	22.09	28.06	0.07	0.00
GCC	69	27.77	21.91	22.31	28.01	0.00	0.00
GCC	70	27.90	22.02	22.29	27.79	0.00	0.00
GCC	71	28.07	21.94	22.22	27.77	0.11	0.00
GCC	72	27.68	22.35	22.00	27.96	0.00	0.00
GCC	73	27.78	22.21	22.10	27.91	0.00	0.00
GCC	74	27.90	21.78	22.34	27.98	0.00	0.00
GCC	75	27.78	22.10	22.27	27.85	0.00	0.00
GCC	76	27.62	22.26	22.17	27.95	0.00	0.00
GCC	77	27.70	21.85	22.36	28.09	0.00	0.00
GCC	78	27.84	22.20	22.02	27.94	0.00	0.00
GCC	79	27.95	21.91	22.26	27.87	0.00	0.00
GCC	80	27.82	22.13	22.34	27.71	0.00	0.00
GCC	81	27.76	22.17	22.12	27.95	0.00	0.00
GCC	82	27.92	22.12	22.16	27.81	0.04	0.00
GCC	83	27.76	21.96	22.19	28.09	0.21	0.00
GCC	84	27.59	22.10	22.23	28.08	0.00	0.00
GCC	85	27.70	22.10	22.37	27.83	0.00	0.00
GCC	86	27.78	22.04	22.22	27.97	0.00	0.00
GCC	87	27.74	21.92	22.27	28.07	0.01	0.00
GCC	88	27.46	22.03	22.36	28.15	0.00	0.00
GCC	89	27.72	22.12	22.38	27.78	0.01	0.00
GCC	90	27.67	22.10	22.39	27.84	0.00	0.00
GCC	91	27.67	22.17	22.18	27.99	0.01	0.00
GCC	92	27.70	22.24	22.23	27.83	0.00	0.00
GCC	93	27.77	22.06	22.16	28.01	0.00	0.00
GCC	94	27.72	22.03	22.24	28.01	0.00	0.00
GCC	95	27.63	22.16	22.19	28.02	0.00	0.00
GCC	96	27.89	22.11	22.07	27.93	0.01	0.00
GCC	97	27.92	21.80	22.47	27.81	0.00	0.00
GCC	98	27.76	22.09	22.30	27.86	0.00	0.00
GCC	99	27.85	22.04	22.23	27.88	0.00	0.00
GCC	100	27.85	22.08	22.11	27.96	0.00	0.00
GCC	101	27.63	21.95	22.26	28.16	0.00	0.00
GCC	102	27.69	22.11	22.01	28.20	0.00	0.00
GCC	103	27.95	22.08	22.11	27.86	0.02	0.00
GCC	104	27.50	22.23	22.39	27.88	0.00	0.00
GCC	105	27.95	21.92	22.39	27.74	0.01	0.00
GCC	106	27.67	22.20	22.24	27.89	0.00	0.00
GCC	107	27.72	21.99	22.33	27.96	0.08	0.00
GCC	108	27.59	22.13	22.16	28.12	0.04	0.00
GCC	109	27.96	21.72	22.21	28.12	0.07	0.00
GCC	110	27.71	21.85	22.19	28.25	0.00	0.00
GCC	111	27.86	21.96	22.22	27.96	0.00	0.00
GCC	112	27.62	22.01	22.17	28.20	0.00	0.00
GCC	113	27.94	21.79	22.12	28.15	0.05	0.00
GCC	114	27.59	22.01	22.13	28.27	0.00	0.00
GCC	115	27.57	21.84	22.29	28.31	0.00	0.00
GCC	116	27.59	22.22	21.89	28.30	0.03	0.00
GCC	117	27.92	21.83	22.15	28.10	0.00	0.00
GCC	118	28.01	22.00	21.99	28.00	0.00	0.00
GCC	119	28.05	22.01	22.01	27.93	0.00	0.00
GCC	120	27.58	22.24	21.89	28.29	0.00	0.00
GCC	121	27.89	22.03	22.03	28.05	0.01	0.00
GCC	122	27.85	21.83	21.98	28.35	0.11	0.00
GCC	123	27.82	22.02	21.98	28.17	0.24	0.00
GCC	124	27.77	21.93	22.07	28.23	0.00	0.00
GCC	125	27.67	22.21	22.13	27.99	0.00	0.00
GCC	126	27.78	21.88	22.13	28.21	0.00	0.00
GCC	127	27.71	21.95	22.31	28.03	0.01	0.00
GCC	128	27.83	21.88	22.13	28.16	0.05	0.00
GCC	129	27.84	22.06	22.17	27.92	0.00	0.00
GCC	130	27.59	22.25	22.08	28.08	0.00	0.00
GCC	131	28.07	21.81	22.01	28.11	0.00	0.00
GCC	132	27.89	22.09	22.23	27.79	0.10	0.00
GCC	133	28.01	21.83	22.04	28.12	0.00	0.00
GCC	134	27.85	21.97	22.08	28.10	0.03	0.00
GCC	135	27.89	22.06	22.15	27.91	0.00	0.00
GCC	136	28.04	21.96	22.08	27.92	0.00	0.00
GCC	137	28.10	21.74	22.03	28.13	0.00	0.00
GCC	138	28.01	21.75	22.14	28.10	0.00	0.00
GCC	139	27.98	21.89	22.12	28.01	0.00	0.00
GCC	140	28.21	21.56	21.96	28.27	0.00	0.00
GCC	141	27.93	21.81	21.93	28.34	0.00	0.00
GCC	142	28.27	21.62	21.99	28.12	0.00	0.00
GCC	143	28.00	21.87	21.85	28.27	0.00	0.00
GCC	144	28.11	21.67	21.92	28.30	0.00	0.00
GCC	145	28.08	21.67	22.08	28.17	0.00	0.00
GCC	146	28.34	21.54	21.69	28.43	0.00	0.00
GCC	147	27.75	21.98	22.15	28.11	0.08	0.00
GCC	148	28.03	22.00	21.94	28.03	0.00	0.00
GCC	149	28.25	21.47	21.58	28.70	0.00	0.00
GCC	150	28.54	21.42	21.43	28.61	0.01	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	35.32	23.03	21.98	19.66
GCT	2	30.71	19.64	22.05	27.61
GCT	3	27.63	20.91	17.95	33.51
GCT	4	26.38	21.33	19.94	32.35
GCT	5	28.38	21.88	19.18	30.56
GCT	6	29.03	21.24	20.38	29.35
GCT	7	29.41	20.55	20.74	29.30
GCT	8	27.63	21.87	19.23	31.27
GCT	9	27.71	21.53	20.68	30.08
GCT	10	28.01	21.67	21.07	29.25
GCT	11	28.10	21.61	21.02	29.27
GCT	12	28.03	21.82	21.15	29.00
GCT	13	28.57	21.29	21.00	29.14
GCT	14	28.61	21.52	21.09	28.78
GCT	15	28.67	21.31	21.10	28.91
GCT	16	28.63	21.12	21.00	29.25
GCT	17	28.64	21.35	21.11	28.90
GCT	18	28.82	21.31	21.40	28.47
GCT	19	28.72	21.07	21.54	28.67
GCT	20	28.83	21.19	21.38	28.60
GCT	21	28.44	21.60	21.31	28.64
GCT	22	28.15	21.64	21.21	29.00
GCT	23	28.46	21.64	21.11	28.78
GCT	24	28.18	21.74	21.57	28.51
GCT	25	28.26	21.59	21.46	28.70
GCT	26	28.10	21.49	21.67	28.74
GCT	27	27.88	21.57	21.51	29.04
GCT	28	27.88	21.75	21.71	28.66
GCT	29	28.14	21.39	21.84	28.62
GCT	30	27.78	21.67	21.99	28.56
GCT	31	28.21	21.66	21.94	28.19
GCT	32	27.77	21.71	21.97	28.56
GCT	33	27.78	21.69	22.14	28.39
GCT	34	27.61	21.95	22.00	28.45
