MPC	72	21	0	0	0	76	106	106	73	75	56	34	36	45	40	26	30	34	23	23	19	20	16	14	13	15	15	13	18	11	7	12	9	7	11	18	5	8	16	13	7	10	13	19	20	31	30	49	136	807
MPC	73	18	0	0	0	85	92	99	67	62	54	38	22	18	31	19	16	11	13	10	14	16	12	5	13	9	8	5	7	6	8	5	3	8	2	7	7	12	7	4	4	6	11	12	31	37	34	55	121	831
MPC	74	0	0	0	0	73	102	89	62	57	34	41	19	14	30	16	21	20	21	12	5	17	11	9	8	6	7	6	9	5	6	2	7	8	5	9	4	6	12	7	3	16	11	11	12	29	29	54	131	838
MPC	75	2	0	0	2	89	92	91	57	41	46	46	29	34	40	14	26	12	12	16	10	15	10	9	11	6	9	10	6	2	5	6	4	4	1	6	9	14	13	9	4	7	12	12	10	29	27	74	141	859
MPC	76	0	0	0	1	69	91	93	66	49	38	48	32	22	37	15	23	21	23	11	11	8	11	13	9	10	6	8	4	7	1	3	7	4	4	9	7	7	6	13	5	10	11	16	10	35	36	58	107	869
MPC	77	15	0	0	2	84	101	95	71	40	43	33	29	22	27	21	16	13	14	8	9	11	6	14	5	13	5	5	6	7	6	4	5	5	2	7	8	6	12	6	10	10	14	17	19	23	34	64	134	849
MPC	78	1	0	0	0	81	121	93	70	65	45	36	32	20	22	21	16	15	16	13	10	10	12	9	3	6	10	7	11	2	7	7	3	6	4	9	8	8	14	10	8	7	14	15	11	21	31	60	139	894
MPC	79	0	0	0	0	86	107	106	63	56	38	40	29	25	26	16	19	9	12	15	14	10	8	14	9	7	7	7	5	5	6	6	6	5	9	3	6	8	9	10	8	11	9	15	11	30	28	47	120	819
MPC	80	1	0	0	2	79	102	80	62	61	51	46	26	23	24	25	22	18	16	8	10	17	9	8	7	6	7	11	4	9	7	6	8	11	5	1	4	6	8	11	6	8	22	20	18	29	19	65	115	871
MPC	81	15	0	0	0	69	90	93	67	55	40	36	37	31	27	16	17	15	13	10	11	15	7	5	7	3	14	4	9	4	5	8	7	7	2	7	4	8	8	8	4	11	14	20	14	33	26	67	142	892
MPC	82	305	0	0	0	82	92	82	69	45	56	28	32	36	20	14	23	28	9	7	10	11	8	13	6	6	5	7	6	2	4	6	4	7	4	5	6	9	9	10	8	7	15	13	16	31	23	71	137	872
MPC	83	2302	0	0	4	115	148	136	98	103	77	69	56	66	51	38	37	31	35	36	38	44	37	24	47	27	31	33	19	22	25	19	26	23	17	18	14	16	38	17	31	17	30	33	30	43	74	126	142	870
MPC	84	7	0	0	0	84	97	76	54	51	41	36	25	31	29	22	18	12	20	14	13	6	12	6	9	9	6	5	9	3	5	7	9	6	4	5	4	9	9	11	6	12	14	19	13	24	25	64	148	810
MPC	85	11	0	0	0	81	81	96	61	50	43	29	27	18	19	18	25	14	10	9	8	11	8	13	12	7	9	6	2	3	4	7	8	8	0	6	5	5	10	9	3	5	12	16	10	27	12	55	152	859
MPC	86	37	0	0	0	83	82	93	57	61	42	43	21	18	24	23	22	12	5	11	5	13	9	11	13	10	3	8	10	6	5	7	4	12	6	2	5	6	7	6	7	5	8	17	11	24	32	57	147	846
MPC	87	122	0	0	0	66	83	92	75	69	53	30	24	35	28	19	14	24	12	7	12	4	4	10	6	5	8	6	7	8	3	7	5	11	5	7	4	11	16	6	6	8	10	11	19	30	36	71	131	868
MPC	88	0	0	0	0	81	94	78	73	49	55	37	33	28	19	19	22	19	7	9	18	10	12	11	9	9	4	6	3	9	5	4	4	6	5	3	6	5	12	8	8	9	15	18	16	34	24	59	142	887
MPC	89	55	0	0	1	74	93	101	63	47	38	44	27	22	24	26	24	14	15	14	16	5	12	7	10	3	5	2	8	7	5	4	8	1	1	3	8	10	9	9	3	10	10	13	16	36	35	74	134	809
MPC	90	19	0	10	8	88	100	111	56	64	46	38	38	39	24	22	19	14	14	10	11	9	11	8	11	8	3	6	8	7	4	9	6	6	4	11	5	7	6	8	6	8	8	10	9	41	31	64	151	875
MPC	91	118	0	0	0	71	86	110	61	51	44	32	25	34	31	22	19	10	23	11	8	12	16	9	10	9	6	6	10	5	4	5	2	7	4	8	4	4	10	13	10	8	10	13	16	30	16	54	149	823
MPC	92	43	0	0	1	92	93	84	61	42	33	28	34	35	24	23	17	13	15	9	9	11	15	8	9	5	4	8	9	10	9	6	2	8	2	4	6	6	8	12	5	10	11	13	12	20	22	56	148	868
MPC	93	4	0	0	1	76	103	100	56	61	47	31	30	29	15	10	29	14	18	14	13	13	5	9	13	7	9	7	5	4	6	9	7	9	11	6	5	9	7	7	7	8	12	13	20	36	21	67	146	844
MPC	94	18	0	0	0	90	106	104	62	52	57	36	32	29	19	24	23	15	5	8	11	9	12	12	5	10	10	9	6	7	6	1	8	5	6	3	8	5	11	10	8	8	6	11	16	30	26	64	133	844
MPC	95	1	0	0	0	80	103	92	69	54	55	39	38	33	22	21	12	9	10	17	10	8	11	6	9	6	6	5	3	7	4	7	3	9	3	2	7	5	7	7	5	12	12	13	22	24	32	69	158	836
MPC	96	216	0	0	0	88	80	80	58	59	45	38	22	31	16	27	21	14	13	19	11	5	10	5	10	6	12	5	4	3	6	7	9	7	4	6	6	7	5	6	3	4	8	11	15	35	22	69	141	861
MPC	97	3	0	0	1	74	106	92	69	42	40	42	20	27	20	12	20	9	14	10	10	14	8	5	6	3	5	4	5	5	3	0	4	3	8	4	10	7	10	4	4	7	16	16	17	36	27	55	124	866
MPC	98	26	0	0	2	78	104	79	61	51	47	26	26	26	27	20	20	21	9	16	13	13	5	7	2	6	5	4	2	5	4	7	2	8	5	4	5	9	8	6	8	8	17	10	11	31	35	67	154	802
MPC	99	2	0	0	0	62	101	80	59	52	52	34	33	28	21	25	15	13	16	12	10	12	9	10	7	10	10	2	7	10	4	4	2	12	3	3	13	7	10	9	8	11	11	18	18	27	33	72	130	863
MPC	100	0	0	0	1	77	92	83	79	51	31	42	32	29	18	24	14	13	11	7	10	13	10	13	5	6	6	4	7	2	3	6	5	4	4	2	8	10	6	11	6	6	5	10	19	38	28	66	157	883
MPC	101	20	0	0	0	84	107	85	68	44	44	41	36	37	26	22	22	15	18	15	9	10	4	7	7	9	6	7	11	4	2	7	6	8	8	7	6	4	10	7	3	4	10	11	15	30	27	49	155	838
MPC	102	15	0	0	0	78	99	76	68	63	37	35	22	26	25	21	20	15	12	7	15	7	7	12	4	6	6	4	9	6	5	6	5	2	5	3	10	8	7	14	9	10	15	13	15	37	33	59	155	854
MPC	103	204	0	0	1	63	110	87	75	49	45	25	28	26	23	19	17	18	8	10	6	10	6	5	5	7	8	5	8	7	6	5	4	7	7	6	4	4	8	9	6	12	10	7	14	30	30	59	164	800
MPC	104	29	0	0	0	93	106	100	74	55	53	42	39	23	24	20	16	13	19	14	15	12	8	5	6	12	11	6	10	10	6	5	5	7	12	3	8	2	13	2	9	8	15	6	18	32	28	66	166	825
MPC	105	52	0	0	0	85	103	106	60	52	29	47	24	25	19	24	17	13	18	22	12	9	6	6	5	6	8	7	4	6	6	2	2	6	3	3	6	8	4	7	9	15	8	16	12	32	18	67	156	798
MPC	106	13	0	0	0	79	90	104	70	58	36	43	48	20	21	27	22	17	8	13	19	12	11	12	11	5	7	6	7	6	4	3	4	6	6	5	3	3	6	7	12	7	12	13	15	29	20	67	151	791
MPC	107	743	0	0	0	82	81	79	74	58	47	45	22	31	21	24	17	10	13	12	9	9	7	8	5	4	4	5	8	7	7	2	9	3	3	4	5	9	7	2	6	11	18	14	13	35	25	56	174	794
MPC	108	324	0	5	8	58	91	80	50	43	38	30	18	34	27	26	15	13	16	11	7	7	11	7	12	7	4	12	7	6	3	3	9	8	4	1	8	6	6	12	10	11	18	19	21	31	29	64	184	846
MPC	109	653	0	0	1	105	93	73	60	58	46	27	32	26	23	22	14	11	10	18	17	4	8	10	7	9	7	12	3	7	6	5	5	3	4	7	5	5	6	8	5	5	13	11	21	27	25	61	180	769
MPC	110	60	0	0	0	77	86	75	63	39	38	47	24	36	21	16	23	15	14	11	19	10	8	10	9	10	9	8	2	10	5	8	4	2	12	2	6	8	8	12	11	17	10	13	16	33	28	53	170	756
MPC	111	1	0	0	0	81	80	82	69	66	49	31	32	35	18	18	22	16	14	13	9	8	3	6	7	4	6	7	4	4	2	4	3	4	9	6	5	8	4	9	6	12	8	14	26	27	28	73	177	783
MPC	112	25	0	0	0	87	81	76	52	70	44	30	28	27	19	26	18	13	16	8	12	6	13	7	4	5	10	9	4	6	5	7	2	3	4	6	4	6	6	14	8	9	12	10	16	23	22	61	173	761
MPC	113	486	0	3	5	59	62	86	68	59	24	26	27	31	13	16	12	14	13	10	9	8	10	7	8	6	7	5	4	5	0	3	3	8	4	7	5	5	4	9	7	6	11	15	16	40	38	52	198	764
MPC	114	1	0	0	0	71	87	71	52	49	33	39	32	25	19	13	15	14	17	8	6	3	9	8	5	1	7	5	6	2	3	2	4	4	3	4	4	10	8	11	8	13	10	9	15	27	31	69	187	760
MPC	115	12	0	0	0	86	87	84	64	58	43	42	45	27	19	17	19	22	14	10	12	9	10	11	6	5	6	6	5	6	4	2	7	6	7	4	5	1	6	2	8	6	11	6	15	32	30	66	205	740
MPC	116	209	0	7	3	66	75	87	73	46	42	31	31	24	21	13	9	18	16	11	10	11	9	7	6	8	4	8	3	8	2	6	4	10	3	6	2	4	12	7	7	15	14	12	27	20	26	71	210	781
MPC	117	55	0	0	1	74	82	66	56	54	32	44	20	31	20	20	10	18	13	6	4	9	13	8	8	7	3	10	6	2	5	5	2	2	4	5	5	9	6	10	9	5	10	13	23	41	23	49	182	684
MPC	118	6	0	0	0	86	85	83	71	40	36	43	34	28	27	20	15	14	8	12	7	14	11	10	8	7	5	3	4	3	3	2	3	5	1	3	6	4	6	6	6	6	8	14	24	31	35	71	196	722
MPC	119	2	0	0	0	64	75	76	57	63	37	38	27	20	19	22	13	15	10	9	10	10	9	9	9	6	3	6	4	3	7	5	1	2	4	4	4	6	8	13	11	11	7	9	15	35	30	65	212	670
MPC	120	15	0	0	0	80	77	76	67	57	28	26	22	28	24	14	16	13	7	16	8	14	7	5	12	4	8	6	6	4	5	8	2	3	6	2	8	7	9	9	9	8	14	17	19	30	18	59	223	721
MPC	121	161	0	0	0	76	93	93	52	46	46	35	36	23	22	33	13	16	13	10	12	9	15	8	10	5	5	6	3	10	1	10	4	6	7	7	9	6	3	7	7	10	11	14	20	34	24	56	234	681
MPC	122	978	0	0	0	82	74	75	66	54	32	36	25	23	16	21	8	10	3	8	13	9	3	11	10	8	6	9	2	4	3	3	5	6	3	6	9	5	9	8	11	9	11	18	16	33	32	61	213	662
MPC	123	2206	0	11	15	80	94	80	55	50	40	35	34	27	15	25	26	13	9	17	11	8	5	4	8	7	11	8	6	3	3	7	5	5	6	6	14	7	7	9	7	7	10	15	27	29	28	75	244	603
MPC	124	4	0	0	0	77	84	72	65	40	40	17	22	31	19	22	14	8	12	11	13	16	5	3	3	5	8	13	8	2	6	2	3	6	5	8	5	5	4	6	12	8	11	9	16	36	24	62	237	619
MPC	125	3	0	0	0	70	83	98	58	43	47	41	29	28	21	22	18	21	9	15	9	6	4	9	8	7	6	7	6	4	5	7	6	7	5	7	3	4	9	7	4	11	9	15	24	25	30	63	244	641
MPC	126	0	0	0	0	66	106	84	57	60	34	34	20	25	16	23	19	18	9	17	8	11	10	8	9	7	6	2	3	8	7	6	6	4	4	6	10	9	6	8	10	10	6	7	20	35	25	57	238	574
MPC	127	34	0	0	1	78	79	68	57	41	41	38	30	26	15	22	12	17	9	14	9	7	5	5	3	6	10	6	3	3	7	2	6	6	6	7	8	10	3	6	7	11	15	15	9	37	24	79	222	592
MPC	128	370	0	0	0	73	90	83	50	51	45	32	27	15	16	23	13	13	10	9	10	10	12	7	9	3	6	3	6	4	5	3	3	6	3	4	5	9	3	10	9	9	10	6	14	33	26	81	239	603
MPC	129	1	0	0	0	64	100	97	49	40	30	36	19	34	21	23	14	8	7	9	13	5	7	11	12	7	9	7	9	5	7	11	7	5	4	0	7	0	8	5	9	8	17	15	10	33	28	74	300	587
MPC	130	63	0	0	1	61	98	94	73	60	47	29	28	34	25	23	15	16	11	12	9	9	9	8	5	4	5	10	1	10	3	6	4	5	4	4	8	4	5	7	12	16	13	12	12	31	20	63	290	570
MPC	131	56	0	0	1	77	86	75	57	53	40	43	20	26	22	13	19	16	10	11	4	13	6	4	8	6	4	4	4	7	3	7	8	8	4	7	10	4	6	10	10	16	15	15	11	33	35	64	269	564
MPC	132	695	0	0	0	71	86	71	63	51	36	22	27	19	22	14	15	18	10	4	5	6	8	5	6	10	7	7	5	2	2	3	6	3	5	7	5	6	4	10	6	10	12	14	16	35	21	66	256	545
MPC	133	0	0	0	0	83	86	98	50	58	44	35	26	26	14	15	22	10	10	11	11	5	5	7	7	6	4	4	6	4	2	9	3	3	4	4	6	6	5	4	11	8	10	15	8	23	22	62	281	531
MPC	134	333	0	0	0	56	105	68	69	39	36	37	28	30	25	19	10	17	15	14	13	5	6	4	4	5	8	7	4	4	0	1	6	7	6	2	5	3	5	7	9	9	12	16	17	39	26	65	277	529
MPC	135	17	0	0	0	67	97	96	45	42	37	36	25	21	21	19	16	10	13	12	9	6	9	7	5	8	6	10	2	4	4	13	6	4	2	5	7	10	2	10	12	5	8	12	12	32	26	58	293	503
MPC	136	14	0	0	0	61	80	68	55	52	35	37	19	21	12	20	13	10	9	7	10	8	10	8	5	1	10	2	4	3	6	2	3	6	10	5	5	6	5	11	8	11	11	13	14	36	24	77	264	516
MPC	137	10	0	0	0	52	74	66	52	55	36	37	20	23	17	11	16	15	11	10	8	10	2	7	6	4	2	4	2	5	3	4	5	5	6	1	4	3	8	9	8	12	14	17	15	32	31	54	308	458
MPC	138	3	0	1	0	67	79	74	48	48	40	32	23	26	15	18	17	18	6	8	16	7	1	5	8	8	6	3	7	4	2	8	4	0	4	6	7	4	10	8	13	12	12	14	9	39	20	75	302	421
MPC	139	13	0	0	1	89	88	84	63	36	28	45	31	23	17	21	7	17	10	9	8	9	7	6	12	3	3	6	5	2	5	1	8	2	3	4	6	2	4	6	4	7	13	17	14	44	22	75	299	397
MPC	140	32	0	0	0	73	77	63	50	44	30	30	24	15	16	19	17	13	10	10	11	5	7	2	12	1	4	1	5	2	6	0	1	3	8	5	2	3	3	4	4	9	7	12	9	30	21	55	360	408
MPC	141	11	0	0	0	76	72	78	63	42	33	24	20	23	21	32	16	9	11	11	9	5	5	4	8	4	5	6	1	2	9	5	6	0	7	4	7	8	2	9	7	8	13	15	17	24	21	67	290	414
MPC	142	22	0	0	0	66	64	59	51	45	34	31	21	22	17	15	15	13	10	7	5	9	8	6	4	5	7	1	2	2	3	1	6	2	6	7	2	6	3	7	8	4	10	17	12	19	17	76	328	309
MPC	143	24	0	0	0	67	81	88	50	42	26	24	28	29	13	14	15	10	8	8	10	6	6	5	4	3	5	6	6	4	1	3	2	6	4	6	8	9	8	1	7	7	8	7	22	30	26	77	315	323
MPC	144	0	0	0	0	56	77	64	40	33	31	31	20	19	17	19	14	14	8	9	7	7	7	9	9	4	5	4	4	3	3	2	4	6	8	6	3	6	7	8	9	6	11	9	8	24	33	75	359	317
MPC	145	14	0	0	1	61	72	63	50	35	36	20	26	21	18	20	14	10	5	14	5	11	4	12	6	4	8	4	6	4	2	2	3	2	0	3	5	6	1	4	8	6	12	11	10	27	24	75	395	315
MPC	146	0	0	0	0	64	88	77	63	41	24	29	18	20	16	12	10	11	8	10	6	9	6	7	2	5	4	5	5	1	3	3	4	2	2	4	6	5	1	5	7	11	7	13	9	21	25	65	356	298
MPC	147	745	0	0	0	61	63	60	55	40	39	22	19	22	18	16	8	7	9	9	10	7	6	4	5	2	5	2	7	3	2	3	4	2	0	4	6	4	3	3	4	4	8	14	9	29	17	61	387	222
MPC	148	1	0	0	0	47	81	63	41	46	27	37	20	19	13	11	18	12	5	10	10	10	4	11	9	3	4	5	4	3	3	3	3	6	6	3	2	7	4	6	7	9	10	13	15	29	35	66	433	230
MPC	149	13	0	0	0	46	64	55	56	41	18	23	20	12	15	11	12	8	8	5	12	5	3	6	3	3	3	5	7	3	3	7	3	2	6	4	8	6	2	10	12	7	7	15	12	21	29	67	456	214
MPC	150	51	0	0	1	66	70	84	47	43	27	25	15	22	13	12	16	14	10	11	8	10	2	6	8	4	3	9	6	3	3	8	4	3	5	7	8	5	2	11	11	5	9	12	12	40	28	94	528	210
MPC	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	0.25	4
GCF	0.75	3
GCF	1.26	2
GCF	1.76	4
GCF	2.26	6
GCF	3.02	4
GCF	3.77	6
GCF	4.27	7
GCF	4.77	6
GCF	5.28	9
GCF	5.78	4
GCF	6.28	3
GCF	7.04	15
GCF	8.04	23
GCF	8.79	22
GCF	9.30	17
GCF	9.80	33
GCF	10.30	36
GCF	10.80	32
GCF	11.31	34
GCF	11.81	30
GCF	12.31	29
GCF	12.81	48
GCF	13.32	50
GCF	13.82	41
GCF	14.32	43
GCF	14.82	54
GCF	15.33	103
GCF	15.83	117
GCF	16.33	125
GCF	16.83	175
GCF	17.34	237
GCF	17.84	301
GCF	18.34	321
GCF	18.84	444
GCF	19.35	575
GCF	19.85	713
GCF	20.35	777
GCF	20.85	1092
GCF	21.36	1326
GCF	21.86	1788
GCF	22.36	1895
GCF	22.86	2372
GCF	23.37	2950
GCF	23.87	3624
GCF	24.37	3842
GCF	24.87	4708
GCF	25.38	5603
GCF	25.88	6666
GCF	26.38	6995
GCF	26.88	7998
GCF	27.39	9037
GCF	27.89	10289
GCF	28.39	10588
GCF	28.89	11719
GCF	29.40	12958
GCF	29.90	14300
GCF	30.40	14564
GCF	30.90	15702
GCF	31.41	17199
GCF	31.91	18566
GCF	32.41	18946
GCF	32.91	19996
GCF	33.42	21000
GCF	33.92	22372
GCF	34.42	22976
GCF	34.92	23222
GCF	35.43	24378
GCF	35.93	25056
GCF	36.43	25558
GCF	36.93	25722
GCF	37.44	25886
GCF	37.94	26105
GCF	38.44	25964
GCF	38.94	26102
GCF	39.45	25836
GCF	39.95	25106
GCF	40.45	25314
GCF	40.95	25341
GCF	41.46	24684
GCF	41.96	24396
GCF	42.46	24142
GCF	42.96	23909
GCF	43.47	23623
GCF	43.97	23420
GCF	44.47	23357
GCF	44.97	23298
GCF	45.48	22927
GCF	45.98	22780
GCF	46.48	22726
GCF	46.98	22691
GCF	47.49	22644
GCF	47.99	22574
GCF	48.49	22511
GCF	48.99	22305
GCF	49.50	22031
GCF	50.00	21898
GCF	50.50	21331
GCF	51.01	21037
GCF	51.51	20541
GCF	52.01	19440
GCF	52.51	18298
GCF	53.02	18036
GCF	53.52	16970
GCF	54.02	15612
GCF	54.52	13917
GCF	55.03	13658
GCF	55.53	12353
GCF	56.03	11196
GCF	56.53	10019
GCF	57.04	9785
GCF	57.54	8848
GCF	58.04	8040
GCF	58.54	7120
GCF	59.05	6876
GCF	59.55	6239
GCF	60.05	5584
GCF	60.55	4853
GCF	61.06	4715
GCF	61.56	4124
GCF	62.06	3713
GCF	62.56	3343
GCF	63.07	3258
GCF	63.57	2879
GCF	64.07	2504
GCF	64.57	2235
GCF	65.08	2147
GCF	65.58	1842
GCF	66.08	1673
GCF	66.58	1483
GCF	67.09	1244
GCF	67.59	1218
GCF	68.09	969
GCF	68.59	840
GCF	69.10	773
GCF	69.60	699
GCF	70.10	620
GCF	70.60	499
GCF	71.11	470
GCF	71.61	435
GCF	72.11	340
GCF	72.61	301
GCF	73.12	245
GCF	73.62	222
GCF	74.12	188
GCF	74.62	169
GCF	75.13	164
GCF	75.63	152
GCF	76.13	138
GCF	76.63	116
GCF	77.14	100
GCF	77.64	97
GCF	78.14	82
GCF	78.89	80
GCF	79.65	70
GCF	80.15	60
GCF	80.65	48
GCF	81.16	58
GCF	81.66	46
GCF	82.16	41
GCF	82.66	47
GCF	83.17	33
GCF	83.67	30
GCF	84.17	19
GCF	84.67	14
GCF	85.18	21
GCF	85.68	16
GCF	86.18	7
GCF	86.68	9
GCF	87.19	6
GCF	87.69	3
GCF	88.44	5
GCF	89.20	3
GCF	89.70	2
GCF	90.20	1
GCF	90.70	2
GCF	91.21	1
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	27.88	21.90	22.15	28.07	0.02	0.00
GCC	2	28.94	20.94	21.15	28.97	0.00	0.00
GCC	3	30.32	19.48	19.69	30.51	0.00	0.00
GCC	4	29.23	20.56	20.69	29.52	0.00	0.00
GCC	5	29.34	20.42	20.58	29.66	0.00	0.00
GCC	6	29.14	20.49	20.83	29.54	0.00	0.00
GCC	7	29.40	20.36	20.56	29.67	0.00	0.00
GCC	8	29.46	20.37	20.43	29.74	0.03	0.00
GCC	9	29.17	20.61	20.86	29.36	0.00	0.00
GCC	10	28.88	20.85	21.19	29.07	0.00	0.00
GCC	11	28.95	20.77	21.03	29.26	0.00	0.00
GCC	12	28.87	20.90	21.04	29.20	0.00	0.00
GCC	13	29.16	20.78	20.81	29.25	0.00	0.00
GCC	14	29.01	20.75	20.94	29.30	0.00	0.00
GCC	15	29.04	20.73	20.92	29.31	0.00	0.00
GCC	16	28.99	20.75	20.99	29.27	0.00	0.00
GCC	17	29.17	20.79	20.88	29.17	0.00	0.00
GCC	18	28.99	20.82	21.05	29.14	0.00	0.00
GCC	19	28.94	20.86	21.05	29.15	0.01	0.00
GCC	20	29.00	20.92	20.97	29.11	0.18	0.00
GCC	21	28.73	21.04	21.22	29.02	0.00	0.00
GCC	22	28.79	20.90	21.28	29.03	0.00	0.00
GCC	23	28.91	20.82	21.14	29.12	0.00	0.00
GCC	24	28.69	21.06	21.25	29.01	0.00	0.00
GCC	25	28.72	21.05	21.31	28.92	0.00	0.00
GCC	26	28.69	21.01	21.21	29.09	0.00	0.00
GCC	27	28.72	21.05	21.23	29.00	0.00	0.00
GCC	28	28.64	21.18	21.26	28.92	0.00	0.00
GCC	29	28.66	21.15	21.33	28.86	0.00	0.00
GCC	30	28.60	21.08	21.43	28.89	0.00	0.00
GCC	31	28.62	21.13	21.45	28.80	0.02	0.00
GCC	32	28.56	21.29	21.35	28.80	0.00	0.00
GCC	33	28.58	21.25	21.38	28.79	0.00	0.00
GCC	34	28.54	21.27	21.40	28.80	0.00	0.00
GCC	35	28.42	21.24	21.52	28.82	0.00	0.00
GCC	36	28.59	21.15	21.37	28.89	0.00	0.00
GCC	37	28.46	21.25	21.44	28.85	0.00	0.00
GCC	38	28.46	21.30	21.46	28.77	0.00	0.00
GCC	39	28.62	21.16	21.33	28.88	0.00	0.00
GCC	40	28.48	21.23	21.56	28.73	0.01	0.00
GCC	41	28.44	21.36	21.52	28.67	0.00	0.00
GCC	42	28.54	21.28	21.40	28.79	0.00	0.00
GCC	43	28.56	21.24	21.45	28.75	0.00	0.00
GCC	44	28.34	21.28	21.54	28.84	0.01	0.00
GCC	45	28.37	21.26	21.62	28.75	0.00	0.00
GCC	46	28.40	21.29	21.67	28.64	0.00	0.00
GCC	47	28.53	21.28	21.39	28.80	0.00	0.00
GCC	48	28.48	21.25	21.55	28.72	0.00	0.00
GCC	49	28.44	21.33	21.52	28.71	0.01	0.00
GCC	50	28.47	21.27	21.52	28.75	0.00	0.00
GCC	51	28.41	21.35	21.57	28.67	0.00	0.00
GCC	52	28.46	21.39	21.49	28.66	0.00	0.00
GCC	53	28.52	21.32	21.51	28.66	0.00	0.00
GCC	54	28.43	21.41	21.51	28.65	0.00	0.00
GCC	55	28.45	21.34	21.57	28.64	0.03	0.00
GCC	56	28.43	21.42	21.56	28.59	0.00	0.00
GCC	57	28.43	21.38	21.58	28.61	0.01	0.00
GCC	58	28.53	21.38	21.36	28.73	0.00	0.00
GCC	59	28.46	21.23	21.62	28.70	0.00	0.00
GCC	60	28.37	21.37	21.57	28.69	0.00	0.00
GCC	61	28.36	21.44	21.60	28.60	0.01	0.00
GCC	62	28.41	21.43	21.54	28.63	0.04	0.00
GCC	63	28.48	21.37	21.46	28.68	0.01	0.00
GCC	64	28.46	21.35	21.54	28.64	0.00	0.00
GCC	65	28.40	21.37	21.55	28.68	0.00	0.00
GCC	66	28.37	21.34	21.61	28.67	0.00	0.00
GCC	67	28.39	21.32	21.62	28.67	0.00	0.00
GCC	68	28.52	21.29	21.48	28.71	0.08	0.00
GCC	69	28.49	21.27	21.49	28.75	0.01	0.00
GCC	70	28.44	21.33	21.56	28.67	0.01	0.00
GCC	71	28.44	21.37	21.53	28.65	0.12	0.00
GCC	72	28.55	21.32	21.41	28.72	0.00	0.00
GCC	73	28.46	21.41	21.49	28.65	0.00	0.00
GCC	74	28.36	21.43	21.57	28.64	0.00	0.00
GCC	75	28.34	21.40	21.63	28.62	0.00	0.00
GCC	76	28.28	21.47	21.61	28.63	0.00	0.00
GCC	77	28.49	21.38	21.54	28.59	0.00	0.00
GCC	78	28.46	21.39	21.50	28.65	0.00	0.00
GCC	79	28.45	21.39	21.49	28.67	0.00	0.00
GCC	80	28.36	21.44	21.60	28.60	0.00	0.00
GCC	81	28.47	21.40	21.56	28.57	0.00	0.00
GCC	82	28.44	21.38	21.56	28.62	0.03	0.00
GCC	83	28.47	21.36	21.55	28.62	0.24	0.00
GCC	84	28.39	21.37	21.63	28.62	0.00	0.00
GCC	85	28.26	21.41	21.71	28.61	0.00	0.00
GCC	86	28.35	21.46	21.62	28.57	0.00	0.00
GCC	87	28.37	21.47	21.58	28.58	0.01	0.00
GCC	88	28.33	21.48	21.58	28.61	0.00	0.00
GCC	89	28.34	21.42	21.64	28.59	0.01	0.00
GCC	90	28.32	21.40	21.64	28.64	0.00	0.00
GCC	91	28.38	21.41	21.64	28.57	0.01	0.00
GCC	92	28.37	21.37	21.63	28.63	0.00	0.00
GCC	93	28.40	21.38	21.57	28.65	0.00	0.00
GCC	94	28.31	21.47	21.63	28.59	0.00	0.00
GCC	95	28.32	21.43	21.62	28.63	0.00	0.00
GCC	96	28.35	21.42	21.71	28.52	0.02	0.00
GCC	97	28.44	21.35	21.60	28.61	0.00	0.00
GCC	98	28.42	21.33	21.56	28.69	0.00	0.00
GCC	99	28.47	21.39	21.55	28.59	0.00	0.00
GCC	100	28.29	21.36	21.71	28.65	0.00	0.00
GCC	101	28.31	21.38	21.67	28.64	0.00	0.00
GCC	102	28.36	21.33	21.62	28.70	0.00	0.00
GCC	103	28.40	21.41	21.57	28.63	0.02	0.00
GCC	104	28.31	21.43	21.59	28.67	0.00	0.00
GCC	105	28.33	21.44	21.57	28.66	0.01	0.00
GCC	106	28.30	21.39	21.68	28.63	0.00	0.00
GCC	107	28.51	21.25	21.50	28.74	0.08	0.00
GCC	108	28.50	21.31	21.52	28.68	0.03	0.00
GCC	109	28.51	21.25	21.51	28.73	0.07	0.00
GCC	110	28.43	21.35	21.58	28.64	0.01	0.00
GCC	111	28.46	21.38	21.43	28.74	0.00	0.00
GCC	112	28.49	21.27	21.51	28.73	0.00	0.00
GCC	113	28.50	21.30	21.37	28.83	0.05	0.00
GCC	114	28.47	21.27	21.54	28.71	0.00	0.00
GCC	115	28.37	21.36	21.63	28.64	0.00	0.00
GCC	116	28.58	21.30	21.46	28.65	0.02	0.00
GCC	117	28.51	21.32	21.45	28.73	0.01	0.00
GCC	118	28.52	21.27	21.41	28.80	0.00	0.00
GCC	119	28.43	21.26	21.49	28.82	0.00	0.00
GCC	120	28.42	21.26	21.54	28.78	0.00	0.00
GCC	121	28.46	21.30	21.50	28.74	0.02	0.00
