MPC	40	413	0	0	3	649	863	615	520	452	347	326	246	233	194	178	158	136	138	99	114	95	81	90	70	70	53	69	56	54	45	36	44	48	39	48	39	55	41	45	71	76	82	98	105	124	226	306	549	4268
MPC	41	29	0	0	3	663	830	663	506	403	363	308	252	211	205	174	160	143	139	110	103	87	92	75	76	74	66	67	42	53	51	54	47	54	52	30	44	65	42	47	66	49	83	110	108	112	180	314	518	4294
MPC	42	10	0	0	1	569	758	687	487	408	323	319	246	203	182	169	157	118	108	108	106	86	82	72	68	61	49	47	48	46	54	47	46	39	44	48	62	45	36	52	50	74	78	88	116	121	190	296	514	4324
MPC	43	117	0	0	5	616	801	730	494	423	351	325	275	244	193	174	166	138	100	121	108	97	67	74	74	69	53	67	65	66	45	41	42	51	57	40	46	47	50	43	62	59	83	81	98	129	222	288	479	4253
MPC	44	357	0	0	8	565	792	643	510	371	355	289	260	203	195	158	149	130	118	104	106	79	95	82	71	69	57	64	56	53	44	59	28	45	57	46	62	41	38	56	66	65	68	75	90	121	205	292	546	4336
MPC	45	245	0	0	6	617	865	721	501	415	357	316	262	202	198	164	130	143	147	102	80	73	113	70	53	63	54	67	41	56	38	39	52	46	46	40	39	46	53	52	69	77	70	86	110	116	216	334	514	4326
MPC	46	0	0	0	7	560	780	616	502	387	283	282	269	206	181	131	151	120	112	86	92	87	90	72	57	70	36	43	37	41	48	41	39	52	40	37	46	52	59	48	45	59	59	103	91	119	215	315	505	4384
MPC	47	10	0	0	7	595	852	653	482	402	314	287	243	185	214	146	156	115	123	113	85	77	83	81	57	60	59	50	66	55	21	34	55	40	44	45	42	54	39	43	66	57	65	78	91	110	214	310	539	4343
MPC	48	128	0	0	4	626	780	665	508	363	311	315	280	193	183	155	160	113	123	116	86	93	75	62	58	67	56	63	49	43	33	41	49	44	37	32	48	50	40	46	67	51	68	98	91	123	205	255	587	4221
MPC	49	631	0	0	4	571	753	675	456	389	340	292	256	192	189	148	164	119	136	92	105	89	80	74	73	61	58	57	53	57	48	43	39	30	48	44	37	46	33	48	62	61	77	106	104	106	223	306	522	4259
MPC	50	103	0	0	4	584	831	673	521	390	335	321	258	187	215	169	145	133	134	124	103	79	122	75	70	60	59	60	45	53	46	40	39	33	48	46	46	56	40	44	47	71	81	84	112	118	202	326	524	4224
MPC	51	149	0	0	10	574	740	628	541	388	291	291	263	209	195	174	159	143	111	84	94	84	62	76	59	82	38	46	51	42	42	57	43	44	50	48	35	40	40	50	61	81	68	92	112	96	232	313	532	4331
MPC	52	170	0	0	4	542	740	602	484	349	277	277	247	188	177	143	138	123	117	111	97	84	55	73	62	53	38	48	47	41	43	33	37	37	49	33	39	41	41	47	41	53	51	94	81	89	192	291	512	4314
MPC	53	240	0	0	5	606	821	659	522	392	290	321	249	223	197	159	151	121	102	106	96	79	90	62	60	66	55	47	52	44	38	44	43	41	39	28	34	54	34	49	55	55	65	100	104	93	213	305	523	4151
MPC	54	2	0	0	7	585	769	646	498	388	289	298	220	187	194	163	154	148	121	100	83	85	88	48	68	72	46	39	45	46	27	51	39	40	41	37	47	48	43	48	49	61	74	112	101	119	181	316	546	4225
MPC	55	1807	0	1	50	615	736	648	510	384	329	322	243	199	217	180	143	127	128	87	87	72	83	57	59	66	47	45	51	46	39	57	51	37	32	49	39	60	41	69	53	69	61	107	98	127	196	313	514	4265
MPC	56	42	0	1	32	624	792	671	524	412	305	292	253	198	174	179	146	125	131	110	94	94	71	70	59	46	50	53	46	48	47	42	51	55	34	27	45	39	43	51	53	61	86	83	94	136	203	291	568	4247
MPC	57	726	0	12	23	597	708	642	525	378	322	310	224	205	196	151	147	131	119	106	94	82	92	63	69	56	41	46	30	40	54	47	47	35	30	37	49	48	43	53	41	63	73	116	93	121	211	316	542	4230
MPC	58	20	0	0	7	574	805	671	501	385	330	305	246	199	185	157	143	111	126	101	100	80	76	68	63	63	39	67	43	42	62	37	44	43	35	45	50	47	36	54	47	62	59	104	91	130	204	322	578	4245
MPC	59	5	0	0	4	545	792	630	503	411	337	296	236	189	193	158	116	137	109	104	89	77	86	67	58	70	47	59	38	45	47	44	45	44	37	34	36	42	36	48	61	67	68	103	109	119	230	305	583	4174
MPC	60	176	0	0	2	586	703	582	481	364	309	284	269	212	199	165	134	127	104	100	86	83	80	69	67	65	47	55	34	34	50	44	51	30	36	34	51	39	41	49	48	55	56	93	113	122	195	294	542	4195
MPC	61	496	0	0	3	659	951	756	566	455	387	361	267	241	236	180	146	157	135	96	132	101	90	71	87	65	59	57	48	50	52	41	49	42	37	28	42	58	51	48	52	62	63	84	99	130	191	312	587	4199
MPC	62	2117	0	0	7	559	738	621	511	375	272	279	220	206	194	165	147	117	113	89	82	64	69	51	56	65	39	55	44	44	40	38	36	52	36	38	40	39	44	51	43	66	59	94	98	107	240	334	509	4161
MPC	63	461	0	0	3	567	748	607	511	357	331	277	261	209	202	171	142	118	116	104	85	80	88	48	44	44	52	54	43	43	50	39	43	42	40	33	46	40	45	46	55	63	61	99	89	114	207	275	618	4225
MPC	64	95	0	0	6	578	712	620	428	414	291	297	192	181	195	157	114	122	116	101	108	81	73	58	64	62	45	46	44	42	31	35	43	45	23	32	38	45	48	45	72	71	82	90	104	119	194	322	633	4118
MPC	65	3	0	0	7	570	723	631	500	371	270	296	209	165	186	151	147	109	96	88	82	89	89	71	58	46	43	45	44	43	37	29	36	36	32	32	39	33	53	43	55	61	72	84	98	108	194	318	615	4123
MPC	66	2	0	0	0	568	734	606	476	356	317	266	252	188	221	155	131	103	129	95	115	100	76	58	40	46	51	57	44	44	46	29	35	33	37	25	45	48	50	57	64	68	66	90	107	135	209	316	661	4083
MPC	67	3	0	0	6	584	710	636	510	345	296	298	233	204	186	156	136	122	104	112	84	58	81	66	50	42	57	69	40	44	44	36	35	29	52	33	37	43	44	47	40	67	68	107	83	134	206	327	620	4072
MPC	68	4439	0	0	9	562	724	592	496	373	313	270	210	180	189	150	135	114	112	100	81	70	78	60	59	61	59	49	38	30	35	39	42	54	38	21	47	36	50	36	49	49	58	79	105	125	208	313	607	4066
MPC	69	340	0	0	4	628	798	696	579	485	354	336	274	245	230	175	169	134	142	106	105	78	106	59	55	65	54	55	53	48	60	47	44	53	45	28	43	42	56	48	63	62	74	98	93	128	212	321	712	3973
MPC	70	244	0	0	3	555	762	703	483	413	334	302	236	198	216	150	145	114	141	102	94	72	85	56	60	53	57	40	47	36	40	33	56	46	40	29	49	62	58	43	57	64	77	98	90	137	194	309	655	4050
MPC	71	6658	0	39	45	601	821	645	494	392	348	307	237	191	202	140	128	128	132	108	101	103	96	71	57	63	61	58	39	46	48	39	45	50	34	30	35	45	37	53	55	63	73	82	80	122	200	329	660	4096
MPC	72	125	0	0	7	627	850	771	573	486	381	383	354	296	296	208	193	188	165	169	172	113	143	88	115	110	105	84	95	80	66	77	99	63	89	99	46	53	70	82	51	81	107	90	115	149	183	340	616	4162
MPC	73	85	0	0	9	582	761	636	490	389	321	308	224	215	209	144	123	106	128	109	82	83	84	68	63	65	61	51	52	30	40	37	50	51	41	39	49	42	44	65	59	43	63	79	82	141	170	318	643	4037
MPC	74	0	0	0	5	529	676	653	478	388	310	266	182	214	203	137	139	121	123	84	74	92	71	55	58	42	43	72	51	45	39	37	36	41	24	30	39	41	48	47	40	66	61	95	89	141	174	294	631	4169
MPC	75	0	0	0	5	557	735	642	488	398	304	301	184	233	201	159	126	95	101	79	84	56	74	69	77	56	53	50	38	29	39	39	37	49	39	39	42	48	49	48	47	62	78	97	86	152	181	299	696	4081
MPC	76	3	0	0	5	560	767	662	530	415	309	273	238	201	190	147	153	117	121	94	88	89	56	63	62	52	54	36	48	37	46	48	27	48	32	35	49	56	46	59	44	58	73	109	105	159	199	324	671	4096
MPC	77	55	0	0	2	566	736	637	485	364	317	291	178	201	187	121	151	99	104	96	92	72	69	62	53	60	45	35	44	40	36	39	36	50	44	38	40	27	62	67	48	65	57	90	95	134	136	309	645	4233
MPC	78	1	0	0	6	591	801	697	438	392	316	288	222	227	176	164	170	133	105	88	84	64	72	57	61	69	55	50	62	26	36	34	37	45	37	33	35	37	34	40	42	74	62	88	96	153	150	285	612	3988
MPC	79	1	0	0	9	557	713	706	498	406	315	286	196	218	171	154	115	116	118	90	91	70	70	82	65	58	48	39	43	42	31	50	42	38	23	36	39	44	61	52	50	66	76	96	108	133	138	333	635	4087
MPC	80	4	0	0	5	582	774	660	498	355	316	289	206	205	168	125	130	118	119	113	85	76	72	61	65	49	45	39	47	32	39	45	37	39	44	38	27	49	53	51	42	50	65	86	84	147	152	271	666	4257
MPC	81	78	0	0	5	587	793	682	447	365	320	293	235	218	174	137	128	131	125	80	95	73	84	73	65	66	56	57	46	38	39	42	41	42	28	36	41	42	64	52	35	62	76	101	95	149	182	304	642	4131
MPC	82	1816	0	0	8	583	767	707	502	382	312	272	203	206	183	131	141	115	106	80	100	86	67	74	60	57	64	44	49	32	30	44	37	44	45	42	48	41	56	55	44	58	67	84	102	187	171	291	662	4125
MPC	83	12757	0	7	16	796	1060	947	717	604	475	449	363	380	371	356	256	302	262	268	252	195	208	201	182	184	212	180	119	204	166	180	186	118	142	125	106	113	195	159	193	109	208	262	165	200	419	754	642	4009
MPC	84	45	0	0	2	609	716	668	451	377	327	299	214	230	172	149	151	126	114	97	94	91	86	73	61	77	55	46	38	39	34	35	29	44	41	36	35	35	45	49	46	58	74	75	85	156	155	331	655	3987
MPC	85	75	0	0	6	514	694	573	469	360	309	289	206	194	171	133	115	136	94	94	79	81	80	63	67	64	50	34	40	41	34	33	37	36	27	29	38	47	45	58	46	72	62	70	92	158	171	284	684	4279
MPC	86	165	0	0	6	573	729	634	451	349	341	271	195	178	181	147	122	128	102	70	83	76	53	57	65	54	46	50	38	28	39	46	35	47	41	35	36	39	43	39	53	53	70	92	84	158	153	313	711	4081
MPC	87	619	0	1	9	482	678	611	437	404	287	230	170	207	193	119	132	113	111	104	82	78	59	62	49	51	43	52	42	40	39	41	35	34	43	31	42	40	46	42	43	51	84	81	76	147	178	310	672	4084
MPC	88	1	0	0	6	604	742	653	478	397	318	284	201	237	189	129	149	109	104	93	82	76	81	80	66	69	57	38	49	31	41	37	41	30	35	38	42	37	48	50	57	57	77	79	88	143	163	317	641	4109
MPC	89	444	0	0	4	537	742	631	467	384	334	270	172	192	160	141	136	102	104	111	89	90	77	57	44	46	45	50	44	27	32	40	38	42	35	28	40	28	45	48	37	53	71	82	118	156	158	310	673	4131
MPC	90	84	0	35	57	557	760	666	478	411	320	312	226	238	167	171	125	105	92	97	86	88	74	60	60	70	62	56	59	33	40	34	35	45	39	32	35	33	31	46	49	56	69	93	105	162	181	312	663	4209
MPC	91	582	0	0	5	634	783	768	582	402	322	277	233	230	176	162	137	119	122	106	103	85	74	68	60	49	59	45	53	37	46	35	40	33	33	48	38	43	56	48	43	51	84	79	98	154	158	324	715	4066
MPC	92	212	0	0	8	559	723	676	476	383	347	247	215	213	194	118	128	110	95	90	85	70	48	67	67	55	49	54	48	38	40	54	31	42	40	31	38	43	55	51	44	62	71	94	97	171	155	309	738	4198
MPC	93	16	0	0	2	591	771	655	520	353	310	302	213	212	189	138	125	101	100	94	91	72	82	70	54	51	50	54	40	38	39	36	36	40	29	35	36	28	45	44	50	66	72	91	103	160	137	329	746	4098
MPC	94	101	0	0	4	561	741	655	482	407	301	282	232	226	177	154	104	127	115	94	90	80	70	65	59	60	56	51	44	29	38	33	37	51	32	39	38	38	48	51	52	42	75	93	104	161	148	333	695	4160
MPC	95	5	0	0	8	568	770	668	476	399	333	250	204	214	179	144	144	120	93	103	81	65	72	77	60	57	46	42	48	33	26	35	27	49	38	37	30	33	53	55	47	71	79	73	102	170	186	303	673	4270
MPC	96	1206	0	0	4	575	682	586	452	377	311	259	218	208	170	129	151	110	91	97	82	67	60	60	51	57	41	42	47	47	33	40	36	55	38	37	48	37	51	41	47	61	73	87	107	170	162	334	744	4096
MPC	97	12	0	0	3	584	759	604	434	385	291	262	203	182	163	145	116	111	99	92	81	75	68	64	44	41	53	42	38	35	26	29	40	46	33	44	43	33	55	43	52	61	77	79	82	181	160	326	723	4044
MPC	98	120	0	0	5	549	724	620	460	343	327	263	216	210	161	150	117	110	106	92	71	79	65	68	58	40	46	31	45	34	42	41	33	34	28	33	32	48	55	49	51	58	74	87	99	160	162	325	732	4062
MPC	99	6	0	0	7	514	735	591	469	376	267	253	230	209	186	131	129	107	111	101	88	75	63	66	60	48	56	41	48	35	28	41	36	41	49	39	44	37	42	53	45	58	58	81	101	157	172	303	757	4046
MPC	100	5	0	0	6	577	731	631	475	373	320	247	211	186	192	122	114	108	103	100	93	64	61	77	61	54	52	44	42	47	28	43	45	42	42	44	38	35	38	59	57	61	69	79	91	179	162	316	774	4109
MPC	101	122	0	0	4	599	762	626	436	392	345	271	215	224	148	140	125	106	96	108	92	81	74	62	57	52	53	31	42	43	38	40	32	60	27	34	47	46	34	44	49	51	81	82	109	165	159	311	760	4037
MPC	102	114	0	0	5	521	769	716	457	409	296	264	225	181	172	154	115	121	94	82	73	75	68	75	49	45	59	45	57	35	36	34	30	47	40	28	48	46	57	49	53	58	73	80	99	178	152	318	779	3920
MPC	103	1229	0	2	6	568	771	660	492	393	299	271	227	210	165	139	142	105	116	80	85	73	63	67	54	38	67	51	44	37	43	39	31	42	38	29	36	32	40	51	47	58	83	84	108	182	160	304	795	4038
MPC	104	200	0	0	10	600	731	664	470	425	318	250	190	225	182	165	122	105	104	116	92	83	64	55	52	43	46	55	44	44	36	36	42	46	34	37	45	43	44	53	62	60	64	78	107	172	153	298	773	3986
MPC	105	310	0	0	8	578	754	657	497	412	319	263	211	192	165	158	120	121	115	83	100	68	59	65	56	51	40	50	48	35	34	36	39	67	36	42	41	43	40	48	44	58	73	78	107	174	134	335	802	3963
MPC	106	120	0	0	9	608	794	627	521	388	304	263	234	214	191	163	119	97	95	86	90	86	58	72	43	59	59	44	41	33	25	35	26	44	40	36	37	25	55	42	50	51	72	83	109	155	170	294	822	3973
MPC	107	4359	0	0	5	544	723	660	493	409	290	231	237	218	159	137	123	124	99	96	66	62	67	49	55	53	52	51	38	40	41	35	27	39	36	42	33	45	34	52	52	59	63	84	100	160	173	327	930	3909
MPC	108	2046	0	26	34	524	704	620	495	383	287	274	215	200	158	164	109	118	101	114	90	86	66	58	60	47	65	50	64	48	26	39	46	47	50	42	36	43	51	48	49	63	85	74	83	169	171	309	851	3841
MPC	109	4093	0	0	3	552	763	618	494	422	307	287	224	220	191	156	138	111	84	112	99	69	71	65	53	42	39	46	45	43	42	33	36	34	41	27	33	37	50	58	50	60	87	80	105	154	182	302	852	3834
MPC	110	292	0	0	1	635	795	654	498	428	345	270	245	229	163	152	131	119	116	110	86	67	59	68	56	65	55	56	50	28	33	32	34	44	52	43	34	39	51	52	66	47	76	75	110	178	176	326	916	3918
MPC	111	8	0	0	5	535	756	644	468	401	311	266	239	179	170	158	113	115	100	82	88	65	50	65	66	49	44	58	42	41	29	38	30	36	54	35	40	39	41	59	59	63	83	72	110	190	170	321	931	3949
MPC	112	160	0	0	4	522	761	590	452	379	294	271	212	219	165	151	113	121	91	88	70	74	62	63	52	47	36	44	37	32	47	36	37	47	32	34	33	37	38	59	49	52	66	82	119	157	135	330	924	3782
MPC	113	3041	0	34	37	516	655	595	463	378	279	238	189	195	152	143	120	110	84	71	55	62	55	56	48	53	42	45	44	50	28	37	29	45	36	32	52	38	37	52	58	44	72	75	81	157	163	330	962	3787
MPC	114	0	0	0	3	525	690	621	444	367	287	247	202	219	167	142	121	98	90	95	86	58	53	58	52	48	45	40	39	47	26	33	18	41	31	42	38	46	43	51	54	61	65	64	112	148	169	303	977	3685
MPC	115	60	0	0	10	610	778	634	525	388	291	264	225	210	152	162	114	118	84	101	86	80	63	59	69	59	35	41	36	21	30	42	45	42	29	33	40	41	54	44	54	56	80	61	106	184	183	334	1032	3683
MPC	116	1261	0	24	41	542	742	647	487	382	306	258	217	234	170	152	122	143	95	91	89	72	82	58	59	58	41	48	29	32	25	31	27	45	29	42	47	37	46	65	62	55	88	100	125	155	171	402	1057	3819
MPC	117	350	0	0	5	557	743	630	492	376	292	272	210	225	181	141	114	118	79	90	80	74	63	60	75	53	45	44	32	39	37	43	35	37	45	41	37	31	40	61	44	50	83	86	114	182	153	328	1009	3617
MPC	118	25	0	0	11	511	785	581	502	392	288	233	193	191	175	152	121	121	78	93	76	76	64	73	64	40	39	42	48	42	39	31	44	40	48	42	40	41	55	60	46	63	67	92	109	151	174	333	1090	3650
MPC	119	10	0	0	4	569	776	665	466	384	263	249	203	237	185	158	111	118	92	99	77	71	74	56	60	41	37	39	43	42	35	36	26	34	30	38	50	31	46	53	49	50	62	92	111	191	193	372	1076	3630
MPC	120	69	0	0	8	549	661	620	432	362	282	228	186	183	163	136	86	133	79	89	71	62	58	50	53	51	46	51	38	32	41	38	31	46	38	37	40	36	34	60	54	51	67	89	93	179	162	310	1155	3582
MPC	121	909	0	0	5	666	855	680	482	407	326	285	221	272	172	185	148	139	104	115	84	64	81	66	64	52	58	52	52	47	40	39	41	48	39	34	55	40	54	58	62	66	82	92	118	172	176	368	1094	3386
MPC	122	6351	0	0	8	574	757	637	461	385	296	241	192	211	161	132	105	119	96	97	79	66	68	57	54	46	53	42	43	35	26	34	31	42	44	42	44	43	42	54	51	54	60	76	114	211	181	342	1143	3470
MPC	123	13275	0	70	79	617	836	667	510	382	305	280	218	198	174	150	128	125	105	94	83	79	65	57	71	41	51	62	33	46	21	30	31	49	43	31	54	47	54	62	56	74	83	94	108	180	166	346	1248	3431
MPC	124	5	0	0	8	583	799	656	535	422	344	249	218	236	181	171	114	102	94	100	73	80	65	60	68	58	47	53	52	49	40	54	28	42	43	38	42	43	42	66	47	57	64	114	96	215	196	351	1260	3348
MPC	125	6	0	0	8	556	796	657	466	410	337	241	187	207	171	163	121	123	91	99	92	66	62	50	70	40	53	49	36	26	28	36	34	52	32	30	35	34	43	52	59	56	66	81	87	198	179	348	1373	3319
MPC	126	7	0	0	5	602	818	681	481	440	294	255	217	246	193	160	135	129	84	110	73	82	69	62	67	44	62	50	48	42	25	38	36	46	35	34	41	28	61	61	60	62	60	105	94	190	206	385	1370	3299
MPC	127	283	0	0	4	561	738	653	493	391	311	253	197	213	153	144	114	119	70	92	89	92	52	46	64	42	49	37	37	30	33	44	32	42	37	35	44	43	46	48	59	46	67	99	92	200	204	369	1366	3319
MPC	128	2509	0	1	2	600	729	625	475	411	302	271	186	224	165	153	104	95	88	92	77	77	59	51	54	44	42	44	45	38	39	36	32	42	41	38	48	33	44	60	62	61	78	99	89	209	166	379	1400	3316
MPC	129	2	0	0	7	595	766	634	517	422	306	283	194	226	172	153	121	109	109	98	78	73	55	54	62	57	39	39	37	27	37	32	41	44	33	33	51	32	45	46	47	48	71	97	83	205	159	373	1416	3222
MPC	130	382	0	0	6	654	818	670	525	459	323	294	230	210	193	155	130	98	114	94	82	81	61	55	78	51	57	40	30	27	27	48	27	38	32	43	47	44	41	60	54	66	70	100	85	213	182	383	1456	3135
MPC	131	441	0	0	5	583	740	634	455	402	297	278	197	219	176	155	120	91	99	94	92	74	70	48	57	33	38	57	44	33	34	31	32	39	31	30	42	35	37	54	54	52	87	121	83	223	161	368	1493	3100
MPC	132	4911	0	1	14	565	752	662	465	390	265	255	201	215	161	153	144	113	96	100	71	86	63	55	56	50	53	51	45	36	27	37	27	36	37	39	41	34	43	61	50	62	74	88	87	206	175	361	1510	3093
MPC	133	4	0	0	9	540	747	636	471	401	314	242	190	217	160	154	108	109	88	103	81	66	66	54	72	46	51	50	41	42	39	44	33	34	41	34	49	29	40	54	53	48	66	91	79	210	195	385	1508	3053
MPC	134	2135	0	9	16	588	810	644	519	372	294	213	208	227	160	141	120	113	86	87	87	60	68	59	73	27	56	40	38	34	39	35	37	39	46	34	52	35	38	64	52	42	63	120	111	198	185	366	1529	2970
MPC	135	113	0	0	7	560	741	626	450	379	293	262	172	220	163	139	111	104	97	84	78	76	53	46	48	40	45	63	39	31	40	31	35	32	42	39	44	39	39	62	52	54	69	112	86	200	174	418	1678	2988
MPC	136	171	0	3	11	542	751	611	464	369	264	234	201	237	146	129	97	126	91	78	63	64	55	45	40	47	47	46	29	37	39	33	30	42	31	34	45	39	42	43	58	51	63	113	84	207	163	413	1686	3007
MPC	137	134	0	0	8	575	772	656	442	394	305	279	200	218	157	147	126	107	91	90	70	79	56	47	59	56	43	33	39	25	25	41	26	36	29	32	56	36	44	42	62	59	87	93	94	203	176	399	1751	2880
MPC	138	26	0	1	3	557	813	636	501	439	304	237	190	201	157	146	128	103	89	93	77	73	79	56	68	43	47	47	30	42	34	58	38	40	35	34	45	32	51	55	52	64	75	108	91	203	174	403	1735	2690
MPC	139	139	0	0	7	603	801	577	457	373	300	254	172	216	152	137	140	119	93	97	83	93	58	43	52	53	54	39	43	46	35	47	34	35	39	33	46	33	35	47	45	60	72	106	90	205	161	421	1849	2593
MPC	140	225	0	0	9	518	760	621	457	361	270	275	203	201	166	136	105	103	69	96	84	66	57	50	59	29	53	61	32	30	34	40	35	33	44	30	42	35	43	63	60	47	54	110	101	205	187	459	2050	2540
MPC	141	138	0	0	5	589	729	593	465	410	297	263	201	216	184	158	126	124	96	87	66	70	63	59	54	55	40	38	42	23	34	45	42	37	30	40	45	31	41	59	54	57	74	97	72	186	173	429	2025	2582
MPC	142	217	0	2	6	561	738	624	492	392	301	276	161	212	169	121	104	123	86	81	78	77	45	47	62	36	44	49	35	28	36	27	28	45	30	34	41	38	32	41	61	62	86	80	85	223	181	447	2191	2282
MPC	143	201	0	0	7	590	769	649	487	361	294	233	202	207	161	155	116	116	101	86	83	58	42	56	56	56	44	38	40	32	34	42	33	39	43	32	40	38	47	57	56	58	63	111	95	205	174	413	2188	2243
MPC	144	11	0	0	5	600	791	629	450	426	277	248	186	186	173	125	123	115	94	82	63	78	55	42	62	53	47	26	37	32	36	50	28	25	43	37	51	39	47	43	60	45	73	106	100	213	187	497	2352	2228
MPC	145	108	0	0	6	579	763	612	468	386	288	250	217	199	150	162	100	115	86	83	73	95	60	43	55	43	32	44	38	28	29	49	28	37	40	30	49	31	46	55	62	43	58	106	88	214	169	516	2506	2065
MPC	146	1	0	0	7	549	692	606	476	383	308	258	207	213	161	164	143	101	85	91	65	72	63	46	69	44	46	37	40	38	33	28	38	44	35	43	46	33	52	55	58	52	80	84	83	194	170	472	2274	1904
MPC	147	5564	0	2	8	527	720	563	439	355	310	253	190	234	166	135	118	112	91	88	69	75	51	41	60	42	51	32	28	30	24	32	37	30	33	34	50	42	39	50	51	60	60	119	94	180	167	488	2600	1624
MPC	148	6	0	0	4	548	729	551	441	386	256	257	174	194	176	136	107	99	81	78	76	57	42	56	56	34	34	43	34	22	20	38	39	29	35	28	52	37	37	56	65	62	69	102	104	218	165	483	2675	1571
MPC	149	119	0	0	13	505	649	521	423	334	288	242	172	177	130	136	111	88	66	77	65	67	55	42	71	41	40	47	39	29	34	32	28	31	41	37	46	26	45	48	56	50	68	98	91	239	173	509	3118	1504
MPC	150	504	0	1	7	525	728	563	427	346	249	253	172	185	137	110	102	92	84	75	64	68	45	55	53	47	52	56	26	33	47	51	37	43	48	39	63	38	45	62	73	61	82	111	108	251	233	622	3541	1678
MPC	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	0.25	0
GCF	0.75	6
GCF	1.26	4
GCF	2.01	10
GCF	2.76	12
GCF	3.27	20
GCF	4.27	16
GCF	5.28	17
GCF	6.03	34
GCF	6.78	24
GCF	7.29	35
GCF	8.04	42
GCF	8.79	59
GCF	9.30	54
GCF	9.80	69
GCF	10.30	71
GCF	10.80	72
GCF	11.31	86
GCF	11.81	136
GCF	12.31	135
GCF	12.81	126
GCF	13.32	179
GCF	13.82	186
GCF	14.32	184
GCF	14.82	253
GCF	15.33	290
GCF	16.08	444
GCF	16.83	609
GCF	17.34	861
GCF	17.84	1207
GCF	18.34	1206
GCF	18.84	1656
GCF	19.35	2336
GCF	20.10	3410
GCF	20.85	4615
GCF	21.36	6239
GCF	22.11	8297
GCF	22.86	11190
GCF	23.37	14019
GCF	24.12	17943
GCF	24.87	22390
GCF	25.38	27336
GCF	25.88	33346
GCF	26.38	33349
GCF	26.88	39325
GCF	27.39	46229
GCF	27.89	53623
GCF	28.39	53629
GCF	28.89	60704
GCF	29.40	68226
GCF	29.90	75747
GCF	30.40	75742
GCF	30.90	83199
GCF	31.41	91034
GCF	31.91	98155
GCF	32.41	98152
GCF	32.91	105633
GCF	33.42	112957
GCF	33.92	120358
GCF	34.42	126131
GCF	34.92	126141
GCF	35.43	132555
GCF	35.93	137449
GCF	36.43	140382
GCF	36.93	140392
GCF	37.44	142636
GCF	37.94	142476
GCF	38.44	141254
GCF	38.94	141246
GCF	39.45	140545
GCF	39.95	138427
GCF	40.45	137373
GCF	40.95	137363
GCF	41.46	135770
GCF	41.96	134880
GCF	42.46	133605
GCF	42.96	133581
GCF	43.47	132445
GCF	43.97	131329
GCF	44.47	130682
GCF	44.97	130683
GCF	45.48	129336
GCF	45.98	127730
GCF	46.48	128037
GCF	46.98	128032
GCF	47.49	127530
GCF	47.99	126420
GCF	48.49	126181
GCF	48.99	126175
GCF	49.50	124676
GCF	50.00	123526
GCF	50.50	120268
GCF	51.01	120279
GCF	51.51	116638
GCF	52.01	110316
GCF	52.51	102922
GCF	53.02	102918
GCF	53.52	94420
GCF	54.02	85560
GCF	54.52	76575
GCF	55.03	76577
GCF	55.53	68023
GCF	56.03	59060
GCF	56.53	52155
GCF	57.04	52146
GCF	57.54	45883
GCF	58.04	40870
GCF	58.54	36274
GCF	59.05	36275
GCF	59.55	31587
GCF	60.05	27856
GCF	60.55	24526
GCF	61.06	24527
GCF	61.56	21330
GCF	62.06	18778
GCF	62.56	16511
GCF	63.07	16508
GCF	63.57	14309
GCF	64.07	12418
GCF	64.57	10756
GCF	65.08	10755
GCF	65.58	9539
GCF	66.08	7934
GCF	66.58	6695
GCF	67.34	5799
GCF	68.09	4821
GCF	68.59	3917
GCF	69.10	3158
GCF	69.60	3160
GCF	70.10	2621
GCF	70.60	2134
GCF	71.36	1805
GCF	72.11	1494
GCF	72.61	1262
GCF	73.12	993
GCF	73.62	990
GCF	74.12	841
GCF	74.62	667
GCF	75.38	643
GCF	76.13	507
GCF	76.63	492
GCF	77.39	383
GCF	78.14	394
GCF	78.64	325
GCF	79.15	307
GCF	79.65	308
GCF	80.15	260
GCF	80.65	206
GCF	81.66	167
GCF	82.66	120
GCF	83.42	92
GCF	84.17	73
GCF	84.67	58
GCF	85.43	48
GCF	86.18	33
GCF	86.68	21
GCF	87.44	16
GCF	88.19	13
GCF	88.69	10
GCF	89.45	6
GCF	90.20	2
GCF	90.70	5
GCF	91.46	2
GCF	92.46	1
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	27.95	21.82	22.01	28.21	0.02	0.00
GCC	2	29.19	20.64	20.75	29.42	0.00	0.00
GCC	3	30.45	19.35	19.43	30.77	0.00	0.00
GCC	4	29.37	20.41	20.57	29.65	0.00	0.00
GCC	5	29.47	20.28	20.41	29.84	0.00	0.00
GCC	6	29.30	20.45	20.62	29.62	0.00	0.00
GCC	7	29.48	20.33	20.44	29.75	0.00	0.00
GCC	8	29.58	20.25	20.34	29.83	0.03	0.00
