MPC	122	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MPC	123	1	0	0	0	2	2	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MPC	124	1	0	0	1	1	2	4	1	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MPC	125	0	0	0	0	2	3	4	2	2	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MPC	126	0	0	0	0	2	3	0	1	2	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MPC	127	1	0	0	0	3	0	2	0	2	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	128	1	0	0	0	3	3	1	1	2	2	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	129	0	0	0	0	1	3	5	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	130	1	0	0	0	3	3	4	1	0	1	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MPC	131	0	0	0	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	132	0	0	0	0	3	3	2	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	133	0	0	0	0	11	2	1	3	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	134	0	0	0	0	2	2	2	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	135	0	0	0	0	1	1	4	3	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	136	0	0	0	0	3	3	3	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MPC	137	1	0	0	0	2	2	4	3	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	138	1	0	0	0	1	5	3	2	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MPC	139	0	0	0	0	3	2	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MPC	140	0	0	0	0	2	5	0	1	2	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MPC	141	1	0	0	0	3	2	2	2	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	142	0	0	1	0	3	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	143	0	0	0	0	2	0	2	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	144	0	0	0	0	4	3	2	1	1	2	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	145	0	0	0	0	5	3	2	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	146	0	0	0	0	2	2	2	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	147	0	0	0	0	1	1	2	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	148	0	0	0	0	0	3	1	0	1	2	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC	149	0	0	0	0	4	3	2	1	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MPC	150	0	0	0	1	3	2	1	3	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MPC	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
GCL	8.79	0
GCL	18.09	1
GCL	20.60	0
GCL	22.86	2
GCL	23.87	0
GCL	25.13	2
GCL	26.13	3
GCL	26.88	1
GCL	27.39	4
GCL	28.14	6
GCL	28.89	3
GCL	29.40	4
GCL	30.15	6
GCL	30.90	10
GCL	31.41	12
GCL	32.16	2
GCL	32.91	10
GCL	33.42	15
GCL	33.92	9
GCL	34.42	13
GCL	34.92	14
GCL	35.43	5
GCL	35.93	13
GCL	36.68	9
GCL	37.44	16
GCL	37.94	17
GCL	38.69	7
GCL	39.70	13
GCL	40.45	20
GCL	40.95	21
GCL	41.46	16
GCL	41.96	15
GCL	42.71	14
GCL	43.47	15
GCL	43.97	10
GCL	44.72	15
GCL	45.48	7
GCL	45.98	12
GCL	46.73	15
GCL	47.49	21
GCL	47.99	15
GCL	48.49	19
GCL	48.99	18
GCL	49.50	14
GCL	50.00	15
GCL	50.75	10
GCL	51.51	17
GCL	52.01	15
GCL	52.76	11
GCL	53.52	21
GCL	54.02	12
GCL	54.77	10
GCL	55.53	9
GCL	56.03	8
GCL	56.78	4
GCL	57.54	5
GCL	58.04	6
GCL	58.79	10
GCL	59.55	7
GCL	60.05	3
GCL	60.80	10
GCL	61.56	7
GCL	62.06	4
GCL	62.81	3
GCL	63.57	2
GCL	64.07	4
GCL	64.82	5
GCL	65.58	0
GCL	66.08	1
GCL	66.58	0
GCL	67.34	2
GCL	68.09	3
GCL	68.59	2
GCL	69.35	0
GCL	70.10	1
GCL	70.60	0
GCL	71.61	1
GCL	72.61	2
GCL	73.37	0
GCL	74.12	1
GCL	76.13	0
GCL	78.14	1
GCL	82.16	0
GCL	86.18	1
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	30.32	22.10	20.32	27.26	0.00	0.00
GCC	2	27.90	23.06	21.13	27.90	0.00	0.00
GCC	3	28.55	19.84	20.65	30.97	0.00	0.00
GCC	4	25.32	24.19	20.32	30.16	0.00	0.00
GCC	5	29.19	20.97	20.48	29.35	0.00	0.00
GCC	6	26.61	20.32	22.26	30.81	0.00	0.00
GCC	7	28.39	22.90	20.97	27.74	0.00	0.00
GCC	8	25.81	21.61	22.26	30.32	0.00	0.00
GCC	9	26.94	24.35	20.16	28.55	0.00	0.00
GCC	10	27.58	24.35	20.00	28.06	0.00	0.00
GCC	11	27.42	22.58	20.32	29.68	0.00	0.00
GCC	12	27.42	22.90	21.29	28.39	0.00	0.00
GCC	13	29.03	22.58	23.06	25.32	0.00	0.00
GCC	14	25.81	20.81	25.00	28.39	0.00	0.00
GCC	15	26.29	21.94	21.29	30.48	0.00	0.00
GCC	16	26.61	22.74	21.45	29.19	0.00	0.00
GCC	17	30.32	22.26	21.94	25.48	0.00	0.00
GCC	18	28.06	22.26	23.23	26.45	0.00	0.00
GCC	19	28.87	20.65	21.13	29.35	0.00	0.00
GCC	20	28.23	22.42	21.94	27.42	0.00	0.00
GCC	21	28.06	22.74	21.45	27.74	0.00	0.00
GCC	22	28.39	24.19	19.84	27.58	0.00	0.00
GCC	23	24.35	24.68	18.71	32.26	0.00	0.00
GCC	24	24.19	23.55	22.90	29.35	0.00	0.00
GCC	25	28.71	22.58	20.00	28.71	0.00	0.00
GCC	26	27.90	21.94	22.26	27.90	0.00	0.00
GCC	27	28.71	20.65	22.58	28.06	0.00	0.00
GCC	28	29.03	23.39	22.42	25.16	0.00	0.00
GCC	29	25.53	24.39	23.91	26.17	0.16	0.00
GCC	30	26.94	23.23	23.06	26.77	0.00	0.00
GCC	31	26.66	23.59	23.75	26.01	0.16	0.00
GCC	32	24.52	22.26	22.58	30.65	0.00	0.00
GCC	33	29.84	20.97	22.26	26.94	0.00	0.00
GCC	34	28.23	23.87	23.71	24.19	0.00	0.00
GCC	35	27.90	22.42	20.81	28.87	0.00	0.00
GCC	36	26.61	22.26	23.71	27.42	0.00	0.00
GCC	37	25.97	22.26	23.23	28.55	0.00	0.00
GCC	38	27.42	22.74	22.90	26.94	0.00	0.00
GCC	39	30.00	22.10	22.42	25.48	0.00	0.00
GCC	40	24.52	23.23	23.55	28.71	0.00	0.00
GCC	41	27.10	22.42	22.42	28.06	0.00	0.00
GCC	42	27.74	23.55	21.13	27.58	0.00	0.00
GCC	43	25.81	21.29	23.55	29.35	0.00	0.00
GCC	44	25.00	23.06	25.16	26.77	0.00	0.00
GCC	45	26.13	20.48	25.32	28.06	0.00	0.00
GCC	46	27.26	23.39	22.42	26.94	0.00	0.00
GCC	47	28.87	20.00	22.10	29.03	0.00	0.00
GCC	48	27.90	19.52	24.52	28.06	0.00	0.00
GCC	49	27.42	18.71	25.16	28.71	0.00	0.00
GCC	50	28.55	21.29	20.00	30.16	0.00	0.00
GCC	51	28.55	24.52	21.61	25.32	0.00	0.00
GCC	52	29.68	20.48	21.13	28.71	0.00	0.00
GCC	53	25.32	24.35	23.06	27.26	0.00	0.00
GCC	54	25.65	24.35	18.87	31.13	0.00	0.00
GCC	55	26.45	24.35	22.42	26.77	0.00	0.00
GCC	56	24.35	24.35	20.97	30.32	0.00	0.00
GCC	57	24.35	23.87	24.84	26.94	0.00	0.00
GCC	58	29.03	18.87	23.06	29.03	0.00	0.00
GCC	59	24.84	21.61	25.81	27.74	0.00	0.00
GCC	60	25.32	20.97	22.42	31.29	0.00	0.00
GCC	61	23.23	24.19	22.26	30.32	0.00	0.00
GCC	62	24.35	24.68	22.74	28.23	0.00	0.00
GCC	63	27.90	22.74	23.23	26.13	0.00	0.00
GCC	64	26.17	21.65	24.23	27.95	0.16	0.00
GCC	65	30.58	24.27	19.09	26.05	0.32	0.00
GCC	66	28.87	23.87	22.26	25.00	0.00	0.00
GCC	67	27.26	21.61	22.58	28.55	0.00	0.00
GCC	68	29.03	24.03	20.32	26.61	0.00	0.00
GCC	69	27.90	20.65	22.90	28.55	0.00	0.00
GCC	70	25.81	22.42	24.52	27.26	0.00	0.00
GCC	71	30.16	24.19	20.65	25.00	0.00	0.00
GCC	72	30.48	22.26	21.29	25.97	0.00	0.00
GCC	73	31.29	20.97	21.13	26.61	0.00	0.00
GCC	74	27.67	21.20	22.49	28.64	0.32	0.00
GCC	75	29.13	21.84	21.04	27.99	0.32	0.00
GCC	76	26.94	23.23	21.77	28.06	0.00	0.00
GCC	77	24.35	25.32	23.39	26.94	0.00	0.00
GCC	78	28.23	22.10	20.97	28.71	0.00	0.00
GCC	79	27.58	24.52	18.06	29.84	0.00	0.00
GCC	80	25.81	25.00	24.52	24.68	0.00	0.00
GCC	81	28.39	20.16	23.71	27.74	0.00	0.00
GCC	82	27.42	25.00	20.97	26.61	0.00	0.00
GCC	83	24.92	24.11	21.52	29.45	0.32	0.00
GCC	84	26.45	25.97	22.74	24.84	0.00	0.00
GCC	85	27.71	25.93	21.07	25.28	0.49	0.00
GCC	86	28.55	24.52	22.74	24.19	0.00	0.00
GCC	87	26.05	26.05	21.04	26.86	0.32	0.00
GCC	88	27.02	26.70	21.20	25.08	0.32	0.00
GCC	89	25.97	20.32	24.68	29.03	0.00	0.00
GCC	90	24.68	26.45	20.97	27.90	0.00	0.00
GCC	91	24.35	23.71	24.19	27.74	0.00	0.00
GCC	92	26.29	23.87	24.03	25.81	0.00	0.00
GCC	93	28.43	22.78	23.42	25.36	0.16	0.00
GCC	94	27.63	26.66	21.49	24.23	0.16	0.00
GCC	95	27.74	20.81	22.10	29.35	0.00	0.00
GCC	96	24.35	25.00	25.81	24.84	0.00	0.00
GCC	97	28.23	24.03	21.61	26.13	0.00	0.00
GCC	98	25.97	23.87	25.32	24.84	0.00	0.00
GCC	99	26.77	22.90	24.35	25.97	0.00	0.00
GCC	100	27.74	24.03	22.10	26.13	0.00	0.00
GCC	101	27.26	20.16	25.81	26.77	0.00	0.00
GCC	102	26.45	22.90	25.65	25.00	0.00	0.00
GCC	103	26.29	24.68	21.77	27.26	0.00	0.00
GCC	104	24.19	27.90	22.42	25.48	0.00	0.00
GCC	105	28.55	26.77	21.13	23.55	0.00	0.00
GCC	106	25.16	25.16	21.77	27.90	0.00	0.00
GCC	107	31.45	21.61	21.13	25.81	0.00	0.00
GCC	108	27.67	25.24	22.82	24.27	0.32	0.00
GCC	109	26.45	23.06	20.65	29.84	0.00	0.00
GCC	110	27.26	23.23	24.68	24.84	0.00	0.00
GCC	111	25.97	23.23	23.71	27.10	0.00	0.00
GCC	112	25.45	24.64	21.07	28.85	0.49	0.00
GCC	113	27.95	24.39	21.81	25.85	0.16	0.00
GCC	114	28.55	21.77	22.74	26.94	0.00	0.00
GCC	115	25.32	22.42	23.06	29.19	0.00	0.00
GCC	116	26.94	22.10	23.39	27.58	0.00	0.00
GCC	117	26.98	21.65	20.84	30.53	0.16	0.00
GCC	118	25.81	26.29	20.81	27.10	0.00	0.00
GCC	119	26.33	20.36	23.91	29.40	0.16	0.00
GCC	120	23.71	24.19	23.71	28.39	0.00	0.00
GCC	121	26.98	20.68	23.42	28.92	0.16	0.00
GCC	122	26.61	22.42	23.55	27.42	0.00	0.00
GCC	123	28.59	23.59	21.00	26.82	0.16	0.00
GCC	124	27.95	22.46	20.84	28.76	0.16	0.00
GCC	125	24.03	24.35	23.55	28.06	0.00	0.00
GCC	126	26.13	25.97	23.39	24.52	0.00	0.00
GCC	127	25.53	21.81	22.13	30.53	0.16	0.00
GCC	128	22.94	23.42	24.39	29.24	0.16	0.00
GCC	129	25.16	24.03	24.03	26.77	0.00	0.00
GCC	130	25.04	24.23	22.46	28.27	0.16	0.00
GCC	131	26.77	22.10	23.39	27.74	0.00	0.00
GCC	132	25.00	22.58	21.13	31.29	0.00	0.00
GCC	133	25.32	24.19	22.90	27.58	0.00	0.00
GCC	134	26.13	22.26	22.74	28.87	0.00	0.00
GCC	135	27.10	27.10	20.32	25.48	0.00	0.00
GCC	136	27.95	25.53	19.87	26.66	0.16	0.00
GCC	137	30.05	21.65	23.75	24.56	0.16	0.00
GCC	138	27.30	22.46	23.59	26.66	0.16	0.00
GCC	139	26.13	24.19	24.19	25.48	0.00	0.00
GCC	140	24.35	22.26	23.55	29.84	0.00	0.00
GCC	141	27.79	22.46	21.00	28.76	0.16	0.00
GCC	142	25.00	25.81	23.39	25.81	0.00	0.00
GCC	143	26.29	20.81	24.84	28.06	0.00	0.00
GCC	144	26.45	22.74	25.16	25.65	0.00	0.00
GCC	145	25.16	25.16	22.90	26.77	0.00	0.00
GCC	146	23.71	24.52	23.71	28.06	0.00	0.00
GCC	147	26.18	24.55	21.95	27.32	0.00	0.00
GCC	148	24.51	26.32	23.85	25.33	0.00	0.00
GCC	149	26.03	22.73	24.22	27.02	0.16	0.00
GCC	150	23.68	25.82	23.19	27.30	0.00	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	32.90	22.10	20.32	24.68
GCT	2	29.03	21.94	22.26	26.77
GCT	3	30.00	20.97	19.52	29.52
GCT	4	26.61	22.90	21.61	28.87
GCT	5	28.39	21.13	20.32	30.16
GCT	6	29.35	21.45	21.13	28.06
GCT	7	29.84	22.74	21.13	26.29
GCT	8	27.74	24.52	19.35	28.39
GCT	9	29.35	25.81	18.71	26.13
GCT	10	29.84	21.13	23.23	25.81
GCT	11	28.55	22.42	20.48	28.55
GCT	12	25.00	21.13	23.06	30.81
GCT	13	25.81	23.23	22.42	28.55
GCT	14	21.29	23.06	22.74	32.90
GCT	15	28.71	21.45	21.77	28.06
GCT	16	26.29	21.45	22.74	29.52
GCT	17	28.55	22.74	21.45	27.26
GCT	18	27.58	21.77	23.71	26.94
GCT	19	30.32	20.16	21.61	27.90
GCT	20	28.55	22.10	22.26	27.10
GCT	21	28.71	22.42	21.77	27.10
GCT	22	26.13	22.58	21.45	29.84
GCT	23	27.74	22.26	21.13	28.87
GCT	24	27.26	22.74	23.71	26.29
GCT	25	27.26	21.13	21.45	30.16
GCT	26	23.71	20.32	23.87	32.10
GCT	27	27.10	18.71	24.52	29.68
GCT	28	26.77	22.42	23.39	27.42
GCT	29	30.37	23.75	24.56	21.32
GCT	30	29.35	23.06	23.23	24.35
GCT	31	27.14	23.42	23.91	25.53
GCT	32	26.13	22.90	21.94	29.03
GCT	33	26.77	21.13	22.10	30.00
GCT	34	25.81	23.39	24.19	26.61
GCT	35	31.77	21.77	21.45	25.00
GCT	36	28.06	23.39	22.58	25.97
GCT	37	25.00	23.55	21.94	29.52
GCT	38	28.23	23.87	21.77	26.13
GCT	39	28.23	24.52	20.00	27.26
GCT	40	29.35	26.77	20.00	23.87
GCT	41	27.42	20.81	24.03	27.74
GCT	42	27.74	23.87	20.81	27.58
GCT	43	30.48	24.68	20.16	24.68
GCT	44	25.97	25.97	22.26	25.81
GCT	45	28.87	21.61	24.19	25.32
GCT	46	30.65	23.55	22.26	23.55
GCT	47	31.61	20.48	21.61	26.29
GCT	48	26.94	22.10	21.94	29.03
GCT	49	30.00	21.61	22.26	26.13
GCT	50	29.35	21.45	19.84	29.35
GCT	51	27.26	23.23	22.90	26.61
GCT	52	28.39	21.13	20.48	30.00
GCT	53	24.52	22.58	24.84	28.06
GCT	54	27.74	24.19	19.03	29.03
GCT	55	25.81	23.71	23.06	27.42
GCT	56	24.03	22.10	23.23	30.65
GCT	57	26.77	26.94	21.77	24.52
GCT	58	29.68	19.84	22.10	28.39
GCT	59	27.58	22.42	25.00	25.00
GCT	60	28.39	25.65	17.74	28.23
GCT	61	27.90	23.39	23.06	25.65
GCT	62	27.42	25.48	21.94	25.16
GCT	63	28.23	25.00	20.97	25.81
GCT	64	25.69	20.03	25.85	28.43
GCT	65	26.86	21.20	22.17	29.77
GCT	66	22.74	22.90	23.23	31.13
GCT	67	24.68	21.61	22.58	31.13
GCT	68	29.03	22.10	22.26	26.61
GCT	69	26.29	21.94	21.61	30.16
GCT	70	25.81	24.03	22.90	27.26
GCT	71	26.29	21.61	23.23	28.87
GCT	72	29.84	22.58	20.97	26.61
GCT	73	27.90	21.45	20.65	30.00
GCT	74	26.86	19.26	24.43	29.45
GCT	75	30.42	21.68	21.20	26.70
GCT	76	26.61	24.19	20.81	28.39
GCT	77	28.06	26.13	22.58	23.23
GCT	78	29.19	23.39	19.68	27.74
GCT	79	27.10	21.45	21.13	30.32
GCT	80	25.81	25.65	23.87	24.68
GCT	81	27.90	23.55	20.32	28.23
GCT	82	27.26	24.19	21.77	26.77
GCT	83	25.08	22.49	23.14	29.29
GCT	84	24.68	23.55	25.16	26.61
GCT	85	25.93	22.85	24.15	27.07
GCT	86	24.52	25.00	22.26	28.23
GCT	87	29.29	24.92	22.17	23.62
GCT	88	26.54	23.46	24.43	25.57
GCT	89	25.48	21.13	23.87	29.52
GCT	90	24.52	23.39	24.03	28.06
GCT	91	25.48	25.48	22.42	26.61
GCT	92	26.61	24.19	23.71	25.48
GCT	93	27.95	23.42	22.78	25.85
GCT	94	27.46	23.10	25.04	24.39
GCT	95	26.94	21.61	21.29	30.16
GCT	96	23.06	26.94	23.87	26.13
GCT	97	26.29	22.42	23.23	28.06
GCT	98	22.10	23.87	25.32	28.71
GCT	99	25.32	25.97	21.29	27.42
GCT	100	27.42	24.68	21.45	26.45
GCT	101	29.19	23.39	22.58	24.84
GCT	102	25.16	24.84	23.71	26.29
GCT	103	25.81	22.58	23.87	27.74
GCT	104	25.16	22.74	27.58	24.52
GCT	105	24.03	22.58	25.32	28.06
GCT	106	26.61	24.35	22.58	26.45
GCT	107	28.71	21.77	20.97	28.55
GCT	108	26.21	24.11	23.95	25.73
GCT	109	28.39	21.77	21.94	27.90
GCT	110	24.19	24.68	23.23	27.90
GCT	111	28.06	25.65	21.29	25.00
GCT	112	26.58	22.85	22.85	27.71
GCT	113	26.98	20.68	25.53	26.82
GCT	114	27.26	23.71	20.81	28.23
GCT	115	26.29	22.10	23.39	28.23
GCT	116	24.84	20.97	24.52	29.68
GCT	117	28.11	21.65	20.84	29.40
GCT	118	25.32	22.26	24.84	27.58
GCT	119	28.59	21.16	23.10	27.14
GCT	120	24.19	22.10	25.81	27.90
GCT	121	27.63	19.39	24.72	28.27
GCT	122	27.74	20.65	25.32	26.29
GCT	123	28.76	21.00	23.59	26.66
GCT	124	30.21	18.74	24.56	26.49
GCT	125	26.77	24.52	23.39	25.32
GCT	126	24.68	26.13	23.23	25.97
GCT	127	23.59	23.91	20.03	32.47
GCT	128	24.56	24.56	23.26	27.63
GCT	129	23.55	25.00	23.06	28.39
GCT	130	24.56	20.52	26.17	28.76
GCT	131	25.65	23.55	21.94	28.87
GCT	132	25.00	20.65	23.06	31.29
GCT	133	25.81	24.03	23.06	27.10
GCT	134	25.65	23.39	21.61	29.35
GCT	135	24.52	23.87	23.55	28.06
GCT	136	24.88	21.65	23.75	29.73
GCT	137	26.01	22.29	23.10	28.59
GCT	138	26.01	23.59	22.46	27.95
GCT	139	27.42	24.52	23.87	24.19
GCT	140	25.32	24.19	21.61	28.87
GCT	141	29.56	21.49	21.97	26.98
GCT	142	23.55	23.39	25.81	27.26
GCT	143	30.32	23.23	22.42	24.03
GCT	144	24.19	24.03	23.87	27.90
GCT	145	26.29	22.10	25.97	25.65
GCT	146	26.13	25.65	22.58	25.65
GCT	147	25.37	21.63	24.88	28.13
GCT	148	23.19	24.84	25.33	26.64
GCT	149	24.38	23.72	23.23	28.67
GCT	150	23.03	24.67	24.34	27.96
# ACGT content per cycle for first fragments. Use `grep ^FBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
# ACGT raw counters for first fragments. Use `grep ^FTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
FTC	0	0	0	0	0
# ACGT content per cycle for last fragments. Use `grep ^LBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
LBC	1	30.32	22.10	20.32	27.26	0.00	0.00
LBC	2	27.90	23.06	21.13	27.90	0.00	0.00
LBC	3	28.55	19.84	20.65	30.97	0.00	0.00
LBC	4	25.32	24.19	20.32	30.16	0.00	0.00
LBC	5	29.19	20.97	20.48	29.35	0.00	0.00
LBC	6	26.61	20.32	22.26	30.81	0.00	0.00
LBC	7	28.39	22.90	20.97	27.74	0.00	0.00
LBC	8	25.81	21.61	22.26	30.32	0.00	0.00
LBC	9	26.94	24.35	20.16	28.55	0.00	0.00
LBC	10	27.58	24.35	20.00	28.06	0.00	0.00
LBC	11	27.42	22.58	20.32	29.68	0.00	0.00
LBC	12	27.42	22.90	21.29	28.39	0.00	0.00
LBC	13	29.03	22.58	23.06	25.32	0.00	0.00
LBC	14	25.81	20.81	25.00	28.39	0.00	0.00
LBC	15	26.29	21.94	21.29	30.48	0.00	0.00
LBC	16	26.61	22.74	21.45	29.19	0.00	0.00
LBC	17	30.32	22.26	21.94	25.48	0.00	0.00
LBC	18	28.06	22.26	23.23	26.45	0.00	0.00
LBC	19	28.87	20.65	21.13	29.35	0.00	0.00
LBC	20	28.23	22.42	21.94	27.42	0.00	0.00
LBC	21	28.06	22.74	21.45	27.74	0.00	0.00
LBC	22	28.39	24.19	19.84	27.58	0.00	0.00
LBC	23	24.35	24.68	18.71	32.26	0.00	0.00
LBC	24	24.19	23.55	22.90	29.35	0.00	0.00
LBC	25	28.71	22.58	20.00	28.71	0.00	0.00
LBC	26	27.90	21.94	22.26	27.90	0.00	0.00
LBC	27	28.71	20.65	22.58	28.06	0.00	0.00
LBC	28	29.03	23.39	22.42	25.16	0.00	0.00
LBC	29	25.53	24.39	23.91	26.17	0.16	0.00
LBC	30	26.94	23.23	23.06	26.77	0.00	0.00
LBC	31	26.66	23.59	23.75	26.01	0.16	0.00
LBC	32	24.52	22.26	22.58	30.65	0.00	0.00
LBC	33	29.84	20.97	22.26	26.94	0.00	0.00
LBC	34	28.23	23.87	23.71	24.19	0.00	0.00
LBC	35	27.90	22.42	20.81	28.87	0.00	0.00
LBC	36	26.61	22.26	23.71	27.42	0.00	0.00
LBC	37	25.97	22.26	23.23	28.55	0.00	0.00
LBC	38	27.42	22.74	22.90	26.94	0.00	0.00
LBC	39	30.00	22.10	22.42	25.48	0.00	0.00
LBC	40	24.52	23.23	23.55	28.71	0.00	0.00
LBC	41	27.10	22.42	22.42	28.06	0.00	0.00
LBC	42	27.74	23.55	21.13	27.58	0.00	0.00
LBC	43	25.81	21.29	23.55	29.35	0.00	0.00
LBC	44	25.00	23.06	25.16	26.77	0.00	0.00
LBC	45	26.13	20.48	25.32	28.06	0.00	0.00
LBC	46	27.26	23.39	22.42	26.94	0.00	0.00
LBC	47	28.87	20.00	22.10	29.03	0.00	0.00
LBC	48	27.90	19.52	24.52	28.06	0.00	0.00
LBC	49	27.42	18.71	25.16	28.71	0.00	0.00
LBC	50	28.55	21.29	20.00	30.16	0.00	0.00
LBC	51	28.55	24.52	21.61	25.32	0.00	0.00
LBC	52	29.68	20.48	21.13	28.71	0.00	0.00
LBC	53	25.32	24.35	23.06	27.26	0.00	0.00
LBC	54	25.65	24.35	18.87	31.13	0.00	0.00
LBC	55	26.45	24.35	22.42	26.77	0.00	0.00
LBC	56	24.35	24.35	20.97	30.32	0.00	0.00
LBC	57	24.35	23.87	24.84	26.94	0.00	0.00
LBC	58	29.03	18.87	23.06	29.03	0.00	0.00
LBC	59	24.84	21.61	25.81	27.74	0.00	0.00
LBC	60	25.32	20.97	22.42	31.29	0.00	0.00
LBC	61	23.23	24.19	22.26	30.32	0.00	0.00
LBC	62	24.35	24.68	22.74	28.23	0.00	0.00
