Distance,Dups,ComplementaryDups,NoncomplementaryDups
3424,2,0,2
3425,2,0,2
3426,4,1,3
3427,2,0,2
3428,2,0,2
3429,5,0,5
3430,2,0,2
3431,2,0,2
3432,4,0,4
3433,4,0,4
3434,1,0,1
3435,1,0,1
3436,1,0,1
3437,5,0,5
3438,2,0,2
3439,2,0,2
3440,1,0,1
3441,2,0,2
3443,2,0,2
3444,5,0,5
3445,7,0,7
3446,1,0,1
3447,3,0,3
3448,1,0,1
3449,2,0,2
3450,4,0,4
3451,2,0,2
3452,1,0,1
3453,4,0,4
3455,1,0,1
3456,9,0,9
3457,1,0,1
3458,3,0,3
3459,6,0,6
3460,2,0,2
3461,2,0,2
3462,2,0,2
3463,3,0,3
3464,4,0,4
3465,3,0,3
3466,2,0,2
3468,5,0,5
3469,4,0,4
3470,5,0,5
3471,6,0,6
3472,3,0,3
3473,5,0,5
3474,4,0,4
3475,7,0,7
3476,1,0,1
3477,1,0,1
3478,2,0,2
3479,4,0,4
3480,3,0,3
3481,4,0,4
3482,1,0,1
3483,2,0,2
3484,2,0,2
3485,2,0,2
3486,1,0,1
3487,3,0,3
3488,4,0,4
3489,7,0,7
3490,1,0,1
3491,5,0,5
3492,3,0,3
3493,3,0,3
3494,3,0,3
3495,5,0,5
3496,5,0,5
3497,5,0,5
3498,4,0,4
3499,5,0,5
3500,2,0,2
3501,2,0,2
3502,7,0,7
3503,1,0,1
3504,2,0,2
3505,4,0,4
3506,3,0,3
3507,3,0,3
3508,1,0,1
3509,5,0,5
3510,5,0,5
3511,4,0,4
3512,4,0,4
3514,5,0,5
3515,3,0,3
3516,3,1,2
3517,2,0,2
3518,8,0,8
3519,2,0,2
3520,2,0,2
3522,5,0,5
3523,4,0,4
3524,5,0,5
3525,10,0,10
3526,4,0,4
3527,2,0,2
3528,3,0,3
3529,3,0,3
3530,4,0,4
3531,2,0,2
3532,3,0,3
3533,3,0,3
3534,2,0,2
3535,3,0,3
3536,3,0,3
3537,2,0,2
3538,3,0,3
3540,2,0,2
3541,4,0,4
3542,4,0,4
3543,2,0,2
3544,4,0,4
3546,1,0,1
3547,1,0,1
3548,2,0,2
3549,1,0,1
3550,4,0,4
3551,5,1,4
3552,1,0,1
3553,4,0,4
3554,1,0,1
3555,4,0,4
3556,4,0,4
3557,4,0,4
3558,4,0,4
3560,3,0,3
3561,3,0,3
3562,2,0,2
3563,4,0,4
3564,1,0,1
3565,1,0,1
3566,3,0,3
3567,1,0,1
3568,1,0,1
3569,2,0,2
3571,5,0,5
3572,2,0,2
3573,4,0,4
3574,4,0,4
3575,4,0,4
3576,2,0,2
3577,4,0,4
3578,1,0,1
3579,5,0,5
3580,3,0,3
3581,2,0,2
3582,2,0,2
3583,5,0,5
3584,1,0,1
3585,4,0,4
3586,2,0,2
3587,3,0,3
3588,1,0,1
3589,3,1,2
3590,4,0,4
3591,4,0,4
3592,1,0,1
3593,4,0,4
3594,6,0,6
3595,3,0,3
3596,2,0,2
3597,3,0,3
3598,2,0,2
3599,3,0,3
3600,1,0,1
3601,2,0,2
3602,1,0,1
3603,5,0,5
3604,1,0,1
3605,4,0,4
3606,5,0,5
3607,1,0,1
3608,2,0,2
3609,2,0,2
3610,6,0,6
3611,3,0,3
3612,4,0,4
3613,1,0,1
3614,2,0,2
3615,3,0,3
3617,3,0,3
3618,1,0,1
3619,4,0,4
3620,2,0,2
3621,5,0,5
3622,4,0,4
3623,2,0,2
3624,1,0,1
3625,4,0,4
3626,3,0,3
3627,1,0,1
3628,3,0,3
3629,2,0,2
3630,2,0,2
3631,3,0,3
3632,2,0,2
3633,4,1,3
3634,5,0,5
3635,4,0,4
3636,3,0,3
3637,5,0,5
3638,2,1,1
3639,5,0,5
3640,5,0,5
3641,2,0,2
3642,1,0,1
3643,4,0,4
3644,2,0,2
3645,1,0,1
3646,2,0,2
3648,1,0,1
3649,2,0,2
3650,1,0,1
3651,4,0,4
3652,1,0,1
3653,4,0,4
3654,2,0,2
3655,3,0,3
3656,5,0,5
3658,4,0,4
3659,1,0,1
3660,4,0,4
3661,2,0,2
3662,2,0,2
3663,3,0,3
3664,7,0,7
3665,1,0,1
3666,4,0,4
3667,4,0,4
3668,7,0,7
3669,5,0,5
3670,5,0,5
3671,2,0,2
3672,6,0,6
3673,5,0,5
3674,6,0,6
3675,1,0,1
3676,4,0,4
3678,3,0,3
3679,3,0,3
3680,2,0,2
3681,2,0,2
3682,6,0,6
3683,2,0,2
3684,3,0,3
3685,5,0,5
3686,8,0,8
3687,9,0,9
3688,2,0,2
3689,4,0,4
3690,10,0,10
3691,6,0,6
3692,3,0,3
3693,4,0,4
3694,3,0,3
3695,1,0,1
3696,3,0,3
3697,3,0,3
3698,1,0,1
3700,6,0,6
3701,1,0,1
3702,3,0,3
3703,2,0,2
3704,3,0,3
3705,1,0,1
3706,5,0,5
3707,1,0,1
3708,1,0,1
3709,5,0,5
3710,1,0,1
3711,3,0,3
3712,1,0,1
3713,3,0,3
3714,4,0,4
3716,8,0,8
3717,3,0,3
3718,3,0,3
3719,2,0,2
3720,2,0,2
3721,2,0,2
3722,3,0,3
3723,1,0,1
3724,4,0,4
3725,4,0,4
3726,3,0,3
3727,4,0,4
3728,3,0,3
3729,6,0,6
3730,2,0,2
3731,3,0,3
3732,5,0,5
3733,2,0,2
3734,4,1,3
3735,2,0,2
3736,5,0,5
3737,4,1,3
3738,2,0,2
3739,2,0,2
3740,1,0,1
3741,1,0,1
3742,5,0,5
3744,1,0,1
3745,3,0,3
3746,2,0,2
3747,2,0,2
3748,7,0,7
3749,3,0,3
3750,3,0,3
3751,8,1,7
3752,1,0,1
3753,4,0,4
3754,6,1,5
3755,7,0,7
3756,3,0,3
3757,2,0,2
3758,8,0,8
3759,1,0,1
3760,4,0,4
3763,2,0,2
3764,5,0,5
3765,3,0,3
3766,2,0,2
3767,4,0,4
3768,5,0,5
3769,2,0,2
3770,3,0,3
3771,2,0,2
3772,2,0,2
3773,6,0,6
3774,3,0,3
3775,4,0,4
3776,3,0,3
3777,1,0,1
3778,3,0,3
3779,3,0,3
3780,1,0,1
3781,9,0,9
3782,4,0,4
3783,5,0,5
3784,2,0,2
3785,2,0,2
3786,3,0,3
3787,3,0,3
3789,6,0,6
3790,2,0,2
3791,2,0,2
3792,4,0,4
3793,3,0,3
3794,3,0,3
3796,1,0,1
3797,1,0,1
3798,2,0,2
3799,2,0,2
3800,1,0,1
3801,5,0,5
3802,4,0,4
3803,3,0,3
3804,2,0,2
3805,2,0,2
3806,3,0,3
3807,4,0,4
3808,5,0,5
3809,4,0,4
3810,3,0,3
3811,4,0,4
3812,1,0,1
3813,4,0,4
3814,1,0,1
3816,1,0,1
3818,2,0,2
3819,7,0,7
3820,4,0,4
3821,3,0,3
3822,1,0,1
3824,1,0,1
3825,4,0,4
3826,5,0,5
3827,4,0,4
3828,3,0,3
3829,2,0,2
3830,5,0,5
3831,3,0,3
3832,1,0,1
3833,4,0,4
3834,3,0,3
3835,2,0,2
3836,3,0,3
3837,4,0,4
3838,3,0,3
3839,7,1,6
3840,3,0,3
3841,3,0,3
3842,4,0,4
3843,4,0,4
3844,8,0,8
3845,7,0,7
3846,4,0,4
3847,7,0,7
3848,4,0,4
3849,3,0,3
3850,6,0,6
3851,4,0,4
3852,3,0,3
3854,2,0,2
3856,3,0,3
3857,2,0,2
3858,2,1,1
3859,4,0,4
3860,1,0,1
3861,8,0,8
3862,5,0,5
3863,3,0,3
3864,3,0,3
3865,2,0,2
3866,4,0,4
3867,2,0,2
3868,5,0,5
3869,2,0,2
3870,1,0,1
3871,2,0,2
3873,5,0,5
3874,3,0,3
3875,5,0,5
3876,4,0,4
3877,4,1,3
3878,2,0,2
3879,5,0,5
3880,1,0,1
3881,5,0,5
3882,4,0,4
3884,5,0,5
3885,2,0,2
3886,6,0,6
3888,1,0,1
3889,5,0,5
3890,3,0,3
3891,3,0,3
3892,5,0,5
3893,4,0,4
3894,6,0,6
3895,2,1,1
3896,2,0,2
3897,4,0,4
3898,4,0,4
3899,5,0,5
3900,2,0,2
3901,1,0,1
3902,3,0,3
3903,1,0,1
3904,3,0,3
3906,3,0,3
3907,2,0,2
3909,1,0,1
3910,3,0,3
3912,2,0,2
3913,7,0,7
3914,1,0,1
3915,2,0,2
3916,2,0,2
3917,2,0,2
3918,4,0,4
3919,2,0,2
3920,1,0,1
3921,3,0,3
3922,2,1,1
3923,5,0,5
3924,4,0,4
3925,4,1,3
3926,5,0,5
3927,1,0,1
3928,1,0,1
3929,3,0,3
3930,2,0,2
3931,4,0,4
3932,2,0,2
3933,2,0,2
3934,4,0,4
3935,4,0,4
3936,2,1,1
3938,4,0,4
3939,2,0,2
3940,2,0,2
3941,1,0,1
3942,10,0,10
3943,5,0,5
3944,1,0,1
3945,2,0,2
3946,2,0,2
3947,2,0,2
3948,3,0,3
3949,1,0,1
3950,2,0,2
3951,1,0,1
3952,3,1,2
3953,5,0,5
3954,3,0,3
3955,4,0,4
3956,3,0,3
3957,4,0,4
3958,6,0,6
3959,4,0,4
3960,3,0,3
3963,3,0,3
3964,3,0,3
3965,2,0,2
3967,1,0,1
3968,2,0,2
3969,4,0,4
3970,1,0,1
3971,2,0,2
3972,4,0,4
3973,1,0,1
3974,7,0,7
3975,2,0,2
3976,4,0,4
3977,10,0,10
3978,2,0,2
3979,5,0,5
3980,4,0,4
3981,6,0,6
3982,3,0,3
3983,2,0,2
3984,2,0,2
3985,3,1,2
3986,3,0,3
3987,2,0,2
3988,2,0,2
3989,1,0,1
3990,3,0,3
3991,3,0,3
3992,2,0,2
3993,1,0,1
3994,3,0,3
3995,3,0,3
3996,3,0,3
3997,1,0,1
3998,3,0,3
3999,2,0,2
4000,3,0,3
4001,2,0,2
4002,3,0,3
4003,4,0,4
4004,2,0,2
4005,3,0,3
4006,1,0,1
4007,1,0,1
4008,6,0,6
4009,4,0,4
4010,1,0,1
4011,2,0,2
4012,2,0,2
4013,3,0,3
4014,4,0,4
4015,4,0,4
4016,6,0,6
4017,5,0,5
4018,1,0,1
4020,4,0,4
4021,6,0,6
4022,4,0,4
4023,1,0,1
4024,3,0,3
4025,3,0,3
4026,3,0,3
4027,4,0,4
4028,3,0,3
4029,2,0,2
4030,2,0,2
4031,1,0,1
4032,3,0,3
4033,5,0,5
4034,1,0,1
4035,3,0,3
4036,3,0,3
4037,5,0,5
4038,6,0,6
4039,7,0,7
4040,2,0,2
4041,2,0,2
4042,3,0,3
4043,3,0,3
4045,7,0,7
4047,5,0,5
4049,5,0,5
4050,3,0,3
4051,5,0,5
4052,5,0,5
4053,3,0,3
4054,7,0,7
4055,2,0,2
4056,2,0,2
4057,3,0,3
4058,4,0,4
4059,4,0,4
4060,4,0,4
4061,3,0,3
4062,1,0,1
4063,2,0,2
4064,2,0,2
4065,3,0,3
4066,2,0,2
4067,3,0,3
4068,1,0,1
4069,3,0,3
4070,10,0,10
4071,5,0,5
4072,1,0,1
4074,1,0,1
4075,2,0,2
4076,5,0,5
4077,1,0,1
4078,1,0,1
4079,9,0,9
4081,5,0,5
4082,5,0,5
4083,3,1,2
4084,4,0,4
4085,3,0,3
4086,3,0,3
4087,3,0,3
4088,2,1,1
4089,4,0,4
4090,1,0,1
4092,1,0,1
4093,1,0,1
4094,1,0,1
4095,2,0,2
4096,2,0,2
4097,1,0,1
4098,2,0,2
4099,8,0,8
4100,2,0,2
4101,2,0,2
4102,3,0,3
4104,2,0,2
4105,5,0,5
4106,6,0,6
4107,2,0,2
4109,4,0,4
4110,2,0,2
4111,3,0,3
4112,4,0,4
4113,2,0,2
4114,3,0,3
4115,5,0,5
4116,2,0,2
4117,5,0,5
4118,2,0,2
4119,2,0,2
4121,1,0,1
4122,3,0,3
4123,5,0,5
4124,6,0,6
4125,3,0,3
4126,4,0,4
4127,6,0,6
4128,2,0,2
4129,3,0,3
4130,5,0,5
4131,1,0,1
4132,1,0,1
4133,6,0,6
4134,5,0,5
4135,3,0,3
4136,3,0,3
4137,1,0,1
4138,3,0,3
4140,4,0,4
4141,2,0,2
4142,1,0,1
4143,1,0,1
4144,4,0,4
4145,3,0,3
4147,1,0,1
4148,3,0,3
4149,3,0,3
4150,3,0,3
4151,5,0,5
4152,5,0,5
4153,6,0,6
4154,4,0,4
4155,2,0,2
4156,3,0,3
4158,2,0,2
4159,1,0,1
4160,1,0,1
4161,1,0,1
4162,1,0,1
4163,3,0,3
4164,5,0,5
4165,3,0,3
4166,2,0,2
4167,4,0,4
4168,1,0,1
4169,1,0,1
4170,4,0,4
4171,5,0,5
4172,3,0,3
4173,3,0,3
4174,1,0,1
4176,3,0,3
4178,2,0,2
4179,3,0,3
4180,2,0,2
4181,5,0,5
4182,4,0,4
4183,3,0,3
4184,2,0,2
4185,1,0,1
4186,2,0,2
4187,3,0,3
4188,3,0,3
4189,3,0,3
4190,1,0,1
4191,5,0,5
4193,1,0,1
4194,1,0,1
4196,1,0,1
4198,5,0,5
4199,4,0,4
4200,5,0,5
4201,2,0,2
4202,3,0,3
4203,2,0,2
4204,4,0,4
4205,6,0,6
4206,1,0,1
4207,4,0,4
4208,5,0,5
4209,5,0,5
4210,1,0,1
4211,7,0,7
4212,1,0,1
4213,5,0,5
4214,3,0,3
4215,1,0,1
4217,6,0,6
4218,2,0,2
4219,6,0,6
4220,3,0,3
4221,7,0,7
4222,4,0,4
4223,5,0,5
4224,2,0,2
4225,2,0,2
4226,5,0,5
4227,2,0,2
4228,2,0,2
4229,6,0,6
4230,1,0,1
4231,4,0,4
4232,2,1,1
4233,4,0,4
4235,7,0,7
4237,2,0,2
4238,1,0,1
4239,4,0,4
4240,2,0,2
4241,3,0,3
4242,4,0,4
4243,4,0,4
4244,5,0,5
4245,6,0,6
4246,7,0,7
4247,1,0,1
4248,4,0,4
4249,6,0,6
4251,2,0,2
4252,2,0,2
4254,1,0,1
4255,2,0,2
4256,5,0,5
4257,2,0,2
4258,3,0,3
4259,1,0,1
4261,4,0,4
4262,3,0,3
4263,9,0,9
4264,5,0,5
4265,3,0,3
4266,4,0,4
4267,2,0,2
4268,4,0,4
4270,2,0,2
4272,2,0,2
4273,4,0,4
4274,4,0,4
4275,2,0,2
4276,3,0,3
4277,4,0,4
4278,5,0,5
4279,2,0,2
4280,5,0,5
4281,7,0,7
4282,4,0,4
4283,3,0,3
4284,2,0,2
4285,1,0,1
4286,7,0,7
4287,3,0,3
4288,8,0,8
4289,2,0,2
4290,4,0,4
4291,6,0,6
4292,2,0,2
4293,5,0,5
4294,6,0,6
4296,2,0,2
4297,3,0,3
4298,4,0,4
4299,3,0,3
4300,3,0,3
4301,4,0,4
4302,2,0,2
4303,3,0,3
4304,2,0,2
4305,4,0,4
4306,6,0,6
4307,5,0,5
4308,2,0,2
4309,1,0,1
4310,7,0,7
4311,1,0,1
4312,3,0,3
4314,6,0,6
4315,2,0,2
4316,5,0,5
4318,5,0,5
4319,2,0,2
4320,2,0,2
4321,4,1,3
4322,1,0,1
4323,1,0,1
4324,2,0,2
4326,5,0,5
4328,6,0,6
4329,3,0,3
4330,4,0,4
4331,1,0,1
4333,5,0,5
4334,1,0,1
4335,2,0,2
4336,2,0,2
4337,1,0,1
4338,1,0,1
4340,6,1,5
4341,4,0,4
4342,3,0,3
4344,1,0,1
4345,3,0,3
4346,1,0,1
4348,5,0,5
4350,1,0,1
4351,4,1,3
4352,1,0,1
4353,2,0,2
4354,1,0,1
4355,3,1,2
4356,3,0,3
4358,2,0,2
4359,3,0,3
4360,4,0,4
4361,4,0,4
4362,2,0,2
4363,1,0,1
4364,3,0,3
4365,2,0,2
4366,1,0,1
4367,2,0,2
4368,1,0,1
4369,2,0,2
4370,3,0,3
4371,2,0,2
4372,2,0,2
4373,3,0,3
4374,2,0,2
4375,4,0,4
4376,2,0,2
4377,2,0,2
4378,2,0,2
4379,1,0,1
4380,4,1,3
4381,3,0,3
4382,3,1,2
4383,3,0,3
4384,9,0,9
4385,1,0,1
4386,2,0,2
4387,1,0,1
4388,5,0,5
4389,1,0,1
4390,5,0,5
4391,2,0,2
4392,4,0,4
4393,1,0,1
4394,2,0,2
4395,3,0,3
4396,6,0,6
4397,4,0,4
4398,5,1,4
4399,6,2,4
4400,1,0,1
4401,4,0,4
4402,3,0,3
4403,2,0,2
4404,1,0,1
4405,1,0,1
4406,4,0,4
4407,4,0,4
4408,1,0,1
4410,2,0,2
4411,4,0,4
4412,4,0,4
4413,4,0,4
4414,3,1,2
4415,2,1,1
4416,2,0,2
4417,3,0,3
4418,2,1,1
4419,3,0,3
4420,2,0,2
4421,3,0,3
4422,4,0,4
4423,5,0,5
4424,2,0,2
4425,4,0,4
4427,1,0,1
4428,1,0,1
4429,4,0,4
4430,2,0,2
4431,3,0,3
4432,1,0,1
4433,1,0,1
4434,3,0,3
4435,2,0,2
4436,2,0,2
4437,2,0,2
4438,6,0,6
4439,2,0,2
4440,5,0,5
4441,2,0,2
4442,1,0,1
4443,3,0,3
4444,3,0,3
4445,1,0,1
4446,3,0,3
4447,2,0,2
4448,3,0,3
4449,2,0,2
4450,4,0,4
4451,2,0,2
4453,1,0,1
4454,2,0,2
4455,6,0,6
4456,2,0,2
4457,2,0,2
4458,1,0,1
4459,5,0,5
4460,2,0,2
4461,2,0,2
4462,3,0,3
4464,4,0,4
4465,2,0,2
4467,2,0,2
4468,3,0,3
4469,3,0,3
4470,3,0,3
4471,1,0,1
4472,4,0,4
4473,5,1,4
4474,4,0,4
4475,2,0,2
4476,2,0,2
4477,5,0,5
4478,1,0,1
4479,4,0,4
4480,3,0,3
4481,4,1,3
4482,3,0,3
4483,3,0,3
4484,5,0,5
4485,1,0,1
4486,8,1,7
4487,8,0,8
4488,3,0,3
4489,4,0,4
4490,1,0,1
4491,5,1,4
4492,3,1,2
4493,3,0,3
4494,5,0,5
4495,5,0,5
4496,1,0,1
4497,3,0,3
4499,1,0,1
4500,7,1,6
4501,2,0,2
4502,4,0,4
4503,3,1,2
4504,2,0,2
4505,3,0,3
4506,5,0,5
4507,1,0,1
4509,6,2,4
4511,1,0,1
4512,3,0,3
4513,4,0,4
4514,3,0,3
4515,1,0,1
4517,3,2,1
4518,3,0,3
4519,3,0,3
4520,2,0,2
4521,5,0,5
4522,3,0,3
4523,5,0,5
4524,2,0,2
4525,1,0,1
4526,4,1,3
4527,1,0,1
4528,1,0,1
4529,3,1,2
4530,1,0,1
4531,1,0,1
4533,3,0,3
4534,2,0,2
4535,3,1,2
4537,1,0,1
4538,1,0,1
4539,1,0,1
4540,3,0,3
4542,3,0,3
4543,1,0,1
4544,3,0,3
4545,2,0,2
4546,3,1,2
4547,3,0,3
4548,1,0,1
4549,1,0,1
4550,1,0,1
4551,7,0,7
4552,3,0,3
4553,3,0,3
4554,2,0,2
4555,2,0,2
4557,6,0,6
4558,2,0,2
4559,1,0,1
4560,1,0,1
4561,4,0,4
4563,2,0,2
4564,1,0,1
4565,3,0,3
4566,2,0,2
4567,4,0,4
4568,3,0,3
4569,4,0,4
4570,2,0,2
4572,2,0,2
4573,1,0,1
4574,5,0,5
4576,4,0,4
4577,1,0,1
4578,2,0,2
4579,4,0,4
4581,1,0,1
4582,2,0,2
4583,3,0,3
4584,2,0,2
4585,3,0,3
4586,5,0,5
4587,5,0,5
4588,5,0,5
4589,8,0,8
4590,2,0,2
4591,3,0,3
4592,3,0,3
4593,1,0,1
4594,4,0,4
4595,1,0,1
4596,1,0,1
4597,1,0,1
4598,2,0,2
4599,6,0,6
4600,1,0,1
4601,2,0,2
4602,4,0,4
4603,3,0,3
4604,1,0,1
4605,3,0,3
4606,4,0,4
4607,2,0,2
4608,2,0,2
4611,4,0,4
4612,3,0,3
4613,1,0,1
4614,1,0,1
4615,3,0,3
4616,5,0,5
4617,6,0,6
4618,3,0,3
4619,3,0,3
4620,2,0,2
4621,1,0,1
4622,1,0,1
4625,8,0,8
4626,4,0,4
4627,2,0,2
4628,1,0,1
4629,1,0,1
4630,1,0,1
4631,2,0,2
4632,1,0,1
4633,4,0,4
4634,4,0,4
4635,3,0,3
4636,1,0,1
4638,1,0,1
4639,3,0,3
4640,3,0,3
4642,2,0,2
4644,2,0,2
4645,1,0,1
4646,7,0,7
4647,2,0,2
4648,2,0,2
4649,3,0,3
4650,1,0,1
4651,1,0,1
4652,1,0,1
4653,2,0,2
4654,1,0,1
4655,2,0,2
4656,3,0,3
4657,4,0,4
4658,2,0,2
4659,1,0,1
4660,3,0,3
4661,3,0,3
4662,6,0,6
4663,3,0,3
4664,4,0,4
4665,1,0,1
4666,4,0,4
4667,2,0,2
4668,1,0,1
4669,2,0,2
4670,1,0,1
4671,3,0,3
4672,4,0,4
4673,3,0,3
4674,2,0,2
4675,2,0,2
4676,1,0,1
4677,2,0,2
4678,2,0,2
4679,5,0,5
4680,2,0,2
4681,2,0,2
4682,3,0,3
4683,7,0,7
4684,1,0,1
4685,1,0,1
4686,3,0,3
4687,1,0,1
4688,3,0,3
4689,3,0,3
4691,6,0,6
4692,1,0,1
4693,1,0,1
4694,1,0,1
4695,1,0,1
4696,2,0,2
4697,2,0,2
4698,1,0,1
4699,2,0,2
4700,3,0,3
4701,6,0,6
4702,4,0,4
4703,1,0,1
4704,1,0,1
4706,2,0,2
4707,1,0,1
4708,1,0,1
4709,3,0,3
4710,2,0,2
4711,1,0,1
4712,2,0,2
4713,2,0,2
4714,1,0,1
4715,1,0,1
4716,2,0,2
4717,5,0,5
4718,4,0,4
4719,3,0,3
4720,5,0,5
4721,1,0,1
4722,5,0,5
4723,1,0,1
4724,4,0,4
4725,5,0,5
4726,3,0,3
4728,5,0,5
4729,4,0,4
4730,2,0,2
4732,3,0,3
4733,1,0,1
4734,2,0,2
4735,2,0,2
4736,2,0,2
4737,1,0,1
4738,1,0,1
4739,4,0,4
4740,4,0,4
4741,6,0,6
4742,1,0,1
4743,3,0,3
4744,2,0,2
4745,3,0,3
4746,3,0,3
4747,2,0,2
4748,3,0,3
4749,1,0,1
4750,2,0,2
4751,1,0,1
4752,2,0,2
4753,4,0,4
4754,8,0,8
4755,2,0,2
4756,3,0,3
4757,1,0,1
4758,4,0,4
4759,5,0,5
4760,3,0,3
4761,4,0,4
4762,3,0,3
4763,3,0,3
4764,3,0,3
4765,4,0,4
4766,4,0,4
4768,1,0,1
4771,4,0,4
4772,3,0,3
4773,6,0,6
4774,4,0,4
4775,1,0,1
4776,1,0,1
4777,6,0,6
4779,2,1,1
4780,1,0,1
4781,1,0,1
4782,1,0,1
4783,1,0,1
4784,3,0,3
4785,1,0,1
4786,1,0,1
4787,2,0,2
4789,5,0,5
4790,3,0,3
4791,4,0,4
4792,1,0,1
4793,3,0,3
4794,4,0,4
4795,3,0,3
4796,4,0,4
4798,1,0,1
4800,1,0,1
4801,3,0,3
4802,1,0,1
4803,1,0,1
4804,3,0,3
4805,3,0,3
4806,3,0,3
4807,2,0,2
4808,1,0,1
4809,4,0,4
4810,1,0,1
4811,4,0,4
4812,4,1,3
4813,2,0,2
4814,4,0,4
4815,3,1,2
4816,1,0,1
4817,2,0,2
4818,2,0,2
4819,3,0,3
4820,2,0,2
4821,2,0,2
4822,4,0,4
4823,3,0,3
4824,2,0,2
4825,2,0,2
4827,2,0,2
4828,3,0,3
4829,3,0,3
4830,4,0,4
4831,1,0,1
4832,3,0,3
4833,2,0,2
4834,2,0,2
4837,8,0,8
4838,2,0,2
4839,1,0,1
4840,4,0,4
4841,1,0,1
4842,2,0,2
4843,4,0,4
4844,2,0,2
4845,1,0,1
4846,4,0,4
4847,5,0,5
4848,2,0,2
4849,3,0,3
4850,4,0,4
4851,2,0,2
4852,4,0,4
4853,3,0,3
4854,1,0,1
4855,5,0,5
4856,1,0,1
4857,2,0,2
4858,4,0,4
4859,1,0,1
4861,3,0,3
4862,3,0,3
4863,2,0,2
4864,1,0,1
4865,1,0,1
4866,2,0,2
4867,3,0,3
4868,2,0,2
4869,3,0,3
4870,1,0,1
4871,2,0,2
4872,2,0,2
4873,2,0,2
4876,2,0,2
4879,3,0,3
4880,3,0,3
4881,3,0,3
4882,3,0,3
4883,3,0,3
4884,3,0,3
4885,1,0,1
4886,4,0,4
4887,3,0,3
4888,1,0,1
4890,1,0,1
4891,2,0,2
4892,4,0,4
4893,1,0,1
4895,2,0,2
4896,5,0,5
4897,2,0,2
4898,2,0,2
4899,3,0,3
4900,4,0,4
4902,1,0,1
4903,2,0,2
4904,8,0,8
4905,2,0,2
4906,2,0,2
4907,2,0,2
4909,4,0,4
4910,4,0,4
4912,2,0,2
4913,1,0,1
4915,3,0,3
4916,3,0,3
4917,4,0,4
4918,2,0,2
4921,2,0,2
4922,3,0,3
4923,4,0,4
4924,2,0,2
4925,2,0,2
4926,1,0,1
4927,1,0,1
4928,2,0,2
4929,1,0,1
4930,2,0,2
4931,2,0,2
4932,1,0,1
4933,3,0,3
4934,2,0,2
4935,3,0,3
4936,3,1,2
4937,2,0,2
4938,2,0,2
4939,2,0,2
4940,2,0,2
4941,6,0,6
4942,2,0,2
4943,3,0,3
4944,3,0,3
4946,4,0,4
4947,1,0,1
4948,4,0,4
4949,6,0,6
4950,2,0,2
4951,2,0,2
4952,2,0,2
4953,1,0,1
4954,5,0,5
4955,1,0,1
4956,3,0,3
4957,2,0,2
4958,2,0,2
4959,4,0,4
4960,2,0,2
4961,1,0,1
4962,2,0,2
4963,2,0,2
4965,2,0,2
4966,3,0,3
4967,2,0,2
4968,1,0,1
4969,4,1,3
4970,4,0,4
4971,1,0,1
4972,3,0,3
4973,1,0,1
4975,2,0,2
4976,2,0,2
4977,2,0,2
4978,3,0,3
4979,2,0,2
4980,4,0,4
4981,4,0,4
4983,5,0,5
4984,2,0,2
4985,3,0,3
4986,3,0,3
4987,4,0,4
4988,2,0,2
4989,2,0,2
4990,2,0,2
4991,1,0,1
4992,3,0,3
4993,1,0,1
4994,3,0,3
4995,3,0,3
4996,5,0,5
4997,3,0,3
4998,2,0,2
4999,3,0,3
5000,4,0,4
5001,5,0,5
5002,2,0,2
5003,5,0,5
5004,5,0,5
5005,4,0,4
5006,3,0,3
5007,8,1,7
5008,4,0,4
5009,5,0,5
5010,3,0,3
5011,3,1,2
5012,4,0,4
5013,3,0,3
5014,4,0,4
5015,4,0,4
5016,2,0,2
5017,1,1,0
5018,1,0,1
5019,1,0,1
5020,3,0,3
5021,1,0,1
5022,2,0,2
5023,5,0,5
5024,1,0,1
5025,2,0,2
5026,3,0,3
5027,3,0,3
5029,6,0,6
5030,1,0,1
5031,3,0,3
5032,3,0,3
5033,4,0,4
5034,3,0,3
5035,1,0,1
5036,1,0,1
5038,3,0,3
5039,2,0,2
5040,2,0,2
5041,1,0,1
5042,3,0,3
5044,1,0,1
5045,3,0,3
5047,3,0,3
5048,2,0,2
5049,2,0,2
5050,3,0,3
5051,3,0,3
5053,5,0,5
5054,1,0,1
5056,2,0,2
5057,1,0,1
5058,1,0,1
5059,1,0,1
5060,1,0,1
5062,1,0,1
5063,5,0,5
5064,1,0,1
5065,4,0,4
5066,4,0,4
5067,2,0,2
5068,4,0,4
5069,2,0,2
5070,1,0,1
5071,2,0,2
5072,1,0,1
5073,4,0,4
5074,2,0,2
5075,1,0,1
5077,4,0,4
5078,6,0,6
5079,5,0,5
5080,3,0,3
5081,3,0,3
5082,3,0,3
5083,3,0,3
5084,3,0,3
5085,3,0,3
5086,1,0,1
5087,4,0,4
5088,5,0,5
5090,3,0,3
5091,2,0,2
5092,4,0,4
5093,3,0,3
5094,2,0,2
5095,2,0,2
5096,5,0,5
5097,6,0,6
5098,3,0,3
5099,6,0,6
5100,1,0,1
5101,3,0,3
5102,6,0,6
5103,1,0,1
5104,2,0,2
5105,6,1,5
5106,3,0,3
5107,2,0,2
5108,2,0,2
5109,1,0,1
5110,1,0,1
5111,1,0,1
