Distance,Dups,ComplementaryDups,NoncomplementaryDups
3506,5,0,5
3507,4,0,4
3508,5,0,5
3509,4,0,4
3510,3,0,3
3511,2,0,2
3512,1,0,1
3513,1,0,1
3514,5,0,5
3515,4,0,4
3516,3,0,3
3517,4,0,4
3518,2,0,2
3519,3,0,3
3520,2,0,2
3521,1,0,1
3522,1,0,1
3523,3,0,3
3524,6,0,6
3526,2,0,2
3527,3,0,3
3528,2,0,2
3529,3,0,3
3530,1,0,1
3531,2,0,2
3532,4,0,4
3533,1,0,1
3534,2,0,2
3535,2,0,2
3536,5,0,5
3537,2,0,2
3538,4,0,4
3539,2,0,2
3540,2,0,2
3541,5,0,5
3543,2,0,2
3544,2,0,2
3546,1,0,1
3547,2,0,2
3548,1,0,1
3549,3,0,3
3550,4,0,4
3551,2,0,2
3552,2,0,2
3553,4,0,4
3554,4,0,4
3555,2,0,2
3556,2,0,2
3557,2,0,2
3558,2,0,2
3559,3,0,3
3560,3,0,3
3561,2,0,2
3564,2,0,2
3565,2,0,2
3566,3,0,3
3567,2,0,2
3568,4,0,4
3570,2,0,2
3571,3,0,3
3572,6,0,6
3573,3,0,3
3574,1,0,1
3575,3,0,3
3576,1,0,1
3577,3,0,3
3578,2,0,2
3579,3,0,3
3580,1,0,1
3581,3,0,3
3582,1,0,1
3583,2,0,2
3584,7,0,7
3585,4,0,4
3586,1,0,1
3587,3,0,3
3588,2,0,2
3589,7,0,7
3590,4,0,4
3591,1,0,1
3592,1,0,1
3593,1,0,1
3594,3,0,3
3595,3,0,3
3596,1,0,1
3598,3,0,3
3599,1,0,1
3600,2,0,2
3601,5,0,5
3602,3,0,3
3603,2,0,2
3604,8,0,8
3605,1,0,1
3606,3,0,3
3607,6,1,5
3608,2,0,2
3609,3,0,3
3610,5,0,5
3611,2,0,2
3612,2,0,2
3613,1,0,1
3614,1,0,1
3615,1,0,1
3616,1,0,1
3617,4,0,4
3618,3,0,3
3619,2,0,2
3620,2,0,2
3621,4,0,4
3622,2,0,2
3623,2,0,2
3624,1,0,1
3625,1,0,1
3626,5,0,5
3627,1,0,1
3628,8,0,8
3629,2,0,2
3630,2,0,2
3631,2,0,2
3632,2,0,2
3633,2,0,2
3634,3,0,3
3635,1,0,1
3636,1,0,1
3637,3,0,3
3638,4,0,4
3639,7,0,7
3640,2,0,2
3641,1,0,1
3642,2,0,2
3643,2,0,2
3644,2,0,2
3645,4,0,4
3646,4,0,4
3647,1,0,1
3649,2,0,2
3651,1,0,1
3652,1,0,1
3653,4,0,4
3654,4,0,4
3655,4,0,4
3656,1,0,1
3657,2,0,2
3659,1,0,1
3660,3,0,3
3661,1,0,1
3662,2,0,2
3663,2,0,2
3664,1,0,1
3665,2,0,2
3666,2,0,2
3667,2,0,2
3669,2,0,2
3670,3,0,3
3671,5,0,5
3672,9,0,9
3673,2,0,2
3674,4,0,4
3675,5,0,5
3678,1,0,1
3679,2,0,2
3680,1,0,1
3681,3,0,3
3682,1,0,1
3683,4,0,4
3684,2,0,2
3685,2,0,2
3686,1,0,1
3687,3,0,3
3688,3,0,3
3689,6,0,6
3691,3,0,3
3692,5,0,5
3693,2,0,2
3694,5,1,4
3695,2,0,2
3696,2,0,2
3698,2,0,2
3699,1,0,1
3700,2,0,2
3701,2,0,2
3702,2,0,2
3703,3,0,3
3706,3,0,3
3707,2,0,2
3708,3,0,3
3709,2,0,2
3710,2,0,2
3711,4,0,4
3712,6,0,6
3713,1,0,1
3715,5,0,5
3717,2,0,2
3718,1,0,1
3719,2,0,2
3720,4,0,4
3724,4,0,4
3725,2,0,2
3727,2,0,2
3728,1,0,1
3729,2,0,2
3730,4,0,4
3731,6,0,6
3732,5,0,5
3733,3,0,3
3734,3,0,3
3735,3,0,3
3736,1,0,1
3737,1,0,1
3738,4,0,4
3741,2,0,2
3742,4,0,4
3743,1,0,1
3744,3,0,3
3745,4,0,4
3746,1,0,1
3747,1,0,1
3748,5,0,5
3749,5,0,5
3750,1,0,1
3751,2,0,2
3752,2,0,2
3753,3,0,3
3754,2,0,2
3756,4,0,4
3759,2,0,2
3760,3,0,3
3761,2,0,2
3762,3,1,2
3763,5,0,5
3764,1,0,1
3765,2,0,2
3766,4,0,4
3768,1,0,1
3769,1,0,1
3770,1,0,1
3771,3,0,3
3772,3,0,3
3773,4,0,4
3774,1,0,1
3776,1,0,1
3777,1,0,1
3778,4,0,4
3779,2,0,2
3780,3,0,3
3781,1,0,1
3783,5,0,5
3784,4,0,4
3786,1,0,1
3788,2,0,2
3789,4,0,4
3790,2,0,2
3791,4,0,4
3793,3,0,3
3796,5,0,5
3797,6,0,6
3798,2,0,2
3799,2,0,2
3800,1,0,1
3801,1,0,1
3802,4,0,4
3803,1,0,1
3804,2,0,2
3806,1,0,1
3807,2,0,2
3808,1,0,1
3809,3,0,3
3810,3,0,3
3811,3,0,3
3812,1,0,1
3813,1,0,1
3814,4,0,4
3815,2,0,2
3817,2,0,2
3818,4,0,4
3819,3,0,3
3820,2,1,1
3821,2,0,2
3822,2,0,2
3823,2,1,1
3824,1,0,1
3825,1,0,1
3826,1,0,1
3828,1,1,0
3829,4,0,4
3830,2,0,2
3832,1,0,1
3833,1,0,1
3834,7,0,7
3835,3,0,3
3838,3,0,3
3839,2,0,2
3840,1,1,0
3841,1,0,1
3842,2,0,2
3843,1,0,1
3844,1,0,1
3845,5,0,5
3847,2,0,2
3848,1,1,0
3850,8,1,7
3851,2,0,2
3852,3,0,3
3853,3,0,3
3854,4,1,3
3855,6,0,6
3856,2,0,2
3857,5,1,4
3858,1,0,1
3859,3,1,2
3860,4,0,4
3861,1,0,1
3862,1,0,1
3863,1,0,1
3864,1,0,1
3865,2,0,2
3866,2,0,2
3867,4,2,2
3868,2,0,2
3869,3,0,3
3870,3,0,3
3871,3,0,3
3872,1,0,1
3873,3,0,3
3874,3,0,3
3876,1,0,1
3877,3,0,3
3878,2,0,2
3880,1,0,1
3881,1,0,1
3882,2,0,2
3883,1,0,1
3884,1,0,1
3885,2,1,1
3886,5,0,5
3888,2,0,2
3889,2,0,2
3890,4,0,4
3891,5,0,5
3892,6,0,6
3893,5,0,5
3894,9,0,9
3895,1,0,1
3897,2,1,1
3898,5,0,5
3899,2,0,2
3900,1,0,1
3901,3,0,3
3902,3,0,3
3903,3,0,3
3904,5,0,5
3905,3,0,3
3906,1,0,1
3907,1,0,1
3909,2,0,2
3910,5,0,5
3911,7,0,7
3912,3,0,3
3913,1,0,1
3914,1,0,1
3915,4,0,4
3916,2,0,2
3917,2,0,2
3918,4,0,4
3919,2,0,2
3920,1,0,1
3921,3,0,3
3922,4,0,4
3923,3,0,3
3924,5,0,5
3925,1,0,1
3926,3,0,3
3927,1,0,1
3928,2,0,2
3929,7,1,6
3930,3,0,3
3931,3,0,3
3932,3,0,3
3933,1,0,1
3934,1,0,1
3935,2,0,2
3936,4,0,4
3937,2,0,2
3938,2,0,2
3939,1,0,1
3940,2,0,2
3941,3,0,3
3942,4,0,4
3943,4,1,3
3945,2,0,2
3946,1,0,1
3947,6,0,6
3949,3,0,3
3950,5,0,5
3952,4,0,4
3953,3,0,3
3955,2,0,2
3956,2,0,2
3957,4,0,4
3958,5,0,5
3959,2,0,2
3960,1,0,1
3961,2,0,2
3962,1,0,1
3963,2,0,2
3964,2,0,2
3965,1,0,1
3966,4,0,4
3967,2,0,2
3968,2,0,2
3969,1,0,1
3970,2,0,2
3971,3,0,3
3972,5,0,5
3973,3,0,3
3974,1,0,1
3975,2,0,2
3976,2,0,2
3977,4,0,4
3978,1,0,1
3979,4,0,4
3980,3,0,3
3981,4,0,4
3982,1,0,1
3983,2,0,2
3984,2,0,2
3985,3,0,3
3986,1,0,1
3987,1,0,1
3988,3,0,3
3989,3,0,3
3990,5,0,5
3991,3,0,3
3992,1,0,1
3993,3,0,3
3994,3,0,3
3995,4,0,4
3997,4,0,4
3998,3,0,3
3999,1,0,1
4000,4,0,4
4001,1,0,1
4002,2,0,2
4003,2,0,2
4004,2,0,2
4005,3,0,3
4006,3,0,3
4007,2,0,2
4008,2,0,2
4009,1,0,1
4010,2,0,2
4011,2,0,2
4012,1,0,1
4013,5,0,5
4015,2,0,2
4016,3,0,3
4017,2,0,2
4019,1,0,1
4020,2,0,2
4021,6,0,6
4022,2,0,2
4023,2,0,2
4024,2,0,2
4025,1,0,1
4026,1,0,1
4027,1,0,1
4028,6,0,6
4030,5,0,5
4031,2,0,2
4032,1,0,1
4033,2,0,2
4034,6,0,6
4035,1,0,1
4037,2,0,2
4038,3,0,3
4039,3,0,3
4043,2,0,2
4045,4,0,4
4046,1,0,1
4047,2,0,2
4048,3,0,3
4049,3,0,3
4050,3,0,3
4051,1,0,1
4052,2,0,2
4053,1,0,1
4054,1,0,1
4055,4,0,4
4056,3,0,3
4057,1,0,1
4058,2,0,2
4059,1,0,1
4060,1,0,1
4061,2,0,2
4062,3,0,3
4063,2,0,2
4064,2,0,2
4065,3,0,3
4066,1,0,1
4067,1,0,1
4068,3,0,3
4069,4,0,4
4070,3,0,3
4071,1,0,1
4072,2,0,2
4073,1,0,1
4074,4,0,4
4075,2,0,2
4076,1,0,1
4077,1,0,1
4078,2,0,2
4079,5,1,4
4081,1,0,1
4082,2,0,2
4083,1,0,1
4084,3,0,3
4085,1,0,1
4087,4,0,4
4088,2,0,2
4089,4,0,4
4090,1,0,1
4091,2,0,2
4092,4,0,4
4093,2,0,2
4094,3,0,3
4095,1,0,1
4096,3,0,3
4098,3,2,1
4099,3,0,3
4100,1,0,1
4101,5,0,5
4103,1,0,1
4104,3,0,3
4105,4,0,4
4106,2,0,2
4107,3,0,3
4108,2,0,2
4109,1,0,1
4110,3,0,3
4112,1,0,1
4114,1,0,1
4116,4,1,3
4117,3,1,2
4118,2,0,2
4120,1,0,1
4121,6,0,6
4122,4,0,4
4123,3,0,3
4124,4,0,4
4125,1,0,1
4127,1,0,1
4129,2,0,2
4130,1,0,1
4131,4,0,4
4132,1,0,1
4133,1,0,1
4134,1,0,1
4135,7,2,5
4136,4,0,4
4138,3,0,3
4139,3,0,3
4140,1,0,1
4141,3,0,3
4142,5,0,5
4143,4,0,4
4144,4,0,4
4145,2,0,2
4146,1,0,1
4148,4,0,4
4149,1,0,1
4150,3,0,3
4151,3,0,3
4152,1,0,1
4153,2,0,2
4154,3,1,2
4155,4,0,4
4156,2,0,2
4157,5,0,5
4158,4,0,4
4159,3,0,3
4160,4,0,4
4161,3,0,3
4162,2,0,2
4163,1,0,1
4164,2,0,2
4166,3,0,3
4167,1,0,1
4168,5,0,5
4170,3,0,3
4171,1,0,1
4172,3,0,3
4173,4,0,4
4174,1,0,1
4175,3,0,3
4176,3,0,3
4179,1,0,1
4180,1,0,1
4181,4,0,4
4182,1,0,1
4183,2,0,2
4184,3,0,3
4185,4,0,4
4186,3,0,3
4187,1,0,1
4188,2,0,2
4189,2,0,2
4192,3,0,3
4193,2,0,2
4194,1,0,1
4195,1,0,1
4196,2,0,2
4198,1,0,1
4199,4,0,4
4200,2,0,2
4201,2,0,2
4202,2,0,2
4203,4,0,4
4204,1,0,1
4206,1,0,1
4207,1,0,1
4208,2,0,2
4211,2,0,2
4212,2,0,2
4213,1,0,1
4214,2,1,1
4215,2,0,2
4216,1,0,1
4217,6,0,6
4218,3,0,3
4219,3,0,3
4220,4,0,4
4221,1,0,1
4222,1,0,1
4223,2,0,2
4224,2,0,2
4226,6,0,6
4227,1,0,1
4228,4,0,4
4229,2,0,2
4230,1,0,1
4232,4,0,4
4233,3,0,3
4234,3,0,3
4235,3,0,3
4236,4,1,3
4237,1,0,1
4238,1,0,1
4239,1,0,1
4241,2,0,2
4242,2,0,2
4243,2,0,2
4244,1,0,1
4245,2,0,2
4246,1,0,1
4247,4,0,4
4248,2,0,2
4250,2,0,2
4251,2,0,2
4252,2,0,2
4253,1,0,1
4254,3,0,3
4256,2,0,2
4257,4,0,4
4258,2,0,2
4259,2,0,2
4260,2,0,2
4261,3,0,3
4262,4,0,4
4263,1,0,1
4264,1,0,1
4265,4,0,4
4266,3,1,2
4268,3,0,3
4269,4,0,4
4270,1,0,1
4271,3,0,3
4272,4,0,4
4273,1,0,1
4274,1,0,1
4275,1,0,1
4278,4,0,4
4279,3,0,3
4280,2,0,2
4281,5,0,5
4282,2,0,2
4283,2,1,1
4284,2,1,1
4285,2,0,2
4286,2,0,2
4287,3,0,3
4288,2,0,2
4290,1,0,1
4291,1,0,1
4292,2,0,2
4293,3,0,3
4294,2,0,2
4295,2,0,2
4296,1,0,1
4297,1,0,1
4299,5,0,5
4300,2,0,2
4301,1,0,1
4302,4,2,2
4304,2,0,2
4305,3,0,3
4306,3,0,3
4307,1,0,1
4308,4,0,4
4310,5,0,5
4311,2,0,2
4312,2,0,2
4313,1,0,1
4315,4,0,4
4316,5,0,5
4319,1,0,1
4321,1,1,0
4322,1,0,1
4323,1,0,1
4324,2,0,2
4325,3,0,3
4326,4,0,4
4327,1,0,1
4328,4,0,4
4329,1,0,1
4330,2,0,2
4333,6,0,6
4334,2,0,2
4336,1,0,1
4337,3,0,3
4338,1,0,1
4339,2,0,2
4340,2,0,2
4341,1,0,1
4342,2,0,2
4344,2,0,2
4345,3,0,3
4349,1,0,1
4350,1,0,1
4351,4,0,4
4352,1,0,1
4353,1,0,1
4354,4,0,4
4355,1,0,1
4356,1,0,1
4357,3,0,3
4358,2,0,2
4359,3,0,3
4360,1,0,1
4361,1,0,1
4363,3,0,3
4364,2,0,2
4365,4,0,4
4366,1,0,1
4367,3,0,3
4368,2,0,2
4369,1,0,1
4370,1,0,1
4371,3,0,3
4372,2,0,2
4373,2,0,2
4374,4,0,4
4375,1,0,1
4376,3,0,3
4377,1,0,1
4378,2,0,2
4379,1,0,1
4380,3,0,3
4381,3,0,3
4382,1,0,1
4383,1,0,1
4384,1,0,1
4385,1,0,1
4387,3,0,3
4388,6,0,6
4389,6,0,6
4390,4,0,4
4391,1,0,1
4392,1,0,1
4393,2,0,2
4394,3,1,2
4395,2,0,2
4396,1,0,1
4397,2,0,2
4398,1,0,1
4400,2,0,2
4402,6,0,6
4403,2,0,2
4404,1,0,1
4405,3,0,3
4406,2,0,2
4407,4,0,4
4408,2,0,2
4409,2,0,2
4410,1,0,1
4412,1,0,1
4413,1,0,1
4414,4,0,4
4415,1,0,1
4416,5,0,5
4417,4,0,4
4418,2,0,2
4419,2,0,2
4420,2,0,2
4421,4,0,4
4422,4,0,4
4425,2,0,2
4427,2,0,2
4430,3,0,3
4431,1,0,1
4432,1,0,1
4433,1,0,1
4435,1,0,1
4436,2,0,2
4437,2,0,2
4439,3,0,3
4441,1,0,1
4442,2,1,1
4443,3,0,3
4444,1,0,1
4445,1,0,1
4447,3,0,3
4448,3,0,3
4449,2,1,1
4450,2,0,2
4451,1,0,1
4452,4,1,3
4453,1,1,0
4454,2,0,2
4455,1,0,1
4456,1,0,1
4458,1,0,1
4459,2,0,2
4460,4,1,3
4461,1,0,1
4462,3,0,3
4463,1,1,0
4464,1,0,1
4466,1,0,1
4467,4,0,4
4468,4,0,4
4469,1,0,1
4470,3,0,3
4471,2,0,2
4473,2,0,2
4474,2,0,2
4475,2,0,2
4476,1,0,1
4477,2,0,2
4479,3,0,3
4480,2,0,2
4481,2,0,2
4484,1,0,1
4485,2,0,2
4486,3,0,3
4487,5,0,5
4488,1,0,1
4489,1,0,1
4490,3,0,3
4491,1,0,1
4492,2,0,2
4493,3,0,3
4494,1,0,1
4495,2,0,2
4499,2,1,1
4500,2,1,1
4501,2,2,0
4503,4,0,4
4504,2,0,2
4505,4,0,4
4506,1,0,1
4507,2,0,2
4508,3,1,2
4509,2,0,2
4510,3,0,3
4511,2,0,2
4512,1,0,1
4513,1,0,1
4514,2,0,2
4515,3,1,2
4516,2,1,1
4517,5,1,4
4518,5,0,5
4519,1,0,1
4521,2,0,2
4522,1,0,1
4523,6,0,6
4524,6,0,6
4525,3,0,3
4526,2,0,2
4527,5,0,5
4528,3,0,3
4529,3,0,3
4530,2,0,2
4531,9,0,9
4532,4,0,4
4533,2,0,2
4535,4,0,4
4537,2,0,2
4538,1,0,1
4539,1,0,1
4540,3,0,3
4541,2,0,2
4542,2,0,2
4543,2,0,2
4544,1,0,1
4545,1,0,1
4546,1,0,1
4547,3,0,3
4548,4,0,4
4549,1,0,1
4550,3,0,3
4551,4,0,4
4552,1,0,1
4553,2,0,2
4555,3,0,3
4556,3,0,3
4557,1,0,1
4558,2,0,2
4559,2,0,2
4560,4,0,4
4561,3,0,3
4563,2,0,2
4564,3,0,3
4565,2,0,2
4566,1,0,1
4567,3,0,3
4568,1,0,1
4569,2,0,2
4570,1,0,1
4572,4,0,4
4573,1,0,1
4574,3,0,3
4575,2,0,2
4577,3,0,3
4578,1,0,1
4579,1,0,1
4580,1,0,1
4581,2,0,2
4582,2,0,2
4583,2,0,2
4584,2,0,2
4585,1,0,1
4587,2,0,2
4588,1,0,1
4589,1,0,1
4590,3,0,3
4591,5,0,5
4593,2,0,2
4594,3,0,3
4595,3,0,3
4596,1,0,1
4597,7,0,7
4599,3,0,3
4600,2,0,2
4601,1,0,1
4602,3,0,3
4603,2,0,2
4604,2,0,2
4605,2,0,2
4606,1,0,1
4607,2,0,2
4608,1,0,1
4609,3,0,3
4610,2,0,2
4611,1,0,1
4612,3,0,3
4613,5,0,5
4614,2,0,2
4615,3,0,3
4616,4,0,4
4617,2,0,2
4618,5,0,5
4620,4,0,4
4621,1,0,1
4622,3,0,3
4623,1,0,1
4624,1,0,1
4625,3,0,3
4626,3,0,3
4627,1,0,1
4628,1,0,1
4629,3,0,3
4630,1,0,1
4631,2,0,2
4632,2,0,2
4633,1,0,1
4635,1,0,1
4638,1,0,1
4639,3,0,3
4640,3,0,3
4641,2,0,2
4642,1,0,1
4643,4,0,4
4644,2,0,2
4645,1,0,1
4646,1,0,1
4647,1,0,1
4649,3,0,3
4650,1,0,1
4651,1,0,1
4652,1,0,1
4653,2,0,2
4654,1,0,1
4656,2,0,2
4657,3,0,3
4658,2,0,2
4659,1,0,1
4660,1,0,1
4661,1,0,1
4662,3,0,3
4663,1,0,1
4664,1,0,1
4665,2,0,2
4666,1,0,1
4668,3,0,3
4669,1,0,1
4670,2,0,2
4671,1,0,1
4673,3,0,3
4674,2,0,2
4675,3,0,3
4678,3,1,2
4679,2,0,2
4680,3,0,3
4681,6,0,6
4682,3,0,3
4684,1,0,1
4685,2,0,2
4686,2,0,2
4687,3,0,3
4688,2,0,2
4689,2,0,2
4690,1,0,1
4691,3,0,3
4692,1,0,1
4693,2,0,2
4694,2,0,2
4698,2,0,2
4699,3,0,3
4700,1,0,1
4701,2,0,2
4702,1,0,1
4703,1,0,1
4704,1,0,1
4705,3,0,3
4706,1,0,1
4709,2,0,2
4710,1,0,1
4711,4,0,4
4712,2,0,2
4714,1,0,1
4715,1,0,1
4716,2,0,2
4718,1,0,1
4719,1,0,1
4721,2,0,2
4722,1,0,1
4723,1,0,1
4724,1,0,1
4725,2,0,2
4726,1,0,1
4727,1,0,1
4728,1,0,1
4729,2,0,2
4731,3,0,3
4733,2,0,2
4735,2,0,2
4736,1,0,1
4737,1,0,1
4738,1,0,1
4740,1,0,1
4741,1,0,1
4742,3,0,3
4743,4,0,4
4745,1,0,1
4746,2,0,2
4747,1,0,1
4749,1,0,1
4750,2,0,2
4751,1,0,1
4752,2,1,1
4753,2,0,2
4754,1,0,1
4755,3,0,3
4756,2,0,2
4758,1,0,1
4761,1,0,1
4762,4,0,4
4763,3,0,3
4764,1,0,1
4765,1,0,1
4766,1,0,1
4767,3,0,3
4768,1,0,1
4770,2,0,2
4771,2,0,2
4772,3,0,3
4773,1,0,1
4775,1,0,1
4776,3,0,3
4777,2,0,2
4778,3,0,3
4779,1,0,1
4780,2,0,2
4781,1,0,1
4782,2,0,2
4783,1,0,1
4784,2,0,2
4785,1,0,1
4790,6,0,6
4791,1,0,1
4792,2,1,1
4793,4,0,4
4794,2,0,2
4796,2,0,2
4798,3,0,3
4799,5,0,5
4800,3,0,3
4801,1,0,1
4802,1,0,1
4803,2,0,2
4804,2,0,2
4805,4,0,4
4806,1,0,1
4807,1,0,1
4809,3,1,2
4810,1,0,1
4811,3,0,3
4814,1,0,1
4816,2,0,2
4817,2,0,2
4818,5,0,5
4820,5,0,5
4821,1,0,1
4823,1,0,1
4824,3,1,2
4827,2,0,2
4828,2,0,2
4830,1,0,1
4833,3,0,3
4834,1,0,1
4835,1,0,1
4836,1,0,1
4837,3,0,3
4838,2,0,2
4839,4,0,4
4840,1,0,1
4842,1,0,1
4843,2,0,2
4844,2,0,2
4846,1,0,1
4847,1,0,1
4848,2,0,2
4850,1,0,1
4851,2,1,1
4852,4,1,3
4853,1,0,1
4855,2,0,2
4856,2,1,1
4860,2,0,2
4861,2,0,2
4863,1,0,1
4864,2,0,2
4865,3,0,3
4866,2,0,2
4867,2,0,2
4869,4,0,4
4870,1,0,1
4871,3,0,3
4872,2,0,2
4873,1,0,1
4874,2,0,2
4875,1,0,1
4876,1,0,1
4877,1,0,1
4878,3,0,3
4879,1,0,1
4880,1,0,1
4881,4,0,4
4882,2,0,2
4883,3,0,3
4884,2,0,2
4885,1,0,1
4886,1,0,1
4887,2,0,2
4888,2,0,2
4890,2,0,2
4891,1,0,1
4892,1,0,1
4893,2,0,2
4894,1,0,1
4895,2,0,2
4896,2,0,2
4897,1,0,1
4899,4,0,4
4901,3,1,2
4902,2,0,2
4903,5,0,5
4906,1,0,1
4907,2,0,2
4909,3,0,3
4910,6,0,6
4911,2,0,2
4912,5,0,5
4913,3,0,3
4914,3,1,2
4915,3,1,2
4916,4,0,4
4917,3,0,3
4918,2,0,2
4920,2,0,2
4921,3,0,3
4923,1,0,1
4924,3,0,3
4925,1,0,1
4927,2,0,2
4928,1,1,0
4929,2,0,2
4930,3,0,3
4932,2,0,2
4933,1,0,1
4936,2,1,1
4938,1,0,1
4939,2,0,2
4940,5,0,5
4942,1,0,1
4943,2,0,2
4944,1,0,1
4947,2,0,2
4949,2,0,2
4950,1,0,1
4951,3,0,3
4952,1,0,1
4953,1,0,1
4954,2,1,1
4955,1,0,1
4956,1,0,1
4957,1,0,1
4958,1,0,1
4959,1,0,1
4961,1,0,1
4962,2,0,2
4964,1,0,1
4966,1,1,0
4967,4,0,4
4968,3,0,3
4970,1,0,1
4971,1,0,1
4972,2,1,1
4973,1,0,1
4974,1,0,1
4977,1,0,1
4980,1,0,1
4981,3,0,3
4982,1,0,1
4983,1,0,1
4984,1,0,1
4986,2,0,2
4987,3,0,3
4988,1,0,1
4990,4,0,4
4991,3,0,3
4993,1,0,1
4994,1,0,1
4995,2,0,2
4997,3,0,3
4999,1,0,1
5000,1,0,1
5001,1,0,1
5002,1,0,1
5003,1,0,1
5004,3,0,3
5005,4,0,4
5006,3,0,3
5009,1,0,1
5010,1,0,1
5011,2,0,2
5012,1,0,1
5013,4,1,3
5014,4,0,4
5017,1,0,1
5018,4,0,4
5019,2,0,2
5020,1,0,1
5021,1,0,1
5022,1,0,1
5023,1,0,1
5024,3,0,3
5027,2,0,2
5031,3,0,3
5033,3,0,3
5034,1,0,1
5035,2,0,2
5036,3,0,3
5039,1,0,1
5040,2,0,2
5042,1,0,1
5043,1,0,1
5044,2,0,2
5045,1,0,1
5046,3,0,3
5047,1,0,1
5048,1,0,1
5049,1,0,1
5050,2,0,2
5053,3,0,3
5055,2,0,2
5056,3,0,3
5059,1,0,1
5060,2,0,2
5061,4,0,4
5062,1,0,1
5063,3,0,3
5065,1,0,1
5066,1,0,1
5067,3,0,3
5069,2,0,2
5073,4,0,4
5074,1,0,1
5076,1,0,1
5077,1,0,1
5078,1,0,1
5079,3,0,3
5080,2,0,2
5082,1,0,1
5083,2,0,2
5084,2,0,2
5085,2,0,2
5086,2,0,2
5088,1,0,1
5089,1,0,1
5090,1,0,1
5091,2,0,2
5092,2,0,2
5093,2,0,2
5094,2,0,2
5095,2,0,2
5096,1,0,1
5097,2,0,2
5098,3,0,3
5099,1,0,1
5100,1,0,1
5101,2,0,2
5102,5,0,5
5103,2,0,2
5104,2,0,2
5105,1,0,1
5107,1,0,1
5108,1,0,1
5109,3,1,2
5110,2,0,2
5111,3,0,3
5112,1,0,1
5113,1,0,1
5114,2,0,2
5116,4,2,2
5117,2,0,2
5118,3,0,3
5120,3,0,3
5121,1,0,1
5122,2,0,2
5124,3,0,3
5126,3,0,3
5127,1,0,1
5128,1,0,1
5129,1,0,1
5130,2,0,2
5131,3,1,2
5132,1,0,1
5134,3,0,3
5135,1,0,1
5136,2,0,2
5137,1,0,1
5138,1,0,1
5139,2,0,2
5140,4,0,4
5141,2,0,2
5142,1,0,1
5143,3,0,3
5144,3,0,3
5145,2,0,2
5146,2,0,2
5147,1,0,1
5148,1,0,1
5149,3,1,2
5150,1,0,1
5151,2,0,2
5152,4,0,4
5153,1,0,1
5154,6,0,6
5155,1,0,1
5156,2,0,2
5157,1,0,1
5158,3,0,3
5159,1,0,1
5161,2,0,2
5162,2,0,2
5164,1,0,1
5166,4,0,4
5167,1,0,1
5168,3,0,3
5169,3,0,3
5170,1,0,1
5171,1,0,1
5172,1,0,1
5173,1,0,1
5174,2,0,2
5177,1,0,1
5179,1,0,1
5180,2,0,2
5181,2,0,2
5182,3,0,3
5183,4,0,4
5184,3,0,3
5185,4,0,4
5186,1,0,1
5187,1,0,1
5189,3,0,3
5190,1,0,1
5191,2,0,2
5193,1,0,1
5194,2,0,2
5195,1,0,1
5196,1,0,1
5197,4,0,4
5198,3,0,3
5199,2,0,2
5200,5,0,5
5201,3,0,3
5202,2,0,2
5203,3,0,3
5204,1,0,1
5206,1,0,1
5207,1,0,1
5208,1,0,1
5209,3,0,3
5211,1,0,1
5212,4,0,4
5214,1,0,1
5215,1,0,1
5216,1,0,1
5217,3,0,3
5218,2,0,2
5220,3,0,3
5221,2,0,2
5223,3,0,3
5224,3,0,3
5225,1,0,1
5226,3,0,3
5227,2,0,2
5228,3,0,3
5229,3,0,3
5231,1,0,1
5233,3,0,3
5236,1,0,1
5237,1,0,1
5238,3,0,3
5239,1,0,1
5240,1,1,0
5242,3,0,3
5243,1,0,1
5244,1,0,1
5245,2,0,2
5246,1,0,1
5247,1,0,1
5248,1,0,1
5249,1,0,1
5251,1,0,1
5253,1,0,1
5254,1,0,1
5255,1,0,1
5256,3,0,3
5257,2,0,2
5260,2,0,2
5261,3,0,3
5264,4,0,4
5270,2,0,2
5271,2,0,2
5272,1,0,1
5275,1,0,1
5277,2,0,2
5278,2,0,2
5279,5,0,5
5280,2,0,2
5283,1,0,1
5285,3,0,3
5286,2,0,2
5287,2,0,2
5288,3,0,3
5289,1,0,1
5290,1,0,1
5291,4,0,4
5292,3,0,3
5294,2,0,2
5295,3,0,3
5298,2,0,2
5299,1,0,1
5300,4,0,4
5301,5,0,5
5302,2,0,2
5303,1,0,1
5304,4,0,4
5305,1,0,1
5307,1,0,1
5308,5,0,5
5310,2,0,2
5311,2,0,2
5312,1,0,1
5314,4,0,4
5315,2,0,2
5316,3,0,3
5318,4,0,4
5319,2,0,2
5320,2,0,2
5321,5,0,5
5322,3,0,3
5323,2,0,2
5325,2,0,2
5326,1,0,1
5327,2,0,2
5329,2,0,2
5330,1,0,1
5331,2,0,2
5332,3,0,3
5334,3,0,3
5335,2,0,2
5336,2,0,2
5338,1,0,1
5339,3,0,3
5340,2,0,2
5341,2,0,2
5342,1,0,1
5343,1,0,1
5344,4,0,4
5345,1,0,1
5346,2,0,2
5347,1,0,1
5348,1,0,1
5349,1,0,1
5350,1,0,1
5352,2,0,2
5353,1,0,1
5355,1,0,1
5356,1,0,1
5357,3,0,3
5358,3,0,3
5359,2,0,2
5360,2,0,2
5361,1,0,1
5362,2,0,2
5363,2,0,2
5365,1,0,1
